Lon,Lat
NaN,NaN
137.58,37
138.17,37.17
138.58,37.42
138.83,37.83
139.33,38.08
139.5,38.58
139.83,39
140,39.42
140,39.92
140,40.33
140,40.67
140.33,41.17
140.67,40.92
141.08,40.92
141.08,41.17
140.75,41.17
140.83,41.5
141.42,41.33
141.33,41
141.42,40.58
141.75,40.17
141.92,39.67
141.83,39.08
141.5,38.75
141.5,38.33
141.08,38.33
140.92,38.08
141,37.58
140.92,37
140.67,36.75
140.58,36.17
140.75,35.75
140.42,35.5
140.33,35.17
139.75,34.92
139.83,35.5
139.58,35.25
139.08,35.25
138.83,34.58
138.67,35.08
138.08,34.58
137.25,34.58
136.75,35
136.5,34.67
136.75,34.33
136.17,33.92
135.75,33.42
135.42,33.5
135.17,33.92
135.17,34.33
135.5,34.75
134.92,34.75
134.5,34.83
133.92,34.58
133.5,34.5
132.92,34.33
132.33,34.25
132,33.92
131.5,34
130.92,33.92
130.92,34.33
NaN,NaN
108.92,1
109.08,1.58
109.5,2
110,1.75
110.58,1.67
111.08,1.58
111.33,2.25
111.5,2.83
112,2.92
112.58,3
113.08,3.33
113.33,3.75
113.75,4.08
114.25,4.67
114.75,4.92
115.42,4.92
115.42,5.33
116,5.83
116.17,6.25
116.67,6.58
117,7
117.25,6.75
117.75,6.42
117.75,5.92
118.25,5.75
118.75,5.42
119.25,5.17
118.75,5
118.25,4.83
118.58,4.42
117.92,4.25
117.83,3.67
117.5,3.25
117.75,2.75
118.08,2.33
117.83,2
118.25,1.58
118.67,1.25
119,0.92
118.42,0.83
117.92,0.83
117.67,0.5
117.5,0
117.42,-0.58
117.17,-1
116.75,-1.33
116.33,-1.75
116.67,-2.25
116.33,-2.92
116.17,-3.42
115.67,-3.67
115.17,-3.92
114.75,-4.08
114.67,-3.67
114.33,-3.33
113.83,-3.42
113.25,-3.08
112.83,-3.33
112.33,-3.33
111.83,-3.5
111.75,-2.75
111.42,-2.92
110.92,-3
110.33,-2.92
110.25,-2.33
110.08,-1.75
110.08,-1.25
109.75,-0.75
109.25,-0.42
109.25,0.08
109,0.42
108.92,1
NaN,NaN
27.5,42.5
27.92,42.08
28.08,41.67
28.58,41.33
29.17,41.17
29.83,41.08
30.5,41.17
31.08,41.08
31.58,41.33
32.08,41.58
32.58,41.83
33.25,42
33.83,41.92
34.5,41.92
35,42
35.33,41.67
36,41.67
36.33,41.25
36.75,41.25
37.25,41
37.67,41.08
38.17,40.92
38.75,41
39.33,41.08
39.92,41
40.5,41.08
41.08,41.42
41.58,41.67
41.67,42
41.42,42.33
41.25,42.75
41,42.92
40.33,43.17
39.83,43.42
39.5,43.67
39,44.08
38.5,44.33
38,44.42
37.67,44.58
37.25,44.75
37,45.08
36.67,45.08
36.08,45
35.58,45.08
35.08,44.83
34.58,44.75
34.25,44.5
33.75,44.33
33.42,44.58
33.58,45
33.25,45.17
32.67,45.33
33.08,45.75
33.75,45.92
33.17,46.17
32.58,46
31.83,46.25
32.08,46.58
31.42,46.58
30.83,46.58
30.58,46.17
30.17,45.83
29.58,45.67
29.67,45.17
29.5,44.83
29,44.67
28.67,44.33
28.67,43.92
28.58,43.42
28,43.33
27.92,42.83
27.5,42.5
NaN,NaN
43.25,-21.92
43.58,-21.33
43.92,-20.92
44.08,-20.5
44.42,-20
44.5,-19.58
44.25,-19
44.25,-18.58
44,-18
43.92,-17.42
44.25,-16.92
44.5,-16.17
44.92,-16.17
45.42,-15.92
45.92,-15.75
46.42,-15.5
46.83,-15.25
47.25,-14.75
47.67,-14.75
47.58,-14.33
47.92,-14.08
47.83,-13.58
48.33,-13.5
48.75,-13.33
48.83,-12.92
48.83,-12.42
49.25,-12
49.58,-12.5
49.83,-13
49.92,-13.58
50.17,-14.17
50.33,-14.92
50.42,-15.42
50.08,-15.92
49.67,-15.5
49.75,-16.33
49.67,-16.75
49.42,-17
49.42,-17.42
49.33,-18
49.25,-18.5
49,-19.08
48.83,-19.58
48.67,-20.08
48.5,-20.5
48.42,-20.92
48.25,-21.33
48.08,-21.75
47.92,-22.17
47.83,-22.58
47.75,-23
47.67,-23.42
47.5,-23.75
47.33,-24.25
47.17,-24.67
46.83,-25.17
46.42,-25.08
45.92,-25.25
45.5,-25.5
45,-25.58
44.58,-25.33
44.17,-25
43.75,-24.5
43.67,-23.92
43.58,-23.25
43.33,-22.83
43.25,-22.33
43.25,-21.92
NaN,NaN
95.33,5.67
95.92,5.67
96.33,5.33
96.92,5.33
97.58,5.25
98,4.92
98.25,4.5
98.58,4.08
99,3.75
99.5,3.5
100,3.17
100.33,2.67
100.75,2.17
101.25,2.25
101.75,1.75
102.25,1.67
102.67,1.17
103.08,1.08
103,0.58
103.42,0.58
103.83,0.17
103.75,-0.25
103.5,-0.67
103.83,-1
104.42,-1
104.58,-1.67
104.92,-1.92
105.08,-2.33
105.58,-2.33
105.92,-2.67
106.17,-3
105.92,-3.5
105.92,-4.17
105.92,-4.67
105.83,-5.25
105.75,-5.75
105.33,-5.5
104.92,-5.5
104.75,-5.75
104.42,-5.58
104,-5.08
103.5,-4.75
102.83,-4.25
102.42,-3.83
102.25,-3.5
101.75,-3.17
101.33,-2.58
100.92,-2.08
100.83,-1.67
100.5,-1.08
100.42,-0.67
100,-0.25
99.83,0.08
99.25,0.33
99.08,1
98.83,1.5
98.83,1.83
98.33,2.17
97.83,2.42
97.67,2.92
97.25,3.33
96.92,3.75
96.58,3.83
96.08,4.33
95.67,4.75
95.42,5.17
95.33,5.67
NaN,NaN
-90.5,81.5
-89,81.92
-86.67,81.92
-86.67,82.13
-85,82.33
-82.58,82.58
-80.75,82.92
-76.83,83.05
-74.5,82.98
-72.5,83.08
-69.75,83.08
-67.17,82.92
-64.42,82.8
-62.92,82.55
-61.17,82.42
-61.17,82.2
-62.5,81.95
-64.25,81.67
-64.33,81.42
-66.75,80.95
-68.83,80.58
-70,80.2
-71.5,79.72
-74,79.5
-75,79
-75,78.5
-75.83,78
-78,77.92
-77.67,77.58
-79.25,77.25
-77.75,76.83
-79,76.42
-81,76.17
-81.58,76.5
-82.67,76.33
-84,76.42
-85.17,76.25
-87.75,76.33
-89.5,76.42
-89.5,76.83
-88.17,77.13
-87,77.25
-88,77.42
-88,77.83
-85.58,77.92
-87.58,78.17
-86,78.75
-84.58,78.87
-85.17,79.25
-85.17,79.7
-86.67,79.87
-85.83,80.42
-83.67,80.25
-82.5,80.47
-79.58,80.63
-77.67,80.92
-80.67,80.8
-83.5,80.8
-85.5,80.67
-88.25,80.67
-90,81
-90.5,81.5
NaN,NaN
-84.83,21.83
-84.33,22
-84.33,22.33
-84,22.58
-83.5,22.83
-83,22.92
-82.5,23
-82,23.17
-81.5,23.17
-81,23
-80.5,23
-80.08,22.83
-79.67,22.67
-79.33,22.33
-78.83,22.33
-78.33,22.17
-77.83,21.92
-77.42,21.67
-77,21.5
-76.5,21.17
-76,21.08
-75.58,21
-75.67,20.58
-75.33,20.67
-74.83,20.58
-74.5,20.25
-74.25,20.25
-74.17,20.08
-74.67,20
-75,19.83
-75.5,19.83
-76,19.92
-76.5,19.92
-77,19.83
-77.67,19.83
-77.42,20.08
-77.08,20.33
-77.25,20.67
-78,20.67
-78.5,21
-78.58,21.42
-78.75,21.58
-79.25,21.5
-79.75,21.67
-80.17,21.75
-80.5,22
-81.25,22
-81.75,22.08
-82.08,22.33
-81.58,22.5
-82.25,22.58
-82.75,22.67
-83.08,22.42
-83.42,22.17
-84,22.17
-84.17,21.83
-84.83,21.83
NaN,NaN
-88,44.58
-87.25,44.92
-87.5,44.5
-87.58,44.17
-87.75,43.58
-87.92,43.17
-87.83,42.75
-87.83,42.17
-87.5,41.67
-87.08,41.67
-86.67,41.83
-86.42,42.17
-86.25,42.75
-86.33,43.25
-86.5,43.67
-86.5,44.08
-86.25,44.5
-86.08,44.92
-85.33,45.17
-85,45.67
-84.5,45.67
-84.08,45.5
-83.58,45.33
-83.33,45
-83.33,44.42
-83.83,43.92
-83.83,43.58
-83.42,43.92
-82.92,44.08
-82.67,43.58
-82.42,43.08
-81.75,43.33
-81.75,43.92
-81.5,44.42
-81.33,44.83
-81.5,45.17
-80.92,44.75
-80.08,44.5
-79.75,44.83
-80.25,45.42
-80.75,45.92
-81.67,46.08
-82.33,46.17
-83,46.17
-83.67,46.25
-84.17,46.25
-84,45.92
-84.83,45.92
-85.25,46
-85.75,45.92
-86.75,45.75
-87,45.75
-87.33,45.42
-87.67,45
-88,44.58
NaN,NaN
173.75,-39.33
174.08,-39.08
174.58,-38.92
174.67,-38.42
174.92,-38
174.83,-37.58
174.67,-37.25
174.92,-37
174.42,-36.92
174.17,-36.5
173.83,-36.08
173.5,-35.67
173.17,-35.33
173.08,-34.92
172.83,-34.5
173.33,-35
174,-35.08
174.33,-35.42
174.58,-35.75
174.58,-36.08
174.83,-36.42
174.92,-37
175.25,-37
175.5,-37.25
175.42,-36.58
175.83,-36.75
175.92,-37.25
176.08,-37.67
176.67,-37.83
177.25,-38
177.75,-37.75
178.08,-37.5
178.5,-37.67
178.33,-38.17
178.33,-38.58
178,-38.75
177.92,-39.08
177.5,-39.08
177.08,-39.25
176.92,-39.5
177,-39.75
176.75,-40.25
176.42,-40.67
176.17,-41
175.83,-41.42
175.25,-41.58
174.83,-41.33
175.08,-40.92
175.25,-40.33
175.08,-40
174.67,-39.83
174.25,-39.67
173.75,-39.33
NaN,NaN
-59.33,47.92
-58.92,48.17
-58.42,48.5
-58.75,48.58
-58.42,49
-57.92,49.5
-57.67,50.08
-57.25,50.58
-57,51
-56.67,51.33
-56,51.58
-55.5,51.58
-55.75,51.08
-56.17,50.58
-56.5,50.25
-56.83,49.75
-56.08,50.08
-55.5,49.92
-55.92,49.67
-55.33,49.33
-54.67,49.42
-54,49.42
-53.5,49.25
-54,48.83
-53.75,48.5
-53,48.58
-53.75,48.08
-53.92,47.75
-53.67,47.58
-53.33,48
-53,48.08
-53.25,47.58
-52.75,47.67
-52.92,47.17
-53.08,46.67
-53.67,46.67
-53.67,47.08
-54.17,46.83
-53.92,47.33
-54.42,47.42
-54.83,47.33
-55.33,46.83
-55.92,46.92
-55.42,47.17
-55.42,47.5
-56.08,47.58
-56.83,47.58
-57.58,47.58
-58.42,47.67
-59.17,47.5
-59.33,47.92
NaN,NaN
-68.75,-52.58
-68.25,-53
-68.17,-53.33
-68,-53.67
-67.42,-54
-66.75,-54.25
-66.33,-54.5
-65.83,-54.67
-65.17,-54.67
-65.25,-54.92
-65.67,-55
-66.5,-55
-67.33,-55.25
-68.17,-55.25
-68,-55.67
-68.67,-55.42
-69.33,-55.5
-69.83,-55.33
-70,-55
-70.5,-55.17
-71.17,-55
-72,-54.67
-72,-54.42
-72.5,-54.42
-72.67,-54.08
-73.33,-54.08
-73.33,-53.83
-73.83,-53.58
-73.5,-53.33
-74,-53.25
-74.5,-53
-74.67,-52.75
-74,-53
-73.33,-53.25
-72.5,-53.58
-72.08,-53.83
-71.33,-54
-71,-54.17
-70.5,-53.67
-70.33,-54.17
-70,-54.25
-70.08,-53.75
-69.33,-53.5
-69.42,-53.33
-70.17,-53.5
-70.42,-53.33
-70.25,-52.83
-69.75,-52.83
-69.5,-52.58
-69.17,-52.67
-68.75,-52.58
NaN,NaN
-119,71.6
-118.83,72.03
-118,72.3
-118,72.58
-117,72.83
-115.75,73.02
-114.83,73.3
-113.67,73.3
-113.25,72.72
-111.92,73.08
-110.83,72.85
-109.58,73
-108,72.67
-107.42,73.17
-106.58,73.67
-105,73.7
-104.17,73.42
-104.67,73.05
-105.5,72.58
-105.17,72.17
-104.58,71.63
-104.75,71.05
-103.75,70.67
-102.33,70.4
-100.67,70.22
-100.83,69.75
-102,69.67
-101.5,69.3
-102.58,69
-103.83,68.87
-105.08,69.15
-106,69.5
-107.08,69.17
-108.42,69
-110,68.75
-111.67,68.65
-113.08,68.58
-113.75,69.25
-115.17,69.25
-116.42,69.5
-116.75,70.12
-115.5,70.17
-114,70.17
-112.67,70.42
-114,70.7
-115.42,70.67
-117.08,70.75
-118.08,71.03
-117.75,71.37
-119,71.6
NaN,NaN
141.75,53.33
142.25,53.58
142.5,53.83
142.25,54.25
142.67,54.33
142.92,54
143,53.5
143.17,53
143.17,52.5
143.08,52
143.33,51.5
143.5,51
143.67,50.5
143.92,50
144.17,49.5
144.33,49.08
143.75,49.33
143.25,49.33
142.92,49.08
142.83,48.75
142.58,48.33
142.5,47.83
142.67,47.5
143,47.25
143.08,46.92
143.42,46.75
143.42,46.25
143,46.58
142.58,46.67
142.25,46.42
142,45.92
141.75,46.58
142,47
142,47.58
142.17,48
142,48.5
141.83,48.75
142,49.08
142.08,49.5
142.08,50
142,50.5
142.08,51
142,51.42
141.67,51.75
141.67,52.25
141.83,52.75
141.75,53.33
NaN,NaN
119.83,16.25
120.33,16.08
120.33,16.58
120.5,17.17
120.33,17.58
120.5,18
120.67,18.5
121.08,18.58
121.5,18.33
121.92,18.25
122.33,18.5
122.17,17.92
122.17,17.42
122.5,17.08
122.33,16.58
122,16.17
121.58,15.75
121.42,15.25
121.67,14.58
121.83,14.08
122.25,13.92
122.58,14.17
122.92,14.17
123.33,14
123.92,13.75
123.58,13.67
123.75,13.33
124.17,12.92
123.83,12.83
123.42,13
123.08,13.58
122.58,13.83
122.67,13.5
122.67,13.08
122.17,13.67
121.75,13.92
121.25,13.58
120.67,13.75
120.67,14.17
121,14.5
120.67,14.75
120.58,14.42
120.08,14.75
120,15.25
119.92,15.67
119.83,16.25
NaN,NaN
166.5,-45.92
166.83,-45.42
167.08,-45.08
167.58,-44.75
167.92,-44.42
168.33,-44.08
168.83,-44
169.5,-43.67
170,-43.33
170.5,-43
171.08,-42.67
171.33,-42.25
171.5,-41.83
172,-41.67
172.17,-41.33
172.17,-40.92
172.58,-40.67
173.08,-40.92
173.17,-41.33
173.5,-41.17
173.83,-40.92
173.92,-41.25
174.33,-41.33
174.33,-41.83
174,-42.17
173.58,-42.58
173.25,-43
172.83,-43.17
172.75,-43.5
173.08,-43.75
172.42,-43.75
172,-44.08
171.42,-44.33
171.25,-44.67
171.08,-45.08
170.92,-45.5
170.58,-45.92
170.17,-46.25
169.67,-46.5
169,-46.67
168.33,-46.5
167.83,-46.42
167.58,-46.17
167.25,-46.25
166.75,-46.17
166.5,-45.92
NaN,NaN
122,7.17
122.08,7.75
122.33,8
122.83,8.17
123.08,8.5
123.5,8.67
123.83,8.5
123.92,8.08
124.25,8.42
124.67,8.5
124.83,9
125.17,8.83
125.5,9.08
125.42,9.75
126,9.33
126.33,8.83
126.33,8.25
126.58,7.67
126.58,7.25
126.33,6.83
126.17,6.33
126,6.92
125.75,7.33
125.5,7
125.33,6.75
125.58,6.42
125.75,6.08
125.42,5.58
125.08,5.92
124.75,5.92
124.33,6.17
124,6.42
124,7
124.25,7.33
124,7.58
123.58,7.75
123.25,7.42
122.92,7.33
122.83,7.75
122.5,7.67
122.25,7.25
122.08,6.83
122,7.17
NaN,NaN
105.5,-6.67
105.83,-6.33
106.08,-5.83
106.67,-6
107.08,-5.83
107.42,-5.92
107.92,-6.17
108.42,-6.25
108.67,-6.67
109.08,-6.75
109.58,-6.75
110.08,-6.83
110.5,-6.83
110.83,-6.33
111.33,-6.58
111.92,-6.75
112.42,-6.83
112.75,-7.08
112.83,-7.5
113.42,-7.67
113.92,-7.58
114.42,-7.67
114.42,-8.17
114.42,-8.58
114,-8.5
113.58,-8.33
113.08,-8.17
112.5,-8.33
112,-8.17
111.5,-8.17
111,-8.08
110.5,-8
110,-7.75
109.58,-7.67
109,-7.67
108.58,-7.75
108,-7.67
107.58,-7.42
107,-7.33
106.5,-7.25
106.58,-7
106,-6.75
105.5,-6.67
NaN,NaN
139.83,42.58
140.42,42.92
140.33,43.25
140.75,43.17
141.25,43.17
141.33,43.42
141.25,43.75
141.58,44
141.67,44.33
141.75,44.75
141.5,45.25
141.92,45.5
142.33,45.17
142.67,44.75
143,44.5
143.58,44.17
144.17,44
144.67,43.92
145.33,44.25
145,43.75
145.25,43.58
145.25,43.33
145.83,43.42
145.33,43.17
144.75,42.92
144.17,43
143.67,42.67
143.33,42.33
143.25,42
142.5,42.25
141.83,42.58
141.33,42.5
140.92,42.33
140.67,42.5
140.33,42.5
140.25,42.25
140.67,42.08
141.08,41.83
140.5,41.67
140,41.42
140,42
139.75,42.25
139.83,42.58
NaN,NaN
51.67,71.58
51.67,72.08
52.75,72.33
52.5,72.67
53.25,73.17
54.33,73.42
53.83,73.75
54.92,74.17
55.75,74.75
55.75,75.08
57.5,75.33
58.17,75.58
59.25,75.92
61.17,76.25
63.17,76.25
65.17,76.42
66,76.75
67.75,77
69.08,76.83
68.83,76.33
67.25,76.08
65.5,75.83
63.83,75.67
62.25,75.33
60.75,75
59.83,74.58
58.67,74.17
57.83,73.75
57,73.33
56.17,72.92
55.58,72.5
55.5,72
55.75,71.5
56.33,71.08
57.67,70.75
56.92,70.58
55.33,70.67
53.83,70.83
52.83,71.17
51.67,71.58
NaN,NaN
11,79.75
13.83,79.83
15.5,79.67
16.33,80.03
18,79.92
18,80.25
20,80.5
21,80.17
23,80.42
24.83,80.25
27,80.17
27,79.87
25.67,79.42
23.83,79.17
20.92,79.33
18.75,79.7
19,79.17
21.5,78.83
22.17,78.42
23.17,78.08
24.83,77.75
22.67,77.25
20.83,77.42
21.67,77.92
20.67,78.18
20.25,78.63
19,78.42
18.92,78.03
18.08,77.5
17.33,77
17,76.5
15.17,77.02
14,77.5
13.67,77.95
15.08,78.22
13.17,78.22
11.67,78.7
11,79.33
11,79.75
NaN,NaN
-74.5,18.33
-74.17,18.58
-73.67,18.5
-73.25,18.33
-72.75,18.33
-72.33,18.58
-72.75,19
-72.75,19.33
-73,19.67
-73.5,19.67
-73.17,19.92
-72.58,19.92
-72,19.67
-71.67,19.83
-71,19.83
-70.5,19.75
-69.92,19.67
-69.75,19.33
-69.17,19.33
-69.58,19.08
-68.75,18.92
-68.33,18.5
-68.67,18.08
-69,18.42
-69.5,18.42
-70.08,18.25
-70.58,18.17
-70.58,18.42
-71.08,18.25
-71.08,18
-71.42,17.58
-71.83,18.08
-72.33,18.17
-72.75,18.08
-73.17,18.17
-73.67,18.17
-73.83,18
-74.5,18.33
NaN,NaN
-24.33,65.5
-23.75,65.83
-23.67,66.17
-23,66.17
-23,66.42
-22.25,66.33
-21.5,66
-21.42,65.42
-20.33,65.58
-20.25,66.08
-19.67,65.83
-19.25,66.08
-18.25,66.17
-17.58,66
-16.83,66.17
-16.25,66.5
-15.67,66.25
-14.75,66.33
-14.67,65.75
-13.67,65.5
-13.67,64.92
-14.5,64.42
-15.83,64.17
-16.75,63.83
-17.67,63.75
-18.75,63.42
-20,63.58
-21,63.83
-22.75,63.83
-22,64.25
-22.58,64.75
-24,64.75
-22.83,65.08
-22.08,65.42
-22.75,65.58
-23.58,65.42
-24.33,65.5
NaN,NaN
-92.08,46.67
-91.58,46.67
-90.92,46.92
-90.5,46.5
-89.75,46.75
-89,47
-88.25,47.42
-87.75,47.42
-88.42,47.08
-88.42,46.75
-87.75,46.83
-87.33,46.42
-86.67,46.42
-85.83,46.67
-85,46.75
-85,46.5
-84.5,46.5
-84.75,46.92
-84.67,47.33
-85,47.58
-85,47.92
-85.75,47.92
-86.17,48.25
-86.5,48.75
-87.33,48.75
-88.08,49
-88.42,48.67
-89.08,48.42
-89.42,48.08
-89.83,47.83
-90.5,47.67
-91,47.33
-91.58,47
-92.08,46.67
NaN,NaN
116,-8.92
116.08,-8.42
116.5,-8.25
117,-8.42
117.58,-8.42
118,-8.5
117.75,-8.08
118.42,-8.25
119,-8.25
119.5,-8.58
120,-8.33
120.5,-8.17
121,-8.33
121.5,-8.5
122,-8.42
122.42,-8.67
122.92,-8.17
123.67,-8.33
123,-8.5
122.42,-8.67
122,-8.83
121.5,-8.75
121,-8.83
120.5,-8.75
120,-8.75
119.5,-8.58
119,-8.67
118.5,-8.75
118.08,-8.83
117.67,-9
117.17,-9.08
116.5,-8.92
116,-8.92
NaN,NaN
-117.75,75.25
-117.17,75.67
-116.42,76.13
-115.75,76.47
-114.33,76.42
-112.75,76.17
-112,75.92
-111.42,75.57
-109.42,75.5
-110.08,75.83
-109.83,76.1
-110.75,76.25
-110,76.58
-109.17,76.8
-108.58,76.33
-107,76.02
-105.67,75.87
-106,75.47
-106.17,75.03
-107.42,74.95
-109.5,75
-110.67,74.8
-111.67,74.53
-112.75,74.42
-114,74.5
-114.5,74.72
-113.25,74.92
-114.25,75.25
-115.25,74.97
-116.33,75.13
-117.75,75.25
NaN,NaN
-10.33,52.17
-9.75,52.17
-9.5,52.67
-9,53.17
-9.5,53.17
-10,53.5
-9.5,53.75
-10,53.92
-9.75,54.25
-9.08,54.25
-8.5,54.25
-8.17,54.5
-8.67,54.67
-8.25,55.08
-7.5,55.25
-6.75,55.17
-6.08,55.08
-5.75,54.75
-5.58,54.25
-6.25,53.92
-6.08,53.5
-6,53
-6.17,52.58
-6.33,52.17
-7.25,52.08
-8,51.75
-8.75,51.58
-9.58,51.5
-10.08,51.75
-10.33,52.17
NaN,NaN
-180,69.08
-179.08,68.75
-178.17,68.42
-176.92,68.17
-175.83,67.83
-175,67.5
-174.5,67.08
-173.17,67.08
-171.67,66.92
-170.83,66.5
-169.83,66.08
-170.58,65.83
-171.08,65.5
-172.17,65.5
-172.17,65
-172.75,64.67
-173,64.25
-174,64.42
-175.08,64.75
-175.83,65
-176,65.42
-177,65.58
-177.67,65.42
-178.5,65.5
-178.83,65.92
-179,66.33
-179.92,66
-179.25,65.67
-179.67,65.17
-180,65.05
-180,69.08
NaN,NaN
-96.17,77.03
-94.33,76.92
-93,76.65
-91.25,76.65
-90.75,76.37
-89.67,76.17
-90.17,75.98
-88.75,75.7
-86.75,75.58
-84.83,75.82
-83.08,75.72
-81.58,75.72
-79.83,75.47
-79.83,75.08
-80.42,74.67
-82.17,74.5
-83.67,74.75
-84.75,74.42
-86.5,74.42
-88.17,74.47
-90,74.53
-92,74.75
-92.17,75.25
-91.83,75.67
-92.17,76.08
-93.25,76.33
-95.08,76.25
-96.25,76.67
-96.17,77.03
NaN,NaN
121.92,10.5
122,10.92
122.08,11.42
121.92,11.83
122.5,11.75
122.58,11.5
123.17,11.5
123.08,10.92
123.5,10.83
123.42,10.42
123.83,10.67
124,11.08
124,10.58
124,10.17
124.5,10.08
124.5,9.67
124,9.58
123.75,9.92
123.5,9.58
123.17,9.75
123.33,9.25
123,9
122.67,9.33
122.42,9.75
122.83,10
122.83,10.42
122.5,10.58
121.92,10.5
NaN,NaN
-117,61.17
-116,60.83
-115.25,60.83
-114.42,61
-113.92,60.92
-113.75,61.25
-112.92,61.42
-112.17,61.58
-111.75,62.08
-110.92,62.33
-109.83,62.42
-110.17,62.67
-109,62.67
-110,62.83
-110.75,62.83
-111.58,62.67
-111.92,62.42
-112.42,62.08
-113.08,62
-113.83,62.17
-114.17,62.42
-115.33,62.42
-115.08,62.17
-114.5,61.83
-115.25,61.75
-115.33,61.42
-115.83,61.17
-117,61.17
NaN,NaN
103.58,51.58
104.5,51.33
105.25,51.5
105.92,51.67
106.25,52.17
107,52.5
107.83,52.67
108.33,53
109,53.5
109.42,54
109.5,54.5
109.67,55.08
109.92,55.58
109.5,55.75
109.25,55.5
109.17,55.17
108.83,54.75
108.5,54.33
108.17,53.92
107.58,53.5
107,53.08
106.58,52.75
106.08,52.5
105.67,52.17
105.25,51.83
104.5,51.75
103.58,51.58
NaN,NaN
58.17,45
58.17,44.5
58.33,44.25
58.33,43.67
59,43.67
59.67,43.67
59.83,43.5
60.5,43.67
61.08,44.17
61.08,44.67
61.5,44.75
61.83,45
61.5,45.33
61,45.75
61,46
61.33,46.42
61.67,46.75
61,46.5
60.75,46.67
60.08,46.5
60.08,46.17
59.75,46.33
59.5,45.92
59,45.92
58.67,45.83
58.58,45.42
58.17,45
NaN,NaN
-76.17,-71.08
-74.67,-71.08
-73,-71
-71.83,-70.92
-71,-70.83
-70.67,-70.58
-71,-70.08
-71.5,-69.58
-71.67,-69.08
-71.17,-68.92
-70.33,-68.83
-69.67,-69.42
-69.33,-70
-68.83,-70.5
-68.5,-71
-68.33,-71.5
-68.5,-71.92
-68.83,-72.33
-70,-72.58
-71.5,-72.67
-73,-72.58
-73.33,-72.25
-74.33,-72.17
-75,-71.83
-76,-71.67
-76.5,-71.33
-76.17,-71.08
NaN,NaN
-125.08,66.08
-123.58,66.13
-122,66.25
-121,66
-122,65.75
-122.75,65.58
-123.25,65
-121.75,65
-121.58,65.33
-120.67,65.67
-120.5,65.33
-121,64.83
-119.33,65.37
-120,65.82
-118.42,65.67
-118.08,66.08
-117.67,66.42
-119.08,66.33
-120.5,66.42
-119.75,66.67
-118.92,66.92
-120,67.08
-121.33,66.75
-122.67,66.58
-123.83,66.37
-125.08,66.08
NaN,NaN
73.42,45.58
73.83,45.25
74.08,44.92
74.25,45.67
74.17,46
74.75,46.17
75.17,46.42
76,46.58
76.83,46.42
77.33,46.58
78,46.33
78.75,46.42
79.25,46.75
78.75,46.75
78.33,46.58
77.83,46.67
77.33,46.58
76.83,46.67
76.08,46.75
75.25,46.67
74.75,46.75
74.17,46.42
73.67,46.17
73.42,45.58
NaN,NaN
-106.33,79.2
-105.67,79.38
-104.25,79.38
-103,79.2
-101.42,79.2
-100,78.88
-100,78.48
-99.58,78.13
-98.58,78.08
-98.17,78.48
-98,78.9
-95.83,78.55
-95.42,78.3
-95.83,78
-97.17,77.97
-98.83,77.92
-100,77.75
-100.83,78.17
-102.17,78.17
-104.17,78.3
-105,78.53
-104.17,78.83
-105.92,79
-106.33,79.2
NaN,NaN
144.83,-40.67
145.5,-40.83
146.17,-41.17
146.75,-41.17
147.33,-41
148,-40.83
148.33,-41
148.33,-41.5
148.33,-42
148.17,-42.17
148,-42.58
147.92,-43.08
147.5,-42.83
147.17,-43.17
146.83,-43.58
146.25,-43.5
145.75,-43.25
145.5,-42.92
145.33,-42.5
145.25,-42.17
145,-41.75
144.83,-41.17
144.83,-40.67
NaN,NaN
29.25,-6
29.5,-6.5
29.83,-7
30.33,-7.42
30.58,-8.08
30.5,-8.58
31.08,-8.75
31,-8.25
30.75,-7.75
30.5,-7.17
30.58,-6.83
30.17,-6.5
29.75,-6.17
30,-5.75
29.83,-5.17
29.67,-4.58
29.42,-4
29.33,-3.33
29.08,-4
29.25,-4.5
29.08,-5
29.33,-5.58
29.25,-6
NaN,NaN
-101.17,53.08
-100.83,52.58
-100.42,52.83
-100,52.58
-100.25,52.33
-100.25,51.83
-99.67,51.58
-99,51.17
-99,50.83
-98.67,50.5
-98.75,50.17
-98,50.25
-98.25,50.67
-98.58,50.92
-98.83,51.25
-98.67,51.67
-99.17,51.75
-99.67,51.58
-99.83,52.17
-99.58,52.42
-99.58,52.75
-100.25,53.08
-101.17,53.08
NaN,NaN
148.25,-5.5
148.83,-5.58
149.42,-5.58
150,-5.5
150.42,-5.5
150.83,-5.5
151.25,-4.92
151.67,-4.92
151.5,-4.17
152.25,-4.17
152.42,-4.67
152.08,-5
152,-5.58
151.58,-5.58
151.17,-6
150.67,-6.25
150.17,-6.25
149.67,-6.25
149.17,-6.17
148.83,-5.83
148.33,-5.75
148.25,-5.5
NaN,NaN
34.42,45.92
34.75,45.75
35,45.42
35.5,45.25
36.08,45.42
36.67,45.42
37.33,45.33
37.75,45.83
38.25,46.25
37.92,46.42
37.67,46.67
38.17,46.67
38.75,47
39.33,47.08
39,47.25
38.42,47.17
37.58,47.08
36.83,46.75
36.08,46.67
35.42,46.42
35,46.08
34.42,45.92
NaN,NaN
34.08,-12.17
34.17,-12.58
34.33,-13
34.33,-13.42
34.67,-13.75
34.75,-14.17
35.08,-14.08
35.33,-14.5
35.25,-13.83
34.92,-13.42
34.83,-12.83
