,Unnamed: 0.1,Unnamed: 0,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,nf_all_apr,na_all_apr,nf_apr,na_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle,rates_bg,rates_fs,rates_as,time_fs,time_as
202,202,2331,-999.0,-999.0,2332,33.0,1.2,-999.0,1.2,-999.0,-4.721,102.087,7.9,50,0,51,0,2000-06-04T16:28:25.000003,-999.0,-999.0,1,1,0,5,0,4,0.0,0.0,0.0,0.0,6.7,285419.999995,0.0,140.23232899237075,460.72958753073897,-1.0,0.0,0.03648483651603427,,0.46330404632961,0.0,110.07890046295192
203,203,2338,-999.0,-999.0,2339,10.0,2.1,-999.0,2.1,-999.0,-13.802,97.453,7.9,3,0,3,0,2000-06-18T14:44:12.000001,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.8,161387.999995,0.0,66.3317986094331,460.72958753073897,-1.0,1.0,1.0792580101517932,,0.8855846498783325,0.0,3.3875925925456816
204,204,2369,-999.0,-999.0,2370,23.0,1.2,-999.0,1.2,-999.0,-15.421,166.91,7.0,1,0,1,0,2000-10-04T16:58:42.999998,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.8,13783.000004,0.0,25.590635569744016,114.66193259390072,1.0,3.0,0.0,,6.268591741608697,0.0,0.15952546300987402
205,205,2375,-999.0,-999.0,2376,50.0,-999.0,1.4,-999.0,1.4,-4.766,153.945,7.0,0,1,0,1,2000-10-29T08:37:06.999998,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,3.0,0.0018505190016852712,6646.154882216756,,0.00015046293950743146,0.0
206,206,2381,-999.0,-999.0,2382,33.0,-999.0,-999.0,-999.0,-999.0,-5.496,151.781,7.8,57,56,59,56,2000-11-17T21:01:55.000001,-999.0,-999.0,2,2,6,8,6,8,7.8,88554.000003,7.8,88554.000003,6.8,35581.999996,197.64557084752295,198.0376103326712,394.75897176315374,1.0,3.0,0.09311419361058261,33.731647123022974,0.01859059653448226,1.660162037025999,3173.6474884259605
207,207,2382,-999.0,-999.0,2383,33.0,1.5,-999.0,1.5,-999.0,-3.98,152.169,8.0,37,0,37,0,2000-11-16T04:54:55.000001,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,6.5,1830982.999995,0.0,220.60183076549347,537.7249613305888,1.0,3.0,0.08779258459517886,,0.8556550506749494,0.0,43.241724537024616
208,208,2392,-999.0,-999.0,2393,33.0,0.7,-999.0,0.7,-999.0,6.898,126.579,7.5,9,0,9,0,2001-01-01T06:57:02.999998,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,6.8,7047.000003,0.0,63.714684370713755,248.30743700128235,1.0,3.0,0.004981045119102282,,1.8335082113965109,0.0,4.908622685221058
209,209,2395,-999.0,-999.0,2396,60.0,1.9,-999.0,1.8,-999.0,13.049,-88.66,7.7,11,0,14,0,2001-01-13T17:33:31.000002,-999.0,-999.0,1,1,0,7,0,5,0.0,0.0,0.0,0.0,5.9,2965438.999996,0.0,42.149697525260784,338.2345089289617,-1.0,2.0,0.004508465355727827,,0.05647730908782202,0.0,247.8871643517939
210,210,2401,-999.0,-999.0,2402,16.0,1.9,-999.0,1.9,-999.0,23.419,70.232,7.7,9,0,9,0,2001-01-26T03:16:38.999998,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.8,164730.000003,0.0,44.83724766905578,338.2345089289617,-1.0,3.0,0.002642541067490491,,0.3716910604852862,0.0,24.213657407443282
211,211,2408,-999.0,-999.0,2409,36.0,1.7,-999.0,1.7,-999.0,-4.68,102.562,7.4,8,0,8,0,2001-02-13T19:28:29.000000,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,5.7,0.0,0.0,70.03590780627525,212.75297086326285,1.0,3.0,0.010983264513646488,,1.0218352231523657,0.0,7.829050925960419
212,212,2410,-999.0,-999.0,2411,35.0,0.9,-999.0,0.9,-999.0,1.271,126.249,7.1,8,0,8,0,2001-02-24T07:23:46.999998,-999.0,-999.0,1,1,0,7,0,7,0.0,0.0,0.0,0.0,6.2,32996.000003,0.0,64.15820959197242,133.82379803431266,1.0,3.0,0.03179797212970669,,0.8230335071770726,0.0,9.720138888924762
213,213,2442,-999.0,-999.0,2443,33.0,1.7,-999.0,1.7,-999.0,-16.265,-73.641,8.4,58,0,58,0,2001-06-23T20:33:13.000004,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.7,200716.999994,0.0,364.10622909101284,748.3036028766184,1.0,3.0,0.032630160571677364,,1.8725806614371647,0.0,30.97329861106558
214,214,2447,-999.0,-999.0,2448,33.0,2.2,-999.0,2.2,-999.0,-17.543,-72.077,7.6,5,0,6,0,2001-07-07T09:38:42.000000,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,39.63200103818309,289.8036300972396,1.0,3.0,0.04344227394158271,,0.05123253075954625,0.0,117.11309027774328
215,215,2458,-999.0,-999.0,2459,33.0,1.3,-999.0,1.3,-999.0,-36.813,-179.575,7.1,14,0,14,0,2001-08-21T06:52:04.999998,-999.0,-999.0,1,1,0,9,0,9,0.0,0.0,0.0,0.0,5.8,312115.000002,0.0,42.48375892885618,133.82379803431266,-1.0,3.0,0.08636806300960306,,2.129652452532373,0.0,6.573842592650542
216,216,2473,-999.0,-999.0,2474,33.0,2.0,-999.0,2.0,-999.0,-4.102,123.907,7.5,2,0,2,0,2001-10-19T03:28:42.999998,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.5,143348.0,0.0,51.84924897039228,248.30743700128235,1.0,1.0,0.000898900284455643,,1.205458046153417,0.0,1.6591203703703703
217,217,2477,-999.0,-999.0,2478,33.0,1.7,-999.0,1.7,-999.0,-5.912,150.196,7.0,1,0,1,0,2001-10-31T09:10:19.000001,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.3,5130.999998,0.0,16.063253537558,114.66193259390072,1.0,3.0,inf,,16.838822848593296,0.0,0.059386574049238805
218,218,2479,-999.0,-999.0,2480,10.0,2.2,-999.0,2.2,-999.0,35.946,90.541,7.8,7,0,7,0,2001-11-14T09:26:08.999998,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.6,1145.000005,0.0,358.57136182029313,394.75897176315374,-1.0,1.0,0.009663166408193404,,0.4360421103627658,0.0,16.05349537038141
219,219,2489,-999.0,-999.0,2490,10.0,1.7,-999.0,1.7,-999.0,-42.813,124.688,7.1,2,0,2,0,2001-12-12T14:02:33.999999,-999.0,-999.0,-1,-1,0,2,0,2,0.0,0.0,0.0,0.0,5.4,62734.000001,0.0,22.5363099295249,133.82379803431266,-1.0,1.0,0.0005020164720494323,,2.754487199876379,0.0,0.7260879629753806
220,220,2493,-999.0,-999.0,2494,21.0,0.6,-999.0,0.6,-999.0,-17.6,167.856,7.2,13,0,13,0,2002-01-02T17:22:47.000002,-999.0,-999.0,1,1,0,12,0,12,0.0,0.0,0.0,0.0,6.6,60887.999997,0.0,47.824217196948034,156.1879214416901,1.0,3.0,0.018128068684427626,,1.7280132924207168,0.0,7.523090277730867
221,221,2512,-999.0,-999.0,2513,31.0,1.5,-999.0,1.5,-999.0,6.033,124.249,7.5,6,0,6,0,2002-03-05T21:16:08.000002,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,6.0,249104.0,0.0,65.4222611648023,248.30743700128235,1.0,3.0,0.002833075326372936,,2.060937599422561,0.0,2.911296296249385
222,222,2520,-999.0,-999.0,2521,32.0,1.8,-999.0,1.8,-999.0,24.279,122.179,7.1,1,0,1,0,2002-03-31T06:52:48.999998,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,5.3,299600.000003,0.0,33.97430029027141,133.82379803431266,-1.0,3.0,0.004458459317091327,,0.2883845126805947,0.0,3.4675925926284656
223,223,2562,-999.0,-999.0,2563,13.0,1.3,-999.0,1.3,-999.0,-3.302,142.945,7.6,18,0,18,0,2002-09-08T18:44:22.000002,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,6.3,730035.999997,0.0,128.82690802655364,289.8036300972396,1.0,3.0,0.007388513546241224,,2.0709491850405146,0.0,8.691666666677705
224,224,2572,-999.0,-999.0,2573,10.0,0.9,-999.0,0.9,-999.0,-1.757,134.297,7.6,16,0,16,0,2002-10-10T10:50:18.999999,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,6.7,5885.0,0.0,56.54202292831191,289.8036300972396,1.0,1.0,0.0037145437390632237,,9.545313309095523,0.0,1.6762152777901953
225,225,2579,-999.0,-999.0,2580,30.0,1.1,-999.0,1.1,-999.0,2.824,96.085,7.4,6,0,6,0,2002-11-02T01:26:08.999999,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.3,30035.999999,0.0,37.247616095472125,212.75297086326285,1.0,3.0,0.0071088289429848805,,0.21343355048613505,0.0,28.111793981470445
226,226,2581,-999.0,-999.0,2582,4.0,2.3,-999.0,2.3,-999.0,63.514,-147.453,7.9,15,0,15,0,2002-11-03T22:12:39.999998,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.6,1176.000003,0.0,198.61705863046086,460.72958753073897,-1.0,1.0,0.004399981332242907,,1.4039922780348555,0.0,10.683819444502394
227,227,2598,-999.0,-999.0,2599,24.0,1.7,-999.0,1.7,-999.0,18.77,-104.104,7.6,3,0,3,0,2003-01-22T02:06:33.000002,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.9,63303.999995,0.0,59.993146005265224,289.8036300972396,1.0,3.0,0.0017917089043722738,,3.9669421490643044,0.0,0.756249999942051
228,228,2610,-999.0,-999.0,2611,33.0,0.9,-999.0,0.9,-999.0,51.272,177.978,7.1,6,0,6,0,2003-03-17T16:36:16.000001,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,6.2,8370.000001,0.0,200.32547156736703,133.82379803431266,1.0,3.0,0.026226794450725354,,24.292408620134296,0.0,0.24699074076281655
229,229,2626,-999.0,-999.0,2627,31.0,1.7,-999.0,1.7,-999.0,2.354,128.855,7.0,4,0,4,0,2003-05-26T19:23:25.999997,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.3,54517.000004,0.0,52.39031268760378,114.66193259390072,1.0,3.0,0.001833947921687309,,0.5038341545907805,0.0,7.939120370370371
230,230,2645,-999.0,-999.0,2646,10.0,2.0,-999.0,2.0,-999.0,-2.598,68.382,7.6,3,0,4,0,2003-07-15T20:27:49.000000,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.6,21718.000003,0.0,100.20871065567091,289.8036300972396,1.0,1.0,0.0039012641403303313,,0.01570750659285775,0.0,254.6553125
231,231,2650,-999.0,-999.0,2651,10.0,2.0,-999.0,2.0,-999.0,-60.532,-43.411,7.6,9,0,9,0,2003-08-04T04:37:18.999999,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.6,29790.000002,0.0,91.62160958240301,289.8036300972396,1.0,2.0,0.003611722775756233,,0.35397037683061794,0.0,25.425856481506315
232,232,2654,-999.0,-999.0,2655,28.0,1.3,-999.0,1.3,-999.0,-45.104,167.144,7.2,12,0,12,0,2003-08-21T12:12:47.999998,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,5.9,7178.0,0.0,45.11412001661376,156.1879214416901,1.0,3.0,0.003723858663522654,,0.8662558746736293,0.0,13.852719907407407
233,233,2666,-999.0,-999.0,2667,27.0,0.8,-999.0,0.8,-999.0,41.815,143.91,8.2,41,0,45,0,2003-09-25T19:50:05.000002,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,7.4,4674.999997,0.0,111.46978709716869,549.3506570855053,1.0,3.0,0.018485855637828244,,0.10618294146467404,0.0,423.7968865740175
234,234,2667,-999.0,-999.0,2668,16.0,0.6,-999.0,0.6,-999.0,50.038,87.813,7.3,15,0,15,0,2003-09-27T11:33:24.000001,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,6.7,307799.999996,0.0,25.528437704355362,182.28945197042378,-1.0,1.0,0.27685582783094076,,0.296530727767731,0.0,50.584976851873925
235,235,2676,-999.0,-999.0,2677,10.0,1.1,-999.0,1.1,-999.0,37.812,142.619,7.0,3,0,3,0,2003-10-31T01:06:26.999998,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.9,129819.0,0.0,47.944312755820036,114.66193259390072,1.0,3.0,0.013914953903479719,,1.4439628758524528,0.0,2.0776157407986897
236,236,2683,-999.0,-999.0,2684,33.0,2.0,-999.0,2.0,-999.0,51.146,178.65,7.8,20,0,20,0,2003-11-17T06:43:05.000000,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.8,90424.000003,0.0,119.39714477422314,394.75897176315374,1.0,3.0,0.01563788119996358,,0.9275521640751555,0.0,21.562129629595137
237,237,2691,-999.0,-999.0,2692,10.0,0.6,0.5,0.6,0.5,-22.015,169.766,7.3,15,14,15,14,2003-12-27T16:00:57.999997,-999.0,-999.0,1,1,9,12,9,12,6.8,-114455.000001,6.8,-114455.000001,6.7,23821.999999,54.699730262831416,60.71791652148985,182.28945197042378,1.0,3.0,0.025123737962353714,7.758521160281184,2.225809775694285,1.8044675925705167,6.739120370392446
238,238,2696,-999.0,-999.0,2697,22.0,1.0,0.7,1.0,0.7,-22.253,169.683,7.1,11,6,11,6,2004-01-03T16:23:20.000001,-999.0,-999.0,1,1,5,9,5,9,6.4,-5780.0,6.4,-5780.0,6.1,667.000002,21.563503417807073,63.97960533485134,133.82379803431266,-1.0,2.0,0.01895428083656706,17.426967425845284,8.291818983184356,0.3442939814704436,1.3266087962493853
239,239,2700,-999.0,-999.0,2701,60.0,-999.0,-999.0,2.0,-999.0,16.059,-96.931,7.5,0,0,2,0,1999-09-30T16:31:13.999999,-999.0,-999.0,-1,-1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.30743700128235,-1.0,2.0,inf,,0.0012769706283896893,0.0,1566.2067361111347
240,240,2706,-999.0,-999.0,2707,10.0,0.6,0.3,0.6,0.3,-4.003,135.023,7.3,10,7,11,7,2004-02-07T02:42:33.999997,-999.0,-999.0,0,0,2,7,2,7,7.0,-109385.000006,7.0,-109385.000006,6.7,108976.000001,86.92941715409926,118.4076551707273,182.28945197042378,-1.0,1.0,0.008862161725597721,5.670726562144976,0.023627739005366282,1.2344097221559949,465.55449074080695
241,241,2772,-999.0,-999.0,2773,10.0,0.8,0.2,0.8,0.2,33.184,137.071,7.4,8,3,8,3,2004-09-05T14:57:16.999996,-999.0,-999.0,2,2,1,7,1,7,7.2,-185942.000004,7.2,-185942.000004,6.6,117137.000001,63.17497830046043,55.24980973965273,212.75297086326285,-1.0,3.0,1.7920431417937395,14.887140316245006,1.7919780980366073,0.20151620366783055,4.464340277799853
242,242,2802,-999.0,-999.0,2803,10.0,1.1,-999.0,1.1,-999.0,-8.152,124.868,7.5,21,0,21,0,2004-11-11T21:26:39.999997,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,6.4,4987.000001,0.0,399.0152102338626,248.30743700128235,1.0,3.0,0.023099332284926104,,0.6644180062259892,0.0,31.606608796296296
243,243,2810,-999.0,-999.0,2811,10.0,0.9,1.8,0.9,1.8,-3.609,135.404,7.1,12,1,12,1,2004-11-26T02:25:01.999998,-999.0,-999.0,1,1,1,7,1,7,5.3,-191502.000001,5.3,-191502.000001,6.2,191502.000001,15.10178982423901,29.84072012803118,133.82379803431266,-1.0,2.0,0.006646759309928672,3.1847838106822954,1.3379048523581178,0.31399305555555557,8.969247685176907
244,244,2813,-999.0,-999.0,2814,39.0,0.2,-999.0,0.2,-999.0,43.006,145.119,7.0,3,0,3,0,2004-11-28T18:32:12.999997,-999.0,-999.0,2,2,0,3,0,3,0.0,0.0,0.0,0.0,6.8,0.0,0.0,14.75655752651679,114.66193259390072,-1.0,3.0,3.583500964540488,,0.3835584815696978,0.0,7.821493055563834
245,245,2817,-999.0,-999.0,2818,10.0,2.5,-999.0,2.5,-999.0,-49.312,161.345,8.1,5,0,5,0,2004-12-23T14:59:02.999997,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.6,17461.000005,0.0,70.1735595867241,470.69063154972355,1.0,1.0,0.0020484688693355995,,8.24994270873119,0.0,0.6060648148148148
246,246,2818,-999.0,-999.0,2819,30.0,1.9,-999.0,1.9,-999.0,3.295,95.982,9.1,252,0,263,0,2004-12-26T00:58:52.000003,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,7.2,12156.0,0.0,1090.2057617991231,1471.5846019280557,1.0,3.0,0.3107999416311724,,0.7082739811423674,0.0,371.32523148148147
247,247,2873,-999.0,-999.0,2874,30.0,1.7,-999.0,1.7,-999.0,2.085,97.108,8.6,101,0,113,0,2005-03-28T16:09:35.000002,-999.0,-999.0,1,1,0,2,0,1,0.0,0.0,0.0,0.0,6.9,4690698.999997,0.0,447.1594679131616,1019.3093880125635,1.0,3.0,0.093772776184455,,0.28746237751631526,0.0,393.0949189814815
248,248,2896,-999.0,-999.0,2897,16.0,0.6,-999.0,0.6,-999.0,41.292,-125.953,7.2,1,0,1,0,2005-06-15T02:50:52.999997,-999.0,-999.0,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,6.6,0.0,0.0,77.76504387089504,156.1879214416901,-1.0,1.0,0.0008051170743894227,,0.4658987964281093,0.0,2.1463888888888887
249,249,2907,-999.0,-999.0,2908,16.0,1.6,-999.0,1.6,-999.0,7.92,92.19,7.2,8,0,9,0,2005-07-24T15:42:04.999997,-999.0,-999.0,1,1,0,5,0,4,0.0,0.0,0.0,0.0,5.6,42251.000006,0.0,90.13513285783003,156.1879214416901,-1.0,1.0,0.0073521246133968305,,0.12352615709267466,0.0,72.8590625
250,250,2935,-999.0,-999.0,2936,26.0,1.2,-999.0,1.2,-999.0,34.539,73.588,7.6,44,0,45,0,2005-10-08T03:50:39.000003,-999.0,-999.0,1,1,0,12,0,12,0.0,0.0,0.0,0.0,6.4,24947.999994,0.0,72.26906548359548,289.8036300972396,1.0,3.0,0.010810881327232028,,0.5503941164456678,0.0,81.7595949073743
251,251,2970,-999.0,-999.0,2971,11.0,1.3,-999.0,1.3,-999.0,-21.324,33.583,7.0,8,0,8,0,2006-02-22T22:19:06.000002,-999.0,-999.0,1,1,0,8,0,8,0.0,0.0,0.0,0.0,5.7,11074.999996,0.0,41.96049020278798,114.66193259390072,-1.0,2.0,0.0031048650285255518,,0.15732861833064765,0.0,50.84898148146768
252,252,2992,-999.0,-999.0,2993,22.0,1.0,-999.0,1.0,-999.0,60.949,167.089,7.6,21,0,23,0,2006-04-20T23:25:00.999997,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,6.6,778653.0,0.0,93.48795196877028,289.8036300972396,-1.0,3.0,0.008558299303246255,,0.07328532637987638,0.0,313.8418171296517
253,253,3000,-999.0,-999.0,3001,55.0,2.0,-999.0,2.0,-999.0,-20.187,-174.123,8.0,22,0,22,0,2006-05-03T15:26:38.999997,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.0,71926.000002,0.0,80.06939896196495,537.7249613305888,-1.0,3.0,0.022686035318554554,,1.5415195743232368,0.0,14.271631944510672
254,254,3024,-999.0,-999.0,3025,20.0,1.6,-999.0,1.6,-999.0,-9.284,107.419,7.7,89,0,90,0,2006-07-17T08:19:25.000002,-999.0,-999.0,1,1,0,9,0,9,0.0,0.0,0.0,0.0,6.1,26793.0,0.0,160.21031970315795,338.2345089289617,1.0,3.0,0.026025436659548037,,0.16727856935003563,0.0,538.0246875
255,255,3038,-999.0,-999.0,3039,13.0,1.1,-999.0,1.1,-999.0,-61.029,-34.371,7.0,4,0,6,0,2006-08-20T03:41:47.000004,-999.0,-999.0,1,1,0,6,0,4,0.0,0.0,0.0,0.0,5.9,35590.999994,0.0,36.07994750176032,114.66193259390072,1.0,1.0,0.03383725782862241,,0.04048487826540145,0.0,148.20348379626043
256,256,3075,-999.0,-999.0,3076,10.0,1.6,3.3,1.6,3.3,46.592,153.266,8.3,90,1,93,1,2006-11-15T11:14:11.999999,-999.0,-999.0,1,1,0,3,0,3,5.0,-250601.000003,5.0,-250601.000003,6.7,1601.999998,12.776861748769315,298.56779664712246,641.1560464814495,1.0,3.0,0.05718534092362895,2215.38479144758,0.3469854344883016,0.00045138885301572305,268.0227777778247
257,257,3085,-999.0,-999.0,3086,10.0,0.2,-999.0,0.2,-999.0,21.799,120.547,7.1,5,0,5,0,2006-12-26T12:26:19.999998,-999.0,-999.0,2,2,0,5,0,5,0.0,0.0,0.0,0.0,6.9,472.0,0.0,36.35985178565124,133.82379803431266,-1.0,2.0,0.0015843873340398386,,8.528279537690263,0.0,0.5862847222470575
258,258,3094,-999.0,-999.0,3095,10.0,2.1,-999.0,2.1,-999.0,46.243,154.524,8.1,18,0,18,0,2007-01-13T04:23:19.999999,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,6.0,47625.000003,0.0,166.74465335371605,470.69063154972355,-1.0,2.0,0.016890611804366122,,4.261417348689247,0.0,4.223946759295132
259,259,3096,-999.0,-999.0,3097,22.0,1.3,-999.0,1.3,-999.0,1.065,126.282,7.5,50,0,54,0,2007-01-21T11:27:44.000003,-999.0,-999.0,1,1,0,13,0,13,0.0,0.0,0.0,0.0,6.2,21909.999997,0.0,107.19052409218328,248.30743700128235,1.0,3.0,0.04937257557175553,,0.12482034802823404,0.0,432.62177083327265
260,260,3129,-999.0,-999.0,3130,34.0,0.2,-999.0,0.2,-999.0,-20.617,169.357,7.1,4,0,4,0,2007-03-25T00:40:00.000003,-999.0,-999.0,2,2,0,4,0,4,0.0,0.0,0.0,0.0,6.9,1697.999995,0.0,49.56648091209432,133.82379803431266,1.0,3.0,0.0041484322503156455,,0.1359582400489582,0.0,29.42079861110007
261,261,3135,-999.0,-999.0,3136,24.0,1.9,-999.0,1.9,-999.0,-8.466,157.043,8.1,20,0,20,0,2007-04-01T20:39:57.000004,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.2,96024.999995,0.0,106.80634315352252,470.69063154972355,1.0,3.0,0.01574937544596288,,4.422366734020551,0.0,4.522465277730867
262,262,3195,-999.0,-999.0,3196,39.0,1.6,-999.0,1.6,-999.0,-13.386,-76.603,8.0,35,0,36,0,2007-08-15T23:40:56.000003,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,6.4,33671.999999,0.0,137.10297151766494,537.7249613305888,1.0,3.0,0.012683174790772621,,0.31834916959431636,0.0,113.08337962959375
263,263,3212,-999.0,-999.0,3213,35.0,0.9,-999.0,0.9,-999.0,-11.61,165.762,7.2,9,0,9,0,2007-09-02T01:05:16.999999,-999.0,-999.0,1,1,0,5,0,5,0.0,0.0,0.0,0.0,6.3,5405.000002,0.0,35.14582580850628,156.1879214416901,1.0,3.0,0.009283116401116277,,13.259216314137431,0.0,0.6787731481840213
264,264,3217,-999.0,-999.0,3218,34.0,0.5,-999.0,0.5,-999.0,-4.438,101.367,8.4,85,0,100,0,2007-09-12T11:10:24.999999,-999.0,-999.0,1,1,0,6,0,6,0.0,0.0,0.0,0.0,7.9,45517.000004,0.0,368.3834830364938,748.3036028766184,1.0,3.0,0.08731297460893496,,0.08276960510420228,0.0,1208.1729745370371
265,265,3228,-999.0,-999.0,3229,10.0,0.8,-999.0,0.8,-999.0,-49.271,164.115,7.4,8,0,8,0,2007-09-30T05:23:33.000003,-999.0,-999.0,1,1,0,2,0,2,0.0,0.0,0.0,0.0,6.6,15857.0,0.0,154.55196468618348,212.75297086326285,1.0,3.0,0.0060100586614794185,,0.6981176477754689,0.0,11.459386574013365
266,266,3246,-999.0,-999.0,3247,40.0,0.9,-999.0,0.9,-999.0,-22.247,-69.89,7.7,35,0,35,0,2007-11-14T15:40:49.000003,-999.0,-999.0,1,1,0,8,0,8,0.0,0.0,0.0,0.0,6.8,84307.999998,0.0,144.51044080425385,338.2345089289617,1.0,3.0,0.011662806507277598,,1.1045740102956514,0.0,31.6864236110642
267,267,3264,-999.0,-999.0,3265,34.0,0.9,-999.0,0.9,-999.0,51.36,-179.509,7.2,13,0,13,0,2007-12-19T09:30:25.999997,-999.0,-999.0,1,1,0,11,0,11,0.0,0.0,0.0,0.0,6.3,165247.000001,0.0,58.12483798316801,156.1879214416901,1.0,3.0,0.00934277632311804,,0.6861193390721785,0.0,18.947141203714743
268,268,3295,-999.0,-999.0,3296,26.0,2.0,-999.0,2.0,-999.0,2.768,95.964,7.4,9,0,9,0,2008-02-20T08:08:29.000000,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.4,1189.999997,0.0,34.15973698617311,212.75297086326285,1.0,3.0,0.004606395572551341,,0.20501522717907117,0.0,43.89917824074074
269,269,3302,-999.0,-999.0,3303,25.0,0.5,0.7,0.5,0.7,-2.486,99.972,7.2,7,4,7,4,2008-02-25T08:36:32.000002,-999.0,-999.0,1,1,4,5,4,5,6.5,-34169.999997,6.5,-34169.999997,6.7,44744.999997,10.096176523092877,37.850869662545406,156.1879214416901,1.0,3.0,0.003523210252620129,1.9463623973597957,0.7149096729132832,2.0551157407407405,9.791446759245462
270,270,3317,-999.0,-999.0,3318,10.0,1.6,-999.0,1.6,-999.0,35.49,81.467,7.2,14,0,14,0,2008-03-20T22:32:55.999999,-999.0,-999.0,1,1,0,7,0,7,0.0,0.0,0.0,0.0,5.6,2343.999999,0.0,64.88808785300998,156.1879214416901,-1.0,2.0,0.004751564589058944,,2.5433671860279485,0.0,5.504513888875091
271,271,3325,-999.0,-999.0,3326,33.0,0.9,0.9,0.9,0.9,-20.071,168.892,7.3,22,3,22,3,2008-04-09T12:46:10.999997,-999.0,-999.0,1,1,2,13,2,13,6.4,-186585.0,6.4,-186585.0,6.4,865677.000001,16.9816560503103,46.86443283570153,182.28945197042378,1.0,3.0,0.00983897538003606,46.4932735942971,0.8148969053373654,0.06452546289121663,26.997280092617427
272,272,3328,-999.0,-999.0,3329,16.0,2.0,-999.0,2.0,-999.0,-55.664,158.453,7.1,3,0,3,0,2008-04-12T00:30:10.999999,-999.0,-999.0,1,1,0,3,0,3,0.0,0.0,0.0,0.0,5.1,-0.0,0.0,40.355552399307,133.82379803431266,1.0,3.0,0.0032705275951524187,,0.5193046286631312,0.0,5.7769560185185185
273,273,3344,-999.0,-999.0,3345,19.0,1.8,-999.0,1.8,-999.0,31.002,103.322,7.9,41,0,41,0,2008-05-12T06:28:00.000000,-999.0,-999.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,6.1,16981.0,0.0,289.8639622602664,460.72958753073897,-1.0,3.0,0.02057697145791885,,8.960592516123082,0.0,4.575590277788816
274,274,3376,-999.0,-999.0,3377,8.0,1.4,-999.0,1.4,-999.0,-58.227,-22.099,7.0,4,0,4,0,2008-06-30T06:17:42.000000,-999.0,-999.0,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.6,660102.000002,0.0,25.234590326538612,114.66193259390072,-1.0,1.0,0.43674302929730097,,0.5235554505195812,0.0,7.64006944446928
