,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
241,7.2,0.151,-77.821,10.0,1987-03-06T04:10:41.959973Z,1,3,1,3,1,1,3,1,3,1
242,7.2,-56.032,-25.266,10.0,1991-12-27T04:05:58.240007Z,0,9,0,11,1,1,7,0,7,0
243,7.2,-33.134,-73.074,33.0,1981-10-16T03:25:42.220040Z,0,1,0,1,-1,-1,0,0,0,0
244,7.2,-13.698,166.643,31.0,2010-05-27T17:14:46.569988Z,0,11,0,14,1,1,6,0,8,0
245,7.2,-0.5858,128.034,18.98,2019-07-14T09:10:51.522960Z,1,10,1,10,1,1,4,0,4,0
246,7.2,-22.4765,173.1167,16.37,2016-08-12T01:26:36.280033Z,0,12,0,12,1,1,8,0,8,0
247,7.2,-45.104,167.144,28.0,2003-08-21T12:12:49.789961Z,0,13,0,14,1,1,5,0,6,0
248,7.2,45.324,149.892,42.6,1996-02-07T21:36:46.300033Z,1,4,1,12,1,1,3,1,8,1
249,7.2,40.758,31.161,10.0,1999-11-12T16:57:19.549988Z,2,3,2,3,1,1,2,1,2,1
250,7.2,2.433,93.21,19.0,2012-01-10T18:36:59.079977Z,0,2,0,2,-1,-1,0,0,0,0
251,7.2,-17.6,167.856,21.0,2002-01-02T17:22:48.760000Z,1,22,1,23,1,1,20,1,21,1
252,7.2,39.243,25.227,10.0,1981-12-19T14:10:50.720020Z,0,4,0,6,0,1,2,0,4,0
253,7.2,-8.031,155.538,33.0,1977-07-29T11:15:45.300036Z,0,3,0,3,1,1,1,0,1,0
254,7.2,-29.211,-177.589,35.3,1995-07-03T19:50:50.620042Z,1,6,1,7,1,1,6,0,7,0
255,7.2,41.292,-125.953,16.0,2005-06-15T02:50:54.190036Z,0,1,0,1,-1,-1,1,0,1,0
256,7.2,-34.131,-71.618,37.8,1985-04-09T01:56:59.479961Z,0,0,0,2,-1,-1,0,0,2,0
257,7.2,-30.683,-177.358,33.0,1978-02-09T21:35:12.699977Z,8,19,8,21,1,1,12,7,13,7
258,7.2,-60.665,-25.451,24.0,1983-10-22T04:21:35.009971Z,0,6,0,6,1,1,5,0,5,0
259,7.2,28.777,63.951,68.0,2011-01-18T20:23:23.480019Z,0,0,0,0,-1,-1,0,0,0,0
260,7.2,-11.61,165.762,35.0,2007-09-02T01:05:18.149971Z,3,15,3,17,1,1,7,1,7,1
261,7.2,-5.771,154.347,33.0,1995-08-16T23:10:23.979992Z,0,0,0,1,-1,-1,0,0,1,0
262,7.2,4.695,-77.508,15.0,2004-11-15T09:06:56.559972Z,0,0,0,0,-1,-1,0,0,0,0
263,7.2,51.36,-179.509,34.0,2007-12-19T09:30:27.929977Z,4,14,4,14,1,1,11,2,11,2
264,7.2,-2.486,99.972,25.0,2008-02-25T08:36:33.030001Z,10,8,10,9,1,1,6,9,6,9
265,7.2,-38.355,-73.326,24.0,2011-01-02T20:20:17.779980Z,0,0,0,5,1,-1,0,0,5,0
266,7.2,-18.365,168.143,32.0,2011-08-20T16:55:02.809974Z,1,33,1,34,2,2,17,1,18,1
267,7.2,32.2861667,-115.2953333,9.987,2010-04-04T22:40:42.359984Z,0,7,0,7,1,1,6,0,6,0
268,7.2,33.07,136.618,14.0,2004-09-05T10:07:07.819996Z,0,0,0,0,-1,-1,0,0,0,0
269,7.2,35.49,81.467,10.0,2008-03-20T22:32:57.930004Z,0,15,0,15,1,1,7,0,7,0
270,7.2,-16.62,167.518,33.0,1994-07-13T02:35:56.020043Z,2,23,2,24,1,1,19,1,20,1
271,7.2,6.91,92.958,39.2,2004-12-26T04:21:29.809989Z,0,0,0,0,-1,-1,0,0,0,0
272,7.2,-25.856,-175.406,33.0,1977-10-10T11:53:53.599976Z,0,1,0,1,-1,-1,1,0,1,0
273,7.2,3.748,96.018,38.0,2010-05-09T05:59:41.619955Z,0,0,0,0,-1,-1,0,0,0,0
274,7.2,7.075,-76.862,10.0,1992-10-18T15:11:59.109960Z,4,15,4,16,1,1,6,2,7,2
275,7.2,18.219,-102.756,33.0,1997-01-11T20:28:26.019979Z,0,2,0,2,-1,-1,1,0,1,0
276,7.2,38.2107,72.7797,22.0,2015-12-07T07:50:05.950037Z,0,4,0,5,1,1,3,0,3,0
277,7.2,5.121,32.145,14.9,1990-05-20T02:22:01.619992Z,0,7,0,9,2,2,4,0,5,0
278,7.1,12.614,125.154,33.0,1996-06-11T18:22:55.730005Z,0,6,0,8,1,1,5,0,7,0
279,7.1,-15.7675,-74.7092,39.0,2018-01-14T09:18:45.539972Z,0,3,0,3,1,1,2,0,2,0
280,7.1,36.194,141.702,36.6,1982-07-23T14:23:53.570029Z,3,12,3,13,1,1,7,2,8,2
281,7.1,-10.928,166.018,21.0,2013-02-08T15:26:38.469986Z,0,0,0,0,-1,-1,0,0,0,0
282,7.1,-3.609,135.404,10.0,2004-11-26T02:25:03.310035Z,1,16,1,16,1,1,11,1,11,1
283,7.1,18.5499,-98.4887,48.0,2017-09-19T18:14:38.090027Z,0,0,0,0,-1,-1,0,0,0,0
284,7.1,-18.311,168.218,28.0,2011-08-20T18:19:23.550006Z,0,0,0,0,-1,-1,0,0,0,0
285,7.1,-36.813,-179.575,33.0,2001-08-21T06:52:06.249991Z,0,16,0,17,1,1,11,0,11,0
286,7.1,19.066,122.096,15.0,1979-08-26T14:31:22.099984Z,0,0,0,0,-1,-1,0,0,0,0
287,7.1,-42.813,124.688,10.0,2001-12-12T14:02:35.040019Z,0,2,0,2,-1,-1,2,0,2,0
288,7.1,-4.603,140.091,33.0,1976-06-25T19:18:56.899956Z,0,16,0,17,1,1,14,0,15,0
289,7.1,-11.183,164.882,10.0,2013-02-06T01:23:19.760036Z,0,0,0,0,-1,-1,0,0,0,0
290,7.1,15.978,-98.07,21.1,1996-02-25T03:08:15.869992Z,0,9,0,10,1,1,9,0,10,0
291,7.1,11.76,121.899,18.1,1990-06-14T07:40:56.209989Z,1,3,1,4,1,1,2,0,3,0
292,7.1,27.929,130.175,28.4,1995-10-18T10:37:26.379987Z,0,17,0,18,2,2,15,0,16,0
293,7.1,21.799,120.547,10.0,2006-12-26T12:26:21.139955Z,1,5,1,6,2,2,5,1,6,1
294,7.1,24.279,122.179,32.8,2002-03-31T06:52:50.489995Z,0,2,0,5,1,-1,2,0,4,0
295,7.1,-37.759,178.752,21.1,1995-02-05T22:51:05.139990Z,0,17,0,17,1,1,16,0,16,0
296,7.1,55.867,161.287,62.6,1983-08-17T10:55:54.130023Z,0,0,0,1,-1,-1,0,0,0,0
297,7.1,1.6213,126.4156,33.0,2019-11-14T16:17:40.578000Z,1,33,1,33,1,1,24,1,24,1
298,7.1,-10.972,164.181,20.4,1993-03-06T03:05:49.869979Z,0,9,0,9,2,2,8,0,8,0
299,7.1,13.752,124.358,45.7,1982-01-11T06:10:06.489981Z,0,3,0,6,1,1,3,0,4,0
300,7.1,-23.913,-70.207,42.0,1998-01-30T12:16:08.690018Z,1,0,1,0,-1,-1,0,1,0,1
301,7.1,-18.318,168.063,20.7,1990-03-05T16:38:12.570030Z,0,2,0,3,1,-1,2,0,3,0
302,7.1,9.8796,124.1167,19.04,2013-10-15T00:12:32.049964Z,0,20,0,20,1,1,14,0,14,0
303,7.1,37.1557,144.6611,35.0,2013-10-25T17:10:19.710020Z,0,6,0,6,1,1,5,0,5,0
304,7.1,-17.827,167.133,23.0,2012-02-02T13:34:40.650007Z,1,29,1,31,1,1,17,1,19,1
305,7.1,-0.0456,-17.8255,10.0,2016-08-29T04:29:57.859959Z,0,1,0,2,-1,-1,0,0,0,0
306,7.1,52.6487,-31.9016,16.68,2015-02-13T18:59:12.229988Z,1,1,1,1,-1,-1,1,1,1,1
307,7.1,-35.2,-72.217,40.7,2012-03-25T22:37:06.000043Z,1,0,1,0,-1,-1,0,0,0,0
308,7.1,52.629,142.827,11.0,1995-05-27T13:03:52.650002Z,0,4,0,4,1,1,3,0,3,0
309,7.1,-29.934,-177.741,33.0,1981-12-26T17:05:32.519966Z,10,7,10,9,2,2,6,6,8,6
310,7.1,-1.639,134.911,10.0,1985-11-17T09:40:21.290015Z,0,7,0,7,1,1,5,0,5,0
311,7.1,-22.253,169.683,22.0,2004-01-03T16:23:21.020008Z,0,0,0,0,-1,-1,0,0,0,0
312,7.1,35.7695,-117.5993333,8.0,2019-07-06T03:19:53.039968Z,3,3,3,3,1,1,2,2,2,2
313,7.1,-47.6165,85.0913,35.0,2015-12-04T22:25:00.110005Z,0,1,0,1,-1,-1,0,0,0,0
314,7.1,-6.5858,155.0485,60.53,2014-04-11T07:07:23.129991Z,0,0,0,0,-1,-1,0,0,0,0
315,7.1,2.305,126.76,44.0,1989-02-10T11:15:24.679991Z,0,32,0,32,1,1,29,0,29,0
316,7.1,13.525,121.067,31.5,1994-11-14T19:15:30.659966Z,0,4,0,6,1,1,3,0,5,0
317,7.1,-46.676,164.721,10.0,2004-11-22T20:26:23.899982Z,0,0,0,0,-1,-1,0,0,0,0
318,7.1,7.239,126.645,32.8,1992-05-17T09:49:19.109971Z,0,0,0,0,-1,-1,0,0,0,0
319,7.1,29.976,68.208,33.0,1997-02-27T21:08:02.359967Z,0,4,0,4,1,1,4,0,4,0
320,7.1,-18.771,-172.415,35.2,1988-10-08T04:46:24.529985Z,0,1,0,1,-1,-1,1,0,1,0
321,7.1,1.271,126.249,35.0,2001-02-24T07:23:48.729956Z,0,10,0,10,1,1,9,0,9,0
322,7.1,-7.2175,154.5567,10.0,2015-05-07T07:10:19.589977Z,1,17,1,17,1,1,11,1,11,1
323,7.1,51.272,177.978,33.0,2003-03-17T16:36:17.310013Z,0,5,0,5,1,1,5,0,5,0
324,7.1,5.397,121.937,33.0,1999-03-04T08:52:01.899988Z,0,3,0,4,1,1,3,0,3,0
325,7.1,1.8929,126.5217,45.0,2014-11-15T02:31:41.720044Z,1,21,1,26,5,0,16,1,21,1
326,7.1,53.452,169.871,24.8,1990-11-06T20:14:29.739955Z,0,1,0,1,-1,-1,0,0,0,0
327,7.1,34.6033333,-116.265,13.73,1999-10-16T09:46:44.460015Z,0,6,0,6,1,1,3,0,3,0
328,7.1,-22.0295,170.1262,21.43,2018-08-29T03:51:56.099976Z,2,11,2,32,1,1,9,1,28,1
329,7.1,-5.577,130.791,67.3,1987-06-17T01:32:53.719989Z,0,1,0,1,-1,-1,1,0,1,0
330,7.1,12.626,125.297,16.0,1995-05-05T03:53:45.050039Z,0,1,0,1,-1,-1,0,0,0,0
331,7.1,-17.192,-72.305,33.1,1988-04-12T23:19:55.569992Z,0,8,0,8,1,1,7,0,7,0
332,7.1,-4.517,139.918,33.0,1976-10-29T02:51:07.600001Z,0,3,0,5,1,1,3,0,4,0
333,7.1,-10.615,161.284,22.0,1979-10-23T09:51:06.700003Z,2,10,2,11,1,1,9,1,9,1
334,7.1,-30.933,-71.22,58.0,1997-10-15T01:03:33.460044Z,0,8,0,8,1,1,6,0,6,0
335,7.1,-5.982,-77.094,19.8,1991-04-05T04:19:49.519978Z,2,9,2,9,1,1,5,2,5,2
336,7.1,42.839,78.606,33.0,1978-03-24T21:05:48.200032Z,0,1,0,1,-1,-1,0,0,0,0
337,7.1,-20.617,169.357,34.0,2007-03-25T00:40:01.609997Z,1,14,1,15,5,5,12,1,12,1
338,7.1,8.185,-38.794,10.0,1984-11-01T04:48:50.270021Z,0,0,0,0,-1,-1,0,0,0,0
339,7.1,-8.783,157.354,10.0,2010-01-03T22:36:25.640003Z,1,30,1,31,5,5,24,1,24,1
340,7.1,-15.8385,-74.5112,40.0,2013-09-25T16:42:43.169991Z,0,0,0,0,-1,-1,0,0,0,0
341,7.1,0.197,98.027,33.0,1984-11-17T06:49:30.019960Z,0,2,0,2,-1,-1,1,0,1,0
342,7.1,8.717,-83.123,37.0,1983-04-03T02:50:01.180003Z,0,9,0,11,1,1,9,0,10,0
343,7.1,-13.966,166.516,43.0,1985-12-21T01:13:22.409957Z,20,23,20,31,4,4,23,17,29,17
344,7.1,60.642,-141.593,15.0,1979-02-28T21:27:06.100011Z,0,2,0,3,1,-1,2,0,3,0
345,7.1,40.402,-125.68,10.0,1994-09-01T15:15:53.080045Z,0,0,0,0,-1,-1,0,0,0,0
346,7.1,-59.426,-20.508,33.0,1977-08-26T19:50:01.400032Z,0,2,0,2,-1,-1,2,0,2,0
347,7.1,-19.528,173.818,33.0,2000-02-25T01:43:58.639959Z,0,3,0,3,1,1,3,0,3,0
348,7.1,-55.664,158.453,16.0,2008-04-12T00:30:12.600026Z,0,3,0,3,1,1,3,0,3,0
349,7.1,30.013,57.794,33.0,1981-07-28T17:22:24.620018Z,0,1,0,1,-1,-1,1,0,1,0
350,7.1,38.276,141.588,42.0,2011-04-07T14:32:43.289978Z,0,0,0,5,1,-1,0,0,3,0
351,7.1,-11.132,162.136,33.0,1978-11-05T22:02:07.099961Z,5,12,5,15,2,2,10,5,13,5
352,7.1,61.3464,-149.9552,46.7,2018-11-30T17:29:29.330016Z,0,5,0,7,1,1,3,0,3,0
353,7.1,38.721,43.508,18.0,2011-10-23T10:41:23.249986Z,0,13,0,14,1,1,11,0,12,0
354,7.1,5.358,31.848,16.0,1990-05-24T20:00:08.190001Z,0,0,0,0,-1,-1,0,0,0,0
355,7.1,33.962,59.726,10.0,1979-11-27T17:10:32.900020Z,4,2,4,2,1,1,1,1,1,1
