,Unnamed: 0.1,Unnamed: 0,cid,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,dm_a,b_a,rate_a,dm_f,b_f,rate_f,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle,rates_bg,rates_fs,rates_as,time_fs,time_as
210,210,210,211,7.3,43.905,147.916,33.0,1994-10-09T07:55:39.580002Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,1.0,3.0,0.022421203555004647,0.0,0.0174362348717504,57.35183125000033,57.35183125000033
211,211,211,212,7.3,52.05,-171.836,52.0,2011-06-24T03:09:39.470021Z,0,5,0,6,1.5,-999.0,7.157214176743448,-999.0,-999.0,-999.0,1,1,4,0,5,0,0.0,0.0,0.0,0.0,5.8,359063.759954,0.0,48.44739256942694,182.28945197042378,-1.0,2.0,0.03670224960393538,,0.15531069275238846,0.0,38.6322402770155
212,212,212,213,7.3,34.9109,45.9592,19.0,2017-11-12T18:18:17.180037Z,0,2,0,8,1.9,-999.0,0.0693974445986545,-999.0,-999.0,-999.0,1,-1,2,0,6,0,0.0,0.0,0.0,0.0,5.5,5143355.209929,0.0,134.97338890922148,182.28945197042378,1.0,3.0,0.031211784928021766,,0.13429331604761244,0.0,59.57109583297262
213,213,213,214,7.3,13.477,124.616,24.9,1988-02-24T03:52:03.290020Z,0,2,0,3,1.7000000000000002,-999.0,5.612886245479003,-999.0,-999.0,-999.0,1,-1,2,0,3,0,0.0,0.0,0.0,0.0,5.6,48357.620003,0.0,34.08296351537854,182.28945197042378,1.0,3.0,0.0011326995297866918,,0.05004322570529877,0.0,59.94817395798586
214,214,214,215,7.3,12.139,-88.59,28.0,2012-08-27T04:37:19.429964Z,2,5,2,7,1.7999999999999998,-999.0,4.249921347333714,1.7999999999999998,-999.0,0.3562362012119035,1,1,3,1,4,1,5.5,967887.099929,5.5,967887.099929,5.5,-1452958.519993,131.13708728779304,72.12173423843508,182.28945197042378,1.0,3.0,0.014428341656319439,0.11892975444393593,0.12573763872369154,16.816649536956792,55.67147650499863
215,215,215,216,7.3,-19.702,167.947,16.0,2010-12-25T13:16:37.000040Z,3,77,3,81,0.2999999999999998,1.351138388143451,3.754560336280704,1.7000000000000002,-999.0,8.925543012507172,2,2,25,2,25,2,5.6,-198998.779965,5.6,-198998.779965,7.0,1653897.529989,71.67919430943199,154.77587084895703,182.28945197042378,-1.0,2.0,0.05683719934154341,1.5911350205423667,1.8773255170803078,1.8854465279617796,43.146486458019524
216,216,216,217,7.3,37.89,143.949,31.0,2012-12-07T08:18:23.130029Z,0,12,0,12,1.0999999999999996,-999.0,1.132292041780074,-999.0,-999.0,-999.0,1,1,2,0,2,0,0.0,0.0,0.0,0.0,6.2,771.669934,0.0,62.86715262975656,182.28945197042378,1.0,3.0,0.007732161906074296,,1.1313386143189503,0.0,10.606903934967187
217,217,217,218,7.3,16.731,-86.217,19.0,2009-05-28T08:24:46.560005Z,0,4,0,5,1.9,-999.0,0.2987983998798363,-999.0,-999.0,-999.0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,5.4,1582567.189982,0.0,165.1542637800237,182.28945197042378,1.0,1.0,0.0030411592777327434,,0.15000694979912918,0.0,33.331789005078654
218,218,218,219,7.3,27.8087,86.0655,15.0,2015-05-12T07:05:19.729966Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,1.0,3.0,0.0,0.0,0.0,0.0,0.0
219,219,219,220,7.3,34.2,-116.437,-0.097,1992-06-28T11:57:34.130021Z,0,17,0,18,1.0,-999.0,0.6473817742071775,-999.0,-999.0,-999.0,1,1,10,0,10,0,0.0,0.0,0.0,0.0,6.3,11276.60002,0.0,44.93074634163799,182.28945197042378,1.0,1.0,0.005911057398731727,,0.35739745243812115,0.0,50.36409710591452
220,220,220,221,7.2,14.717,-92.645,34.1,1993-09-10T19:12:54.620006Z,5,8,5,10,0.7999999999999998,-999.0,0.8890348318583313,0.4000000000000003,-999.0,0.6531898777055201,0,0,7,5,8,5,6.8,628674.349966,6.8,628674.349966,6.4,36624.289971,36.37117263573911,131.5071290591866,156.1879214416901,1.0,3.0,0.014688113087371387,0.6523636835373966,0.29892962332571554,7.664436458031888,33.45268992997706
221,221,221,222,7.2,41.117,-124.253,19.0,1980-11-08T10:27:33.999987Z,0,3,0,4,2.2,-999.0,4.283582414219191,-999.0,-999.0,-999.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,63694.79997,0.0,114.5220119215366,156.1879214416901,1.0,1.0,0.0026939484873857605,,0.08671830735204468,0.0,46.12636157393455
222,222,222,223,7.2,28.826,34.799,10.0,1995-11-22T04:15:11.940021Z,0,4,0,5,1.5,-999.0,0.2158514213756618,-999.0,-999.0,-999.0,1,1,2,0,2,0,0.0,0.0,0.0,0.0,5.7,136325.349993,0.0,56.602591232584224,156.1879214416901,1.0,1.0,0.0010694413809164574,,0.14668585716123908,0.0,34.08644907398218
223,223,223,224,7.2,40.3353333,-124.2286667,9.856,1992-04-25T18:06:05.179965Z,0,2,0,2,0.6000000000000005,-999.0,13.286287913465276,-999.0,-999.0,-999.0,-1,-1,2,0,2,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,30.55609787494898,156.1879214416901,1.0,3.0,0.0005040987917378194,,2.789760542940577,0.0,0.7169074080787875
224,224,224,225,7.2,44.117,148.192,44.4,1984-03-24T09:44:02.599990Z,0,14,0,14,1.6000000000000003,-999.0,0.5049775945367229,-999.0,-999.0,-999.0,1,1,4,0,4,0,0.0,0.0,0.0,0.0,5.6,824272.020022,0.0,137.24537844992537,156.1879214416901,1.0,3.0,0.040265010459575194,,0.5042400035296423,0.0,27.76455636601826
225,225,225,226,7.2,7.92,92.19,16.0,2005-07-24T15:42:06.210025Z,0,9,0,11,1.6000000000000003,-999.0,0.8715992120526326,-999.0,-999.0,-999.0,1,1,5,0,7,0,0.0,0.0,0.0,0.0,5.6,42251.389957,0.0,142.9573553504996,156.1879214416901,-1.0,1.0,0.007786413431910522,,0.21588952295162087,0.0,50.951986227071394
226,226,226,227,7.2,-5.599,151.045,26.7,1985-05-10T15:35:50.590005Z,0,7,0,7,1.4000000000000004,-999.0,0.2886691557296138,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.8,9547.86001,0.0,102.91696639812662,156.1879214416901,-1.0,1.0,0.027191705422154547,,0.2884778140511332,0.0,24.265297568981293
227,227,227,228,7.2,12.059,125.58,20.7,1995-04-21T00:34:46.089982Z,6,39,6,45,0.1000000000000005,0.8405699649740359,1.4576483907025748,0.2999999999999998,-999.0,0.4238958704433224,4,4,26,5,31,5,6.9,1491.729949,6.9,1491.729949,7.1,1532000.199977,132.92920294500271,133.1037383513102,156.1879214416901,1.0,3.0,0.01533115936665924,0.4238004778902617,0.8690279290944851,14.157605555021652,51.78199513897024
228,228,228,229,7.2,3.886,126.387,20.0,2009-02-11T17:34:50.489962Z,0,71,0,82,0.9000000000000004,1.3734925708298806,2.6187999689722385,-999.0,-999.0,-999.0,1,1,39,0,44,0,0.0,0.0,0.0,0.0,6.3,70815.790082,0.0,85.76952933920806,156.1879214416901,1.0,3.0,0.032754103665392297,,1.43378154661984,0.0,57.19141817197755
229,229,229,230,7.2,-9.094,158.442,23.4,1991-10-14T15:58:12.789987Z,1,6,1,7,0.7999999999999998,-999.0,0.2039759027019025,1.7000000000000002,-999.0,inf,1,1,4,1,5,1,5.5,1579402.340009,5.5,1579402.340009,6.4,3460.220036,28.704424513002937,53.17802798900676,156.1879214416901,1.0,3.0,0.0038537021125566876,0.05470423704672306,0.23123466022153547,18.28011967602979,30.27227835694535
230,230,230,231,7.2,-6.518,154.999,44.0,1996-04-29T14:40:41.090012Z,4,15,4,15,0.9000000000000004,-999.0,1.308954050642166,1.2999999999999998,-999.0,0.4062158452810889,1,1,12,4,12,4,5.9,1454089.050001,5.9,1454089.050001,6.3,79883.349991,69.08442419940545,93.47218737534314,156.1879214416901,1.0,3.0,0.034961626195597124,0.1912923627898891,1.24218333846504,20.910400925903684,12.075512153089598
231,231,231,232,7.2,16.3855,-97.9787,22.0,2018-02-16T23:39:39.279977Z,0,4,0,6,1.2999999999999998,-999.0,1.7668166077005192,-999.0,-999.0,-999.0,1,1,3,0,4,0,0.0,0.0,0.0,0.0,5.9,-0.0,0.0,53.17454028572319,156.1879214416901,1.0,3.0,0.009565956220276336,,0.18894632575688122,0.0,31.755049885014692
232,232,232,233,7.2,-24.133,-175.864,33.0,1982-12-19T17:43:54.849964Z,8,51,8,54,0.9000000000000004,1.0044906384156838,2.042564723679502,1.4000000000000004,-999.0,0.2929247373425472,1,1,39,7,40,7,5.8,461883.469966,5.8,461883.469966,6.3,167303.190015,80.91652004835186,149.76927229371563,156.1879214416901,-1.0,2.0,0.025176511621892213,0.2908271391098598,0.9546307578626219,27.50774918903976,56.56637349597213
233,233,233,234,7.2,-6.075,147.572,58.0,1992-05-15T07:05:05.339962Z,0,5,0,6,1.2000000000000002,-999.0,0.2171668177628239,-999.0,-999.0,-999.0,1,1,3,0,4,0,0.0,0.0,0.0,0.0,6.0,-0.0,0.0,68.70996824139556,156.1879214416901,1.0,3.0,0.007097072060495196,,0.1995384879504624,0.0,30.069386921933404
234,234,234,235,7.2,-21.89,169.853,33.0,1980-10-25T11:00:05.099986Z,7,32,7,32,0.7000000000000002,1.167850707638996,1.316958677125056,0.5,-999.0,6.092260268493914,1,1,17,4,17,4,6.7,-19199.700004,6.7,-19199.700004,6.5,19199.700004,34.021780782187896,107.70222758650768,156.1879214416901,-1.0,2.0,0.03256307521326555,5.320632317226081,1.316512937762263,1.3156331019786498,24.306635417037263
235,235,235,236,7.2,17.397,-100.9723,24.0,2014-04-18T14:27:24.919979Z,0,3,0,3,0.7999999999999998,-999.0,0.1449774095045203,-999.0,-999.0,-999.0,1,1,2,0,2,0,0.0,0.0,0.0,0.0,6.4,1876116.300019,0.0,30.034108904122316,156.1879214416901,1.0,3.0,0.09665160633634692,,0.13815774640271736,0.0,21.714309027995224
236,236,236,237,7.2,-19.022,-69.991,69.7,1987-08-08T15:48:56.749993Z,0,1,0,1,2.1000000000000005,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.1,-0.0,0.0,137.05627913981567,156.1879214416901,-1.0,2.0,0.008045660422869694,,0.06411175058066354,0.0,15.597764699028598
237,237,237,238,7.2,38.276,142.039,36.0,2005-08-16T02:46:28.399956Z,0,5,0,6,1.1000000000000003,-999.0,0.7895423507493207,-999.0,-999.0,-999.0,1,1,4,0,4,0,0.0,0.0,0.0,0.0,6.1,718139.790087,0.0,108.64663848537914,156.1879214416901,1.0,3.0,0.05496004603961564,,0.10513022754428443,0.0,57.072072801065666
238,238,238,239,7.2,-0.593,-80.393,33.0,1998-08-04T18:59:20.099992Z,1,0,1,0,-999.0,-999.0,-999.0,1.7999999999999998,-999.0,inf,-1,-1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0,0.0,17.09073712571173,,0.05851122702575392,0.0
239,239,239,240,7.2,-24.753,-70.433,36.9,1988-02-05T14:01:02.750045Z,4,6,4,9,0.7000000000000002,-999.0,0.6000094793069207,0.2000000000000001,-999.0,0.30184985751088,2,2,3,3,4,3,7.0,1492230.890049,7.0,1492230.890049,6.5,-1378773.09,22.739205317540986,116.36982937500855,156.1879214416901,1.0,3.0,0.006066550351413894,0.2315995482365894,0.16541181898639903,17.271190857047007,54.40965497598466
240,240,240,241,7.2,4.554,-77.442,21.3,1991-11-19T22:28:51.090034Z,0,2,0,2,2.0,-999.0,0.148341610331737,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,23.549273256390492,156.1879214416901,1.0,3.0,0.00042221795132426867,,0.09507740373611959,0.0,21.0354923610541
241,241,241,242,7.2,0.151,-77.821,10.0,1987-03-06T04:10:41.959973Z,1,3,1,3,1.2000000000000002,-999.0,18.204791300332925,0.7999999999999998,-999.0,inf,1,1,3,1,3,1,6.4,-14646.120025,6.4,-14646.120025,6.0,14646.120025,21.91902535313298,48.03297938920249,156.1879214416901,-1.0,3.0,0.0006041603591919193,10.599315283238772,17.6975198589713,0.0943457169899786,0.16951527806757777
242,242,242,243,7.2,-56.032,-25.266,10.0,1991-12-27T04:05:58.240007Z,0,9,0,11,0.6000000000000005,-999.0,0.3843999733924835,-999.0,-999.0,-999.0,1,1,7,0,7,0,0.0,0.0,0.0,0.0,6.6,80069.929999,0.0,110.4359926440182,156.1879214416901,-1.0,2.0,0.019267792215568978,,0.23128409058544142,0.0,47.56055624991793
243,243,243,244,7.2,-33.134,-73.074,33.0,1981-10-16T03:25:42.220040Z,0,1,0,1,2.1000000000000005,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,15.035543304360733,156.1879214416901,1.0,3.0,0.0,,0.1576511698262601,0.0,6.343118170972361
244,244,244,245,7.2,-13.698,166.643,31.0,2010-05-27T17:14:46.569988Z,0,11,0,14,1.1000000000000003,-999.0,1.81417520203404,-999.0,-999.0,-999.0,1,1,6,0,8,0,0.0,0.0,0.0,0.0,6.3,3091526.959993,0.0,93.25679779021486,156.1879214416901,1.0,3.0,0.017504332566956503,,0.38925942120141693,0.0,35.96573194501025
245,245,245,246,7.2,-0.5858,128.034,18.98,2019-07-14T09:10:51.522960Z,1,10,1,10,1.4000000000000004,-999.0,3.09726197393028,2.2,-999.0,inf,1,1,4,0,4,0,5.0,239570.967946,5.0,239570.967946,5.8,9695.362006,36.88429485513965,93.69249763964328,156.1879214416901,1.0,1.0,0.08534843558131341,0.3606447005692938,3.0854480112746736,2.7728121290052377,3.241020416956809
246,246,246,247,7.2,-22.4765,173.1167,16.37,2016-08-12T01:26:36.280033Z,0,12,0,12,1.7000000000000002,-999.0,0.709461899259064,-999.0,-999.0,-999.0,1,1,8,0,8,0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,76.06820316580645,156.1879214416901,1.0,1.0,0.014621857081828888,,0.7092805688820847,0.0,16.9185517360408
247,247,247,248,7.2,-45.104,167.144,28.0,2003-08-21T12:12:49.789961Z,0,13,0,14,1.2999999999999998,-999.0,0.6124171836794501,-999.0,-999.0,-999.0,1,1,5,0,6,0,0.0,0.0,0.0,0.0,5.9,7177.900062,0.0,45.11412001661376,156.1879214416901,1.0,3.0,0.0037238586653824796,,0.3473166941291921,0.0,40.30903275496568
248,248,248,249,7.2,45.324,149.892,42.6,1996-02-07T21:36:46.300033Z,1,4,1,12,1.2000000000000002,-999.0,0.5796255481619927,1.7999999999999998,-999.0,inf,1,1,3,1,8,1,5.4,293966.680032,5.4,293966.680032,6.0,301923.469955,44.25904587447059,140.01384393415375,156.1879214416901,1.0,3.0,0.013446526731259914,0.2939108608860893,0.20217053980814695,3.402392129998792,59.355829050996235
249,249,249,250,7.2,40.758,31.161,10.0,1999-11-12T16:57:19.549988Z,2,3,2,3,1.7000000000000002,-999.0,0.7456818848314682,1.5,-999.0,0.5118424586615723,1,1,2,1,2,1,5.7,-1931.95999,5.7,-1931.95999,5.5,1237.240051,75.43073912875009,37.947989459119704,156.1879214416901,1.0,1.0,0.0011704697476231476,0.3998539237689183,0.7430371441817082,5.001826619952917,4.037483218021139
250,250,250,251,7.2,2.433,93.21,19.0,2012-01-10T18:36:59.079977Z,0,2,0,2,2.1000000000000005,-999.0,0.1202888067411986,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,5.1,910.030027,0.0,39.51244314687309,156.1879214416901,-1.0,1.0,0.03953264425611765,,0.12021265367659338,0.0,16.63718368101727
251,251,251,252,7.2,-17.6,167.856,21.0,2002-01-02T17:22:48.760000Z,1,22,1,23,0.6000000000000005,-999.0,0.7788404042226569,1.1000000000000003,-999.0,inf,1,1,20,1,21,1,6.1,1830570.35002,6.1,1830570.35002,6.6,65540.359966,47.90857925097145,99.51814948009572,156.1879214416901,1.0,3.0,0.032766444219398796,0.047198404584155564,0.5155429573204295,21.187156828934395,44.61315914302099
252,252,252,253,7.2,39.243,25.227,10.0,1981-12-19T14:10:50.720020Z,0,4,0,6,0.7000000000000002,-999.0,0.5167094352337901,-999.0,-999.0,-999.0,0,1,2,0,4,0,0.0,0.0,0.0,0.0,6.8,2611216.169991,0.0,114.96232789135884,156.1879214416901,-1.0,2.0,0.0024309081120850963,,0.19852818236867134,0.0,30.222409374896024
253,253,253,254,7.2,-8.031,155.538,33.0,1977-07-29T11:15:45.300036Z,0,3,0,3,2.0,-999.0,0.415232496530138,-999.0,-999.0,-999.0,1,1,1,0,1,0,0.0,0.0,0.0,0.0,5.2,251575.799964,0.0,96.07357940610495,156.1879214416901,-1.0,1.0,0.007867060407637494,,0.40428738034308637,0.0,7.420464119988459
254,254,254,255,7.2,-29.211,-177.589,35.3,1995-07-03T19:50:50.620042Z,1,6,1,7,1.1000000000000003,-999.0,1.6466118721872696,2.2,-999.0,inf,1,1,6,0,7,0,5.0,2465160.380038,5.0,2465160.380038,6.1,25820.709987,120.08859288308622,140.00749334539137,156.1879214416901,1.0,3.0,0.04438711812669952,0.035048429586827676,0.1397261748647616,28.531948843032673,50.097986342037714
255,255,255,256,7.2,41.292,-125.953,16.0,2005-06-15T02:50:54.190036Z,0,1,0,1,0.6000000000000005,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,77.76504387089504,156.1879214416901,-1.0,1.0,0.0008051170747831989,,0.4658977916382011,0.0,2.1463935179511706
256,256,256,257,7.2,-34.131,-71.618,37.8,1985-04-09T01:56:59.479961Z,0,0,0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0,0.012976081047068395,0.0,0.049731674734582565,38.03273622702531,40.21581840293896
257,257,257,258,7.2,-30.683,-177.358,33.0,1978-02-09T21:35:12.699977Z,8,19,8,21,0.6000000000000005,-999.0,0.8222882595147251,0.9000000000000004,-999.0,0.5113109044122969,1,1,12,7,13,7,6.3,2268858.49995,6.3,2268858.49995,6.6,-917039.099982,101.31228251329112,124.4305745575735,156.1879214416901,-1.0,2.0,0.0471987382126631,0.3046465877070976,0.3527226391034733,26.259936342013447,59.53686458395863
258,258,258,259,7.2,-60.665,-25.451,24.0,1983-10-22T04:21:35.009971Z,0,6,0,6,0.7000000000000002,-999.0,0.9966469098844324,-999.0,-999.0,-999.0,1,1,5,0,5,0,0.0,0.0,0.0,0.0,6.5,31564.160005,0.0,51.078066832387314,156.1879214416901,-1.0,2.0,0.0026748338073023085,,0.9885976775156966,0.0,6.069203009942064
259,259,259,260,7.2,28.777,63.951,68.0,2011-01-18T20:23:23.480019Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,-1.0,2.0,0.0,0.0,0.0,0.0,0.0
260,260,260,261,7.2,-11.61,165.762,35.0,2007-09-02T01:05:18.149971Z,3,15,3,17,0.9000000000000004,-999.0,0.6686544863218705,1.2000000000000002,-999.0,0.1613663586862542,1,1,7,1,7,1,6.0,1774798.299936,6.0,1774798.299936,6.3,41232.860006,61.386001064691996,68.77052714721984,156.1879214416901,1.0,3.0,0.02860097177702568,0.14604476464133342,0.2987350529084335,20.54164699000065,56.906612848043444
261,261,261,262,7.2,-5.771,154.347,33.0,1995-08-16T23:10:23.979992Z,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0,0.018383386730255535,0.0,0.01676099843238508,59.662316898009564,59.662316898009564
262,262,262,263,7.2,4.695,-77.508,15.0,2004-11-15T09:06:56.559972Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0,0.0,0.0,0.0,0.0,0.0
263,263,263,264,7.2,51.36,-179.509,34.0,2007-12-19T09:30:27.929977Z,4,14,4,14,0.9000000000000004,-999.0,0.466741811739596,1.7999999999999998,-999.0,0.1490334180218118,1,1,11,2,11,2,5.4,2328691.340009,5.4,2328691.340009,6.3,-2328691.340009,74.24353499650235,58.12483798316801,156.1879214416901,1.0,3.0,0.009809043442952525,0.14840953545978866,0.46668983910745193,26.952446064921443,29.99851041705796
264,264,264,265,7.2,-2.486,99.972,25.0,2008-02-25T08:36:33.030001Z,10,8,10,9,0.5,-999.0,0.3898919122794011,0.7000000000000002,-999.0,0.796115450512778,1,1,6,9,6,9,6.5,-34170.870037,6.5,-34170.870037,6.7,-290456.569962,149.2966626723893,140.16688757001427,156.1879214416901,1.0,3.0,0.02434966704542736,0.752081201935298,0.2556495534871119,13.29643657395961,35.204442476969625
265,265,265,266,7.2,-38.355,-73.326,24.0,2011-01-02T20:20:17.779980Z,0,0,0,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-1,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0,0.008976703422004998,,0.08405462023348971,0.0,59.485129860926556
266,266,266,267,7.2,-18.365,168.143,32.0,2011-08-20T16:55:02.809974Z,1,33,1,34,0.1000000000000005,1.0735369215586006,1.4815363762711755,1.9000000000000004,-999.0,inf,2,2,17,1,18,1,5.3,-367874.280028,5.3,-367874.280028,7.1,5060.740032,18.89354227548613,139.4270580418564,156.1879214416901,1.0,3.0,0.033944607058430776,3.390276105815451,0.8310987651923218,0.2949612269881699,40.90969861100945
267,267,267,268,7.2,32.2861667,-115.2953333,9.987,2010-04-04T22:40:42.359984Z,0,7,0,7,1.5,-999.0,1.8661795017877527,-999.0,-999.0,-999.0,1,1,6,0,6,0,0.0,0.0,0.0,0.0,5.7,574.760009,0.0,62.438430819514714,156.1879214416901,1.0,1.0,0.025016037353780354,,1.8653847901941862,0.0,3.752576967924833
268,268,268,269,7.2,33.07,136.618,14.0,2004-09-05T10:07:07.819996Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,-1.0,3.0,0.0,0.0,0.0,0.0,0.0
269,269,269,270,7.2,35.49,81.467,10.0,2008-03-20T22:32:57.930004Z,0,15,0,15,1.6000000000000003,-999.0,0.5322429799298638,-999.0,-999.0,-999.0,1,1,7,0,7,0,0.0,0.0,0.0,0.0,5.6,2342.899986,0.0,64.88808785300998,156.1879214416901,-1.0,2.0,0.004751564594139724,,0.5321652568781634,0.0,28.18673298590437
270,270,270,271,7.2,-16.62,167.518,33.0,1994-07-13T02:35:56.020043Z,2,23,2,24,0.5,-999.0,0.807742514418996,1.7999999999999998,-999.0,0.092382156667841,1,1,19,1,20,1,5.4,-118237.449943,5.4,-118237.449943,6.7,20035.729989,107.19188901233002,115.49128872729369,156.1879214416901,-1.0,3.0,0.021520218123419442,0.0919964832396822,0.7196557022257449,21.739961459062716,33.34928067098337
271,271,271,272,7.2,6.91,92.958,39.2,2004-12-26T04:21:29.809989Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,1.0,3.0,0.0,0.0,0.0,0.0,0.0
272,272,272,273,7.2,-25.856,-175.406,33.0,1977-10-10T11:53:53.599976Z,0,1,0,1,1.7999999999999998,-999.0,inf,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.4,4487.100023,0.0,16.36272151832894,156.1879214416901,-1.0,2.0,0.0,,19.25519813623562,0.0,0.05193402804399806
273,273,273,274,7.2,3.748,96.018,38.0,2010-05-09T05:59:41.619955Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1879214416901,-1.0,3.0,0.0,0.0,0.0,0.0,0.0
274,274,274,275,7.2,7.075,-76.862,10.0,1992-10-18T15:11:59.109960Z,4,15,4,16,1.6000000000000003,-999.0,1.326834003503018,0.5,-999.0,3.648604735210148,1,1,6,2,7,2,6.7,-19913.840065,6.7,-19913.840065,5.6,3225.610084,46.47544658286446,58.96757463829727,156.1879214416901,-1.0,3.0,0.002448764612131336,3.1316091365752743,0.4160821155345312,1.277298610890629,38.45394791709604
275,275,275,276,7.2,18.219,-102.756,33.0,1997-01-11T20:28:26.019979Z,0,2,0,2,1.7000000000000002,-999.0,0.1852515554821072,-999.0,-999.0,-999.0,-1,-1,1,0,1,0,0.0,0.0,0.0,0.0,5.5,436361.050023,0.0,41.6180817575981,156.1879214416901,-1.0,2.0,0.0012580760788218018,,0.12620999265553012,0.0,15.846605787060604
276,276,276,277,7.2,38.2107,72.7797,22.0,2015-12-07T07:50:05.950037Z,0,4,0,5,1.7999999999999998,-999.0,1.6186719802394147,-999.0,-999.0,-999.0,1,1,3,0,3,0,0.0,0.0,0.0,0.0,5.4,8092.359989,0.0,68.7843684317655,156.1879214416901,-1.0,1.0,0.023876229462139974,,0.13306838350459818,0.0,37.5746655089353
277,277,277,278,7.2,5.121,32.145,14.9,1990-05-20T02:22:01.619992Z,0,7,0,9,0.1000000000000005,-999.0,0.7094137730007569,-999.0,-999.0,-999.0,2,2,4,0,5,0,0.0,0.0,0.0,0.0,7.1,409086.570009,0.0,62.34151043624899,156.1879214416901,-1.0,1.0,0.042130718792137305,,0.17809705114583466,0.0,50.53424490802128
278,278,278,279,7.1,12.614,125.154,33.0,1996-06-11T18:22:55.730005Z,0,6,0,8,1.0,-999.0,0.2938185591224023,-999.0,-999.0,-999.0,1,1,5,0,7,0,0.0,0.0,0.0,0.0,6.1,-0.0,0.0,92.04632349513393,133.82379803431266,1.0,3.0,0.006388182266848324,,0.13745432810587335,0.0,58.201150231064744
279,279,279,280,7.1,-15.7675,-74.7092,39.0,2018-01-14T09:18:45.539972Z,0,3,0,3,1.5999999999999996,-999.0,0.1435682821998228,-999.0,-999.0,-999.0,1,1,2,0,2,0,0.0,0.0,0.0,0.0,5.5,595331.440073,0.0,114.99810850822368,133.82379803431266,1.0,3.0,0.010586579137740809,,0.10796652407643831,0.0,27.786390510044164
280,280,280,281,7.1,36.194,141.702,36.6,1982-07-23T14:23:53.570029Z,3,12,3,13,0.8999999999999995,-999.0,0.5199630166428383,1.7999999999999998,-999.0,2.9446126547965394,1,1,7,2,8,2,5.3,-149855.10995,5.3,-149855.10995,6.2,12608.909963,10.948758038224812,118.59308217286525,133.82379803431266,1.0,3.0,0.03647465905029161,2.624614509743501,0.41807708127046106,1.1430250000001656,31.094744444003812
281,281,281,282,7.1,-10.928,166.018,21.0,2013-02-08T15:26:38.469986Z,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.82379803431266,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
