,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,fstyle_m,nf_all_apr,na_all_apr,nf_apr,na_apr,MmaxFS,dtmaxFS,MmaxFS60,dtmaxFS60,MmaxAS,dtmaxAS,RmaxFS,RmaxAS,Rpred,InterIntra,fstyle
181,181,181,181,-999,-999,1335,33,2.1,-999.0,2.1,-999.0,51.15,178.65,7.8,6,0,6,0,2003-11-17T06:43:02.000003,-999,-999,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.7,70156.999999,0.0,47.58105613167764,394.75897176315374,1.0,3.0
182,182,182,182,-999,-999,1342,10,0.6,-999.0,0.6,-999.0,-22.01,169.77,7.3,10,0,10,0,2003-12-27T16:01:02.000001,-999,-999,1,1,3,0,10,0,10,0.0,0.0,0.0,0.0,6.7,0.0,0.0,59.68060297589959,182.28945197042378,1.0,3.0
183,183,183,183,-999,-999,1346,22,2.0,0.8,2.0,0.8,-22.25,169.68,7.1,2,5,2,5,2004-01-03T16:23:21.000001,-999,-999,1,1,2,5,1,5,1,6.3,28892.000002,6.3,28892.000002,5.1,-29661.000003,16.716425501470265,33.15976858956284,133.82379803431266,-1.0,2.0
184,184,184,184,-999,-999,1350,60,-999.0,-999.0,2.0,-999.0,16.06,-96.93,7.4,0,0,2,0,1999-09-30T16:31:15.999997,-999,-999,-1,-1,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.75297086326285,-1.0,2.0
185,185,185,185,-999,-999,1356,10,0.6,0.3,0.6,0.3,-4.0,135.02,7.3,8,3,10,3,2004-02-07T02:42:32.999998,-999,-999,0,0,1,2,6,2,6,7.0,106651.999995,7.0,106651.999995,6.7,-105493.999996,77.75183333492924,117.86879909297058,182.28945197042378,-1.0,1.0
186,186,186,186,-999,-999,1377,10,-999.0,-999.0,2.3,-999.0,-2.6,68.38,7.5,0,0,1,0,2003-07-15T20:27:51.999997,-999,-999,-1,-1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.30743700128235,1.0,1.0
187,187,187,187,-999,-999,1423,10,0.8,0.2,0.8,0.2,33.18,137.07,7.4,7,1,7,1,2004-09-05T14:57:13.999999,-999,-999,2,2,3,1,6,1,6,7.2,17408.999999,7.2,17408.999999,6.6,0.0,43.66784444721826,54.75190666003764,212.75297086326285,-1.0,3.0
188,188,188,188,-999,-999,1443,10,2.1,-999.0,2.1,-999.0,-8.15,124.87,7.5,9,0,9,0,2004-11-11T21:26:36.999999,-999,-999,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.4,41161.0,0.0,54.25591747471348,248.30743700128235,1.0,3.0
189,189,189,189,-999,-999,1452,10,1.0,1.9,1.0,1.9,-3.61,135.4,7.1,10,1,10,1,2004-11-26T02:25:00.000000,-999,-999,1,1,0,1,8,1,8,5.2,27130.999999,5.2,27130.999999,6.1,47043.999998,15.101774725067852,29.447724830563214,133.82379803431266,-1.0,2.0
190,190,190,190,-999,-999,1456,39,0.3,-999.0,0.3,-999.0,43.01,145.12,7.0,1,0,1,0,2004-11-28T18:32:14.000003,-999,-999,-1,-1,3,0,1,0,1,0.0,0.0,0.0,0.0,6.7,-0.0,0.0,15.162180068404899,114.66193259390072,-1.0,3.0
191,191,191,191,-999,-999,1458,10,2.8,-999.0,2.8,-999.0,-49.31,161.35,8.1,1,0,1,0,2004-12-23T14:59:07.000001,-999,-999,-1,-1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.3,-0.0,0.0,27.845064160106155,470.69063154972355,1.0,1.0
192,192,192,192,-999,-999,1459,39,0.6,-999.0,0.6,-999.0,6.91,92.96,7.2,34,0,34,0,2004-12-26T04:21:29.000003,-999,-999,1,1,3,0,21,0,21,0.0,0.0,0.0,0.0,6.6,-0.0,0.0,298.3109416685458,156.1879214416901,1.0,3.0
193,193,193,193,-999,-999,1461,10,2.3,-999.0,2.3,-999.0,3.3,95.78,9.0,87,0,98,0,2004-12-26T00:58:52.000003,-999,-999,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.7,529458.999999,0.0,655.5703155521925,1260.872407680681,1.0,3.0
194,194,194,194,-999,-999,1506,30,1.7,-999.0,1.7,-999.0,2.09,97.11,8.6,51,0,64,0,2005-03-28T16:09:31.999998,-999,-999,1,1,0,0,2,0,1,0.0,0.0,0.0,0.0,6.9,3738009.000001,0.0,447.2855313941869,1019.3093880125635,1.0,3.0
195,195,195,195,-999,-999,1529,10,0.6,-999.0,0.6,-999.0,41.3,-125.97,7.2,1,0,1,0,2005-06-15T02:50:54.000003,-999,-999,-1,-1,1,0,1,0,1,0.0,0.0,0.0,0.0,6.6,-0.0,0.0,77.52071291593784,156.1879214416901,-1.0,1.0
196,196,196,196,-999,-999,1539,16,1.6,-999.0,1.6,-999.0,7.92,92.19,7.2,6,0,7,0,2005-07-24T15:42:01.000001,-999,-999,1,1,1,0,5,0,4,0.0,0.0,0.0,0.0,5.6,38110.999996,0.0,89.9165101446699,156.1879214416901,-1.0,1.0
197,197,197,197,-999,-999,1563,26,1.2,-999.0,1.2,-999.0,34.54,73.59,7.6,19,0,21,0,2005-10-08T03:50:40.000002,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,6.4,0.0,0.0,61.53288651234964,289.8036300972396,1.0,3.0
198,198,198,198,-999,-999,1598,11,1.3,-999.0,1.3,-999.0,-21.32,33.58,7.0,5,0,5,0,2006-02-22T22:19:10.999997,-999,-999,1,1,2,0,5,0,5,0.0,0.0,0.0,0.0,5.7,0.0,0.0,24.72955070743417,114.66193259390072,-1.0,2.0
199,199,199,199,-999,-999,1620,22,1.0,-999.0,1.0,-999.0,60.95,167.09,7.6,8,0,8,0,2006-04-20T23:24:59.999998,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.6,493921.999999,0.0,83.36235274411739,289.8036300972396,-1.0,3.0
200,200,200,200,-999,-999,1630,55,2.1,-999.0,2.1,-999.0,-20.19,-174.12,8.0,11,0,11,0,2006-05-03T15:26:36.999999,-999,-999,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,102.37907357587765,537.7249613305888,-1.0,3.0
201,201,201,201,-999,-999,1654,34,1.6,-999.0,1.6,-999.0,-9.25,107.41,7.7,16,0,16,0,2006-07-17T08:19:31.000003,-999,-999,1,1,0,0,6,0,6,0.0,0.0,0.0,0.0,6.1,16364.0,0.0,150.79256187140612,338.2345089289617,1.0,3.0
202,202,202,202,-999,-999,1669,10,1.2,-999.0,1.2,-999.0,-61.03,-34.37,7.0,4,0,5,0,2006-08-20T03:41:43.999999,-999,-999,1,1,1,0,5,0,4,0.0,0.0,0.0,0.0,5.8,-0.0,0.0,23.736567642062678,114.66193259390072,1.0,1.0
203,203,203,203,-999,-999,1706,38,1.6,-999.0,1.6,-999.0,46.57,153.29,8.3,31,0,40,0,2006-11-15T11:14:19.999998,-999,-999,1,1,0,0,2,0,2,0.0,0.0,0.0,0.0,6.7,-0.0,0.0,211.61149211517116,641.1560464814495,1.0,3.0
204,204,204,204,-999,-999,1717,10,0.1,-999.0,0.1,-999.0,21.8,120.55,7.0,2,0,2,0,2006-12-26T12:26:19.999998,-999,-999,-1,-1,2,0,2,0,2,0.0,0.0,0.0,0.0,6.9,-0.0,0.0,23.389575352105748,114.66193259390072,-1.0,2.0
205,205,205,205,-999,-999,1719,10,2.1,-999.0,2.1,-999.0,46.24,154.52,8.1,5,0,5,0,2007-01-13T04:23:20.999998,-999,-999,1,1,2,0,0,0,0,0.0,0.0,0.0,0.0,6.0,-0.0,0.0,165.89331268598738,470.69063154972355,-1.0,2.0
206,206,206,206,-999,-999,1721,22,1.3,-999.0,1.3,-999.0,1.07,126.28,7.5,20,0,23,0,2007-01-21T11:27:42.999997,-999,-999,1,1,3,0,8,0,8,0.0,0.0,0.0,0.0,6.2,-0.0,0.0,74.65665854431931,248.30743700128235,1.0,3.0
207,207,207,207,-999,-999,1751,34,0.2,-999.0,0.2,-999.0,-20.62,169.36,7.1,3,0,3,0,2007-03-25T00:40:00.000003,-999,-999,2,2,3,0,3,0,3,0.0,0.0,0.0,0.0,6.9,0.0,0.0,49.692785766280764,133.82379803431266,1.0,3.0
208,208,208,208,-999,-999,1757,10,1.9,-999.0,1.9,-999.0,-8.46,157.04,8.1,9,0,9,0,2007-04-01T20:39:58.000002,-999,-999,1,1,3,0,2,0,2,0.0,0.0,0.0,0.0,6.2,0.0,0.0,73.44875193390271,470.69063154972355,1.0,3.0
209,209,209,209,-999,-999,1810,39,1.6,-999.0,1.6,-999.0,-13.39,-76.6,8.0,13,0,14,0,2007-08-15T23:40:58.000001,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.4,0.0,0.0,136.54681890935592,537.7249613305888,1.0,3.0
210,210,210,210,-999,-999,1826,35,0.9,-999.0,0.9,-999.0,-11.61,165.76,7.2,7,0,7,0,2007-09-02T01:05:11.999997,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,6.3,-0.0,0.0,35.738730140013644,156.1879214416901,1.0,3.0
211,211,211,211,-999,-999,1830,34,0.6,-999.0,0.6,-999.0,-4.44,101.37,8.5,34,0,45,0,2007-09-12T11:10:25.999998,-999,-999,1,1,0,0,5,0,5,0.0,0.0,0.0,0.0,7.9,-0.0,0.0,359.45791098942925,873.3572507832988,1.0,3.0
212,212,212,212,-999,-999,1838,10,0.8,-999.0,0.8,-999.0,-49.27,164.12,7.4,7,0,7,0,2007-09-30T05:23:33.000003,-999,-999,1,1,3,0,2,0,2,0.0,0.0,0.0,0.0,6.6,0.0,0.0,154.66112870178006,212.75297086326285,1.0,3.0
213,213,213,213,-999,-999,1839,14,1.3,-999.0,1.3,-999.0,10.45,145.72,7.0,4,0,4,0,2007-09-30T02:08:24.999997,-999,-999,1,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.7,227181.000001,0.0,16.21070802375817,114.66193259390072,-1.0,1.0
214,214,214,214,-999,-999,1854,40,0.9,-999.0,0.9,-999.0,-22.25,-69.89,7.7,15,0,15,0,2007-11-14T15:40:52.000000,-999,-999,1,1,3,0,7,0,7,0.0,0.0,0.0,0.0,6.8,84136.999998,0.0,143.73009824992963,338.2345089289617,1.0,3.0
215,215,215,215,-999,-999,1867,29,0.9,-999.0,0.9,-999.0,51.36,-179.52,7.2,4,0,4,0,2007-12-19T09:30:22.000001,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.3,60479.999998,0.0,58.84223193245125,156.1879214416901,1.0,3.0
216,216,216,216,-999,-999,1894,25,0.5,0.7,0.5,0.7,-2.49,99.97,7.2,4,4,4,4,2008-02-25T08:36:30.000003,-999,-999,1,1,0,4,4,4,4,6.5,64212.000003,6.5,64212.000003,6.7,-177560.000001,21.391359617199463,38.2996792753186,156.1879214416901,1.0,3.0
217,217,217,217,-999,-999,1908,10,1.9,-999.0,1.9,-999.0,35.49,81.47,7.1,6,0,6,0,2008-03-20T22:32:59.999997,-999,-999,1,1,2,0,5,0,5,0.0,0.0,0.0,0.0,5.2,-0.0,0.0,64.9833633228768,133.82379803431266,-1.0,2.0
218,218,218,218,-999,-999,1918,16,2.0,-999.0,2.0,-999.0,-55.66,158.45,7.1,2,0,2,0,2008-04-12T00:30:12.999998,-999,-999,-1,-1,3,0,2,0,2,0.0,0.0,0.0,0.0,5.1,-0.0,0.0,39.668227142898836,133.82379803431266,1.0,3.0
219,219,219,219,-999,-999,1932,19,1.8,-999.0,1.8,-999.0,31.0,103.32,7.9,9,0,9,0,2008-05-12T06:28:02.999998,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,6.1,-0.0,0.0,76.90811757817151,460.72958753073897,-1.0,3.0
220,220,220,220,-999,-999,1960,19,1.4,-999.0,1.4,-999.0,-58.22,-22.1,7.0,4,0,4,0,2008-06-30T06:17:41.000001,-999,-999,1,1,1,0,4,0,4,0.0,0.0,0.0,0.0,5.6,66615.000002,0.0,24.713689792857842,114.66193259390072,-1.0,1.0
221,221,221,221,-999,-999,2000,36,2.0,-999.0,1.4,-999.0,-29.76,-177.68,7.0,1,0,2,0,2008-09-29T15:19:34.000002,-999,-999,-1,-1,3,0,2,0,1,0.0,0.0,0.0,0.0,5.6,128632.000001,0.0,32.934619992784434,114.66193259390072,-1.0,3.0
222,222,222,222,-999,-999,2043,30,2.2,-999.0,2.2,-999.0,1.27,122.09,7.3,1,0,1,0,2008-11-16T17:02:31.000001,-999,-999,-1,-1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,28.351189155879972,182.28945197042378,1.0,3.0
223,223,223,223,-999,-999,2046,17,0.3,-999.0,0.3,-999.0,-0.41,132.88,7.7,24,0,30,0,2009-01-03T19:43:47.999997,-999,-999,2,2,0,0,6,0,4,0.0,0.0,0.0,0.0,7.4,-0.0,0.0,110.9187839607185,338.2345089289617,1.0,3.0
224,224,224,224,-999,-999,2052,36,2.3,-999.0,2.3,-999.0,46.86,155.15,7.4,1,0,1,0,2009-01-15T17:49:35.999998,-999,-999,-1,-1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.1,-0.0,0.0,35.238914453963176,212.75297086326285,-1.0,3.0
225,225,225,225,-999,-999,2056,22,0.8,-999.0,0.8,-999.0,3.88,126.4,7.1,34,0,35,0,2009-02-11T17:34:46.999996,-999,-999,1,1,3,0,27,0,26,0.0,0.0,0.0,0.0,6.3,1450163.000002,0.0,55.655740412939615,133.82379803431266,1.0,3.0
226,226,226,226,-999,-999,2061,25,1.7,-999.0,1.7,-999.0,-27.42,-176.33,7.0,2,0,2,0,2009-02-18T21:53:41.000003,-999,-999,-1,-1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.3,506070.999994,0.0,47.226918560039806,114.66193259390072,1.0,3.0
227,227,227,227,-999,-999,2076,34,2.6,-999.0,2.6,-999.0,-23.05,-174.66,7.6,1,0,1,0,2009-03-19T18:17:40.999999,-999,-999,-1,-1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-0.0,0.0,70.12814018359657,289.8036300972396,1.0,3.0
228,228,228,228,-999,-999,2118,12,1.7,-999.0,1.7,-999.0,-45.76,166.56,7.8,10,0,10,0,2009-07-15T09:22:26.000002,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,6.1,1250433.999998,0.0,79.467174796397,394.75897176315374,1.0,3.0
229,229,229,229,-999,-999,2125,4,1.6,-999.0,1.6,-999.0,14.1,92.89,7.5,2,0,3,0,2009-08-10T19:55:36.000000,-999,-999,1,-1,2,0,1,0,1,0.0,0.0,0.0,0.0,5.9,0.0,0.0,20.959295464329177,248.30743700128235,-1.0,2.0
230,230,230,230,-999,-999,2140,18,2.1,-999.0,2.1,-999.0,-15.49,-172.1,8.1,2,0,2,0,2009-09-29T17:48:09.999998,-999,-999,-1,-1,2,0,0,0,0,0.0,0.0,0.0,0.0,6.0,203144.000003,0.0,22.436728033862206,470.69063154972355,-1.0,2.0
231,231,231,231,-999,-999,2147,35,1.0,-999.0,1.0,-999.0,-12.52,166.38,7.8,10,0,10,0,2009-10-07T22:18:53.000002,-999,-999,1,1,3,0,2,0,2,0.0,0.0,0.0,0.0,6.8,0.0,0.0,41.98992560097639,394.75897176315374,1.0,3.0
232,232,232,232,-999,-999,2148,45,0.2,-999.0,0.2,-999.0,-13.01,166.51,7.6,11,0,11,0,2009-10-07T22:03:11.000001,-999,-999,2,2,3,0,7,0,7,0.0,0.0,0.0,0.0,7.4,0.0,0.0,72.55158258464095,289.8036300972396,1.0,3.0
233,233,233,233,-999,-999,2178,26,-999.0,-999.0,1.4,-999.0,2.77,95.96,7.3,0,0,1,0,2008-02-20T08:08:25.000003,-999,-999,-1,-1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,1.0,3.0
234,234,234,234,-999,-999,2182,25,0.3,0.5,0.3,0.5,-8.8,157.35,7.1,9,1,9,1,2010-01-03T22:36:27.000002,-999,-999,0,0,3,1,7,1,7,6.6,2903.000004,6.6,2903.000004,6.8,56877.000001,15.772347429457605,65.52947594954196,133.82379803431266,1.0,3.0
235,235,235,235,-999,-999,2184,13,1.0,-999.0,1.0,-999.0,18.45,-72.55,7.0,10,0,10,0,2010-01-12T21:53:06.999998,-999,-999,1,1,1,0,10,0,10,0.0,0.0,0.0,0.0,6.0,-0.0,0.0,40.11138862017791,114.66193259390072,1.0,1.0
236,236,236,236,-999,-999,2201,44,1.4,-999.0,1.4,-999.0,-35.85,-72.71,8.8,88,0,101,0,2010-02-27T06:34:15.000002,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,7.4,0.0,0.0,374.6433107313867,1388.4626834569187,1.0,3.0
237,237,237,237,-999,-999,2210,6,1.8,-999.0,1.8,-999.0,32.3,-115.27,7.2,4,0,4,0,2010-04-04T22:40:38.000001,-999,-999,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.4,53550.999999,0.0,65.27446557117342,156.1879214416901,1.0,1.0
238,238,238,238,-999,-999,2222,38,1.9,-999.0,1.9,-999.0,3.75,96.02,7.3,1,0,1,0,2010-05-09T05:59:41.000001,-999,-999,-1,-1,0,0,1,0,1,0.0,0.0,0.0,0.0,5.4,0.0,0.0,33.60621710657787,182.28945197042378,-1.0,3.0
239,239,239,239,-999,-999,2226,31,1.1,-999.0,1.1,-999.0,-13.7,166.64,7.2,7,0,7,0,2010-05-27T17:14:46.000002,-999,-999,1,1,3,0,4,0,4,0.0,0.0,0.0,0.0,6.1,0.0,0.0,39.06499445006017,156.1879214416901,1.0,3.0
240,240,240,240,-999,-999,2231,35,2.0,-999.0,2.0,-999.0,7.88,91.94,7.5,5,0,5,0,2010-06-12T19:26:48.000002,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,5.5,273455.999998,0.0,55.004855130286494,248.30743700128235,-1.0,0.0
241,241,241,241,-999,-999,2233,18,0.4,0.8,0.4,0.8,-2.17,136.54,7.0,1,1,1,1,2010-06-16T03:16:23.000002,-999,-999,-1,-1,1,1,1,1,1,6.2,622.0,6.2,622.0,6.6,-622.0,26.436027538487135,19.005155462756598,114.66193259390072,1.0,1.0
242,242,242,242,-999,-999,2244,35,1.0,0.4,1.0,0.4,-5.93,150.59,7.3,6,1,6,1,2010-07-18T13:35:01.000000,-999,-999,2,2,3,1,3,1,3,6.9,1849.000001,6.9,1849.000001,6.3,75721.0,18.251495119109748,75.76041667106513,182.28945197042378,1.0,3.0
243,243,243,243,-999,-999,2254,25,1.4,-999.0,1.4,-999.0,-17.54,168.07,7.3,9,0,9,0,2010-08-10T05:23:41.000002,-999,-999,1,1,3,0,5,0,5,0.0,0.0,0.0,0.0,5.9,79565.999997,0.0,58.72790250224512,182.28945197042378,1.0,3.0
244,244,244,244,-999,-999,2269,26,1.1,-999.0,1.1,-999.0,-4.96,133.76,7.0,3,0,3,0,2010-09-29T17:11:27.000001,-999,-999,1,1,2,0,3,0,3,0.0,0.0,0.0,0.0,5.9,32373.999997,0.0,30.36083937937609,114.66193259390072,-1.0,2.0
245,245,245,245,-999,-999,2282,20,1.5,-999.0,1.5,-999.0,-3.49,100.08,7.8,7,0,8,0,2010-10-25T14:42:23.999998,-999,-999,1,1,0,0,2,0,2,0.0,0.0,0.0,0.0,6.3,-0.0,0.0,129.64386619996017,394.75897176315374,1.0,3.0
246,246,246,246,-999,-999,2298,14,1.0,-999.0,1.0,-999.0,26.9,143.7,7.4,19,0,19,0,2010-12-21T17:19:38.999998,-999,-999,1,1,0,0,5,0,5,0.0,0.0,0.0,0.0,6.4,70891.000001,0.0,53.46420253110683,212.75297086326285,-1.0,2.0
247,247,247,247,-999,-999,2301,16,1.0,-999.0,1.0,-999.0,-19.7,167.94,7.3,9,0,9,0,2010-12-25T13:16:34.999999,-999,-999,1,1,2,0,5,0,5,0.0,0.0,0.0,0.0,6.3,290745.000001,0.0,36.70839393097081,182.28945197042378,-1.0,2.0
248,248,248,248,-999,-999,2330,24,1.5,1.8,1.5,1.8,38.32,142.37,9.1,168,10,199,10,2011-03-11T05:46:18.000000,-999,-999,1,1,0,1,2,1,2,7.3,-125090706.000003,7.3,-125090706.000003,7.6,-183661.000001,86.67723240220015,372.9794347147761,1471.5846019280557,1.0,3.0
249,249,249,249,-999,-999,2331,30,1.6,-999.0,1.6,-999.0,36.13,140.23,7.9,35,0,35,0,2011-03-11T06:15:40.000002,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.3,0.0,0.0,236.22650698702577,460.72958753073897,1.0,3.0
250,250,250,250,-999,-999,2374,52,1.5,-999.0,0.4,-999.0,52.07,-171.84,7.3,5,0,9,0,2011-06-24T03:09:36.999998,-999,-999,2,1,0,0,7,0,4,0.0,0.0,0.0,0.0,6.9,392637.0,0.0,41.279972129677155,182.28945197042378,-1.0,2.0
251,251,251,251,-999,-999,2379,17,1.8,-999.0,1.8,-999.0,-29.54,-176.34,7.6,15,0,17,0,2011-07-06T19:03:20.000002,-999,-999,1,1,2,0,2,0,2,0.0,0.0,0.0,0.0,5.8,50845.999996,0.0,89.7298305616989,289.8036300972396,-1.0,2.0
252,252,252,252,-999,-999,2405,32,0.1,-999.0,0.1,-999.0,-18.36,168.14,7.1,8,0,9,0,2011-08-20T16:55:02.000001,-999,-999,2,2,3,0,8,0,7,0.0,0.0,0.0,0.0,7.0,1079.999998,0.0,31.48269074358328,133.82379803431266,1.0,3.0
253,253,253,253,-999,-999,2431,33,2.1,-999.0,2.1,-999.0,-28.99,-176.24,7.4,4,0,4,0,2011-10-21T17:57:13.999998,-999,-999,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,5.3,289579.000003,0.0,83.87733005098544,212.75297086326285,1.0,3.0
254,254,254,254,-999,-999,2432,16,1.1,-999.0,1.1,-999.0,38.72,43.51,7.1,8,0,8,0,2011-10-23T10:41:20.999999,-999,-999,1,1,3,0,7,0,7,0.0,0.0,0.0,0.0,6.0,26964.999999,0.0,40.414517910597894,133.82379803431266,1.0,3.0
255,255,255,255,-999,-999,2434,24,1.4,-999.0,1.4,-999.0,-14.44,-75.97,7.0,2,0,2,0,2011-10-28T18:54:33.000000,-999,-999,-1,-1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.6,0.0,0.0,16.020226302784703,114.66193259390072,1.0,3.0
256,256,256,256,-999,-999,2468,19,2.0,-999.0,2.0,-999.0,2.43,93.21,7.2,2,0,2,0,2012-01-10T18:37:00.000001,-999,-999,-1,-1,1,0,1,0,1,0.0,0.0,0.0,0.0,5.2,62344.999997,0.0,39.48686780861985,156.1879214416901,-1.0,1.0
257,257,257,257,-999,-999,2480,33,-999.0,-999.0,1.9,-999.0,-46.68,165.71,7.3,0,0,1,0,1979-10-12T10:25:22.000000,-999,-999,-1,-1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.28945197042378,1.0,3.0
258,258,258,258,-999,-999,2486,23,0.9,-999.0,0.9,-999.0,-17.83,167.13,7.0,6,0,6,0,2012-02-02T13:34:34.999997,-999,-999,1,1,0,0,6,0,6,0.0,0.0,0.0,0.0,6.1,29592.000001,0.0,52.51904893580373,114.66193259390072,-1.0,2.0
259,259,259,259,-999,-999,2506,12,0.9,-999.0,0.9,-999.0,40.89,144.94,7.0,2,0,2,0,2012-03-14T09:08:36.999999,-999,-999,-1,-1,2,0,2,0,2,0.0,0.0,0.0,0.0,6.1,-0.0,0.0,19.472191645503056,114.66193259390072,-1.0,2.0
260,260,260,260,-999,-999,2508,20,1.4,-999.0,1.4,-999.0,16.5,-98.22,7.5,5,0,5,0,2012-03-20T18:02:43.000001,-999,-999,1,1,0,0,1,0,1,0.0,0.0,0.0,0.0,6.1,1052464.000002,0.0,34.42008327867298,248.30743700128235,1.0,3.0
261,261,261,261,-999,-999,2515,20,0.4,-999.0,0.4,-999.0,2.33,93.06,8.6,24,0,26,0,2012-04-11T08:38:31.000000,-999,-999,2,2,1,0,1,0,1,0.0,0.0,0.0,0.0,8.2,0.0,0.0,393.51305756692494,1019.3093880125635,-1.0,1.0
262,262,262,262,-999,-999,2516,13,-999.0,0.9,-999.0,0.9,28.7,-113.1,7.0,0,1,0,1,2012-04-12T07:15:42.999999,-999,-999,-1,-1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.66193259390072,-1.0,1.0
263,263,263,263,-999,-999,2576,28,1.9,-999.0,1.9,-999.0,12.14,-88.59,7.3,4,0,5,0,2012-08-27T04:37:18.999999,-999,-999,1,1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.4,-0.0,0.0,38.12022462297386,182.28945197042378,1.0,3.0
264,264,264,264,-999,-999,2578,28,2.0,-999.0,2.0,-999.0,10.81,126.64,7.6,16,0,16,0,2012-08-31T12:47:30.000002,-999,-999,1,1,3,0,1,0,1,0.0,0.0,0.0,0.0,5.6,0.0,0.0,67.77688161160881,289.8036300972396,-1.0,3.0
265,265,265,265,-999,-999,2581,35,1.2,-999.0,1.2,-999.0,10.1,-85.31,7.6,5,0,5,0,2012-09-05T14:42:07.000002,-999,-999,1,1,3,0,2,0,2,0.0,0.0,0.0,0.0,6.4,3015454.999999,0.0,61.96489560850373,289.8036300972396,1.0,3.0
266,266,266,266,-999,-999,2600,14,1.4,-999.0,1.4,-999.0,52.79,-132.1,7.8,18,0,18,0,2012-10-28T03:04:09.000003,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.4,0.0,0.0,75.1919763460583,394.75897176315374,1.0,3.0
267,267,267,267,-999,-999,2606,24,1.0,-999.0,1.0,-999.0,13.96,-91.85,7.4,13,0,13,0,2012-11-07T16:35:43.999999,-999,-999,1,1,3,0,3,0,3,0.0,0.0,0.0,0.0,6.4,261567.000001,0.0,95.9487786621502,212.75297086326285,1.0,3.0
268,268,268,268,-999,-999,2615,36,-999.0,-999.0,-999.0,-999.0,37.89,144.09,7.2,3,0,3,0,2012-12-07T08:18:22.000001,-999,-999,2,2,0,0,3,0,3,0.0,0.0,0.0,0.0,6.2,0.0,0.0,44.54213470080445,156.1879214416901,1.0,3.0
269,269,269,269,-999,-999,2629,10,1.6,-999.0,1.6,-999.0,55.39,-134.65,7.5,2,0,2,0,2013-01-05T08:58:15.000000,-999,-999,-1,-1,0,0,2,0,2,0.0,0.0,0.0,0.0,5.9,799052.999999,0.0,26.355801516181614,248.30743700128235,-1.0,1.0
270,270,270,270,-999,-999,2638,24,0.8,1.9,0.8,1.9,-10.8,165.11,7.9,60,1,60,1,2013-02-06T01:12:23.999997,-999,-999,1,1,3,1,15,1,15,6.0,3904.999995,6.0,3904.999995,7.1,-3904.999995,16.687449904087842,194.7272805963734,460.72958753073897,1.0,3.0
271,271,271,271,-999,-999,2695,11,2.3,-999.0,2.3,-999.0,-60.86,-25.07,7.3,1,0,1,0,2013-07-15T14:03:39.999999,-999,-999,-1,-1,1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,-0.0,0.0,128.57167906019438,182.28945197042378,1.0,1.0
272,272,272,272,-999,-999,2712,33,1.0,-999.0,1.0,-999.0,51.61,-175.36,7.0,9,0,9,0,2013-08-30T16:25:04.999999,-999,-999,1,1,3,0,9,0,9,0.0,0.0,0.0,0.0,6.0,27743.0,0.0,51.652808249542936,114.66193259390072,-1.0,3.0
