,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
50,-999.0,-999.0,-1,-1,51,7.796,-999.0,-999.0,35.63183,-121.05516999999999,4.73,0,0,0,0,0,0,0,0,2003-12-22T19:26:07.230019Z,-999.0,-999.0
51,-999.0,-999.0,-1,-1,52,5.997999999999999,-999.0,-999.0,35.8045,-120.34983000000001,4.71,0,0,0,0,0,0,0,0,2004-09-28T17:24:15.280020Z,-999.0,-999.0
52,-999.0,-999.0,-1,-1,53,-1.41,-999.0,-999.0,36.678000000000004,-118.18417,4.71,0,0,0,0,0,0,0,0,2019-07-11T00:15:49.429984Z,-999.0,-999.0
53,-999.0,-999.0,1,1,54,10.1,0.96,1.9,36.6455,-121.274,4.71,11,11,7,7,2,2,1,1,2019-10-15T19:42:30.540035Z,0.20109097567087036,0.07804294911856281
54,-999.0,-999.0,1,1,55,3.6180000000000003,1.6600000000000001,1.4699999999999998,38.817170000000004,-122.81383999999998,4.71,7,7,3,3,14,14,6,6,2006-05-12T10:37:29.330031Z,0.12171548827873138,0.2387434128871158
55,-999.0,-999.0,-1,-1,56,7.787000000000001,2.23,-999.0,35.64567,-121.05367,4.7,1,1,0,0,0,0,0,0,2003-12-23T18:17:11.209997Z,inf,-999.0
56,-999.0,-999.0,-1,-1,57,7.518,-999.0,2.29,37.35933,-121.72233999999999,4.7,0,0,0,0,1,1,0,0,1996-05-21T20:50:20.170033Z,-999.0,inf
57,-999.0,-999.0,-1,-1,58,5.405,-999.0,-999.0,37.5115,-118.8295,4.7,0,0,0,0,0,0,0,0,1999-05-15T17:54:08.780028Z,-999.0,-999.0
58,-999.0,-999.0,-1,-1,59,-1.081,-999.0,-999.0,38.7305,-119.633,4.7,0,0,0,0,0,0,0,0,1995-12-23T05:39:56.649999Z,-999.0,-999.0
59,-999.0,-999.0,1,1,60,6.785,0.8300000000000001,-999.0,38.42933,-119.36066000000001,4.7,16,16,6,6,0,0,0,0,2007-03-09T03:17:32.109994Z,0.37352051970713296,-999.0
