,c_type,c_type60,depth0,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0
2731,2,2,67.68,38.9525,141.674,3.8,7,7,7,7,3,3,3,3,2004-04-12T01:19:41.259964Z
2732,-1,-1,11.85,34.9123333333333,136.807166666667,3.8,1,1,1,1,0,0,0,0,2004-04-01T07:59:49.119968Z
2733,4,4,0.0,43.306999999999995,143.347666666667,3.2,3,3,3,3,1,1,1,1,2004-03-24T15:58:33.969996Z
2734,5,5,8.53,34.3573333333333,136.109166666667,4.1,26,26,26,26,4,4,4,4,1999-02-18T17:45:30.100001Z
2735,-1,-1,9.5,33.0303333333333,130.484833333333,3.2,0,0,0,0,1,1,1,1,2007-02-18T18:22:34.429980Z
2736,2,2,11.85,34.4053333333333,136.190833333333,3.4,2,2,2,2,1,1,1,1,1999-08-07T12:30:02.150032Z
2737,-1,-1,0.0,44.524833333333305,141.72899999999998,2.8,1,1,1,1,0,0,0,0,2003-12-28T01:53:11.520032Z
2738,-1,-1,11.95,33.8385,134.971333333333,2.8,0,0,0,0,1,1,1,1,2007-06-16T11:32:28.540028Z
2739,-1,-1,22.35,37.0633333333333,137.981666666667,3.2,0,0,0,0,1,1,1,1,1994-10-06T21:33:59.400033Z
2740,-1,-1,11.94,32.805666666666696,130.500833333333,2.5,1,1,1,1,0,0,0,0,1995-04-03T00:52:08.230015Z
2741,1,1,51.51,35.726833333333296,140.621166666667,6.1,26,48,6,3,4,24,1,0,2005-04-11T07:22:15.629988Z
2742,1,1,0.63,37.295,139.891666666667,5.5,34,34,3,3,1,2,0,0,1994-12-18T20:07:33.900036Z
2743,-1,-1,6.16,39.75,141.835,3.9,0,0,0,0,2,2,2,2,1994-10-10T14:20:32.599996Z
2744,1,1,10.91,34.4453333333333,131.658,3.5,2,2,2,2,1,1,1,1,1998-11-08T14:43:15.120045Z
2745,-1,-1,66.12,35.660166666666704,140.202,2.8,2,2,2,2,0,0,0,0,2007-06-19T03:21:41.459970Z
2746,-1,-1,11.95,36.006333333333295,137.27766666666702,2.9,1,1,1,1,0,0,0,0,2004-01-03T00:27:05.520010Z
2747,-1,-1,9.79,40.141166666666706,141.132,3.0,0,0,0,0,2,2,2,2,2007-06-06T01:06:37.160003Z
2748,1,1,1.33,34.9683333333333,132.8,4.3,3,3,3,3,6,6,6,6,1994-10-21T14:24:13.200017Z
2749,-1,-1,0.66,37.3216666666667,138.683333333333,3.4,1,1,1,1,1,1,1,1,1994-10-13T20:36:54.400002Z
2750,-1,-1,0.0,43.729,144.704666666667,2.5,0,0,0,0,1,1,1,1,2004-06-25T08:22:28.170019Z
2751,5,5,8.25,35.9035,137.629,3.0,4,4,4,4,0,0,0,0,2004-06-20T02:57:25.140017Z
2752,-1,-1,7.68,37.126999999999995,139.52,2.4,0,0,0,0,1,1,1,1,1999-08-01T17:23:56.859963Z
2753,-1,-1,0.84,33.3783333333333,131.575,2.5,0,0,0,0,1,1,1,1,1994-10-06T08:32:06.099966Z
2754,5,5,45.67,36.050833333333294,139.887666666667,4.0,3,3,3,3,2,2,2,2,2007-01-24T10:30:01.890002Z
2755,3,3,11.24,33.3338333333333,131.49516666666702,4.9,37,37,11,11,10,10,3,3,2007-06-06T23:42:50.519987Z
2756,-1,-1,9.84,34.174,135.1415,2.8,1,1,1,1,1,1,1,1,1998-10-24T16:48:16.149969Z
2757,-1,-1,43.27,33.7513333333333,132.5285,2.9,1,1,1,1,1,1,1,1,2007-07-22T04:59:33.020015Z
2758,1,1,13.34,37.266833333333295,138.919833333333,4.8,0,0,0,0,5,14,9,3,2007-01-08T18:59:35.890019Z
2759,1,1,12.37,33.8496666666667,135.341666666667,3.3,4,4,4,4,1,1,1,1,2003-12-10T11:05:32.169948Z
2760,-1,-1,10.32,34.326666666666696,132.065833333333,2.6,1,1,1,1,0,0,0,0,1995-04-14T18:47:44.350004Z
2761,5,5,5.28,36.2965,137.649333333333,3.1,0,0,0,0,3,3,3,3,1999-09-08T11:26:55.320029Z
2762,5,5,68.5,35.6906666666667,140.144666666667,3.1,1,1,1,1,2,2,2,2,1999-09-25T23:24:50.589967Z
2763,3,2,8.32,35.5833333333333,140.135,4.2,3,5,5,3,3,3,3,3,1994-09-04T10:19:10.099985Z
2764,-1,-1,25.34,37.3668333333333,138.619833333333,3.3,1,1,1,1,0,0,0,0,2004-07-06T16:00:45.449971Z
2765,-1,-1,6.48,43.8211666666667,144.770166666667,2.8,1,1,1,1,0,0,0,0,2006-11-23T16:09:28.890031Z
2766,-1,-1,66.85,36.109666666666705,140.011166666667,2.9,1,1,1,1,1,1,1,1,1998-10-22T19:40:32.460017Z
2767,1,1,16.75,37.556833333333294,138.6095,6.8,335,339,3,3,0,4,1,0,2007-07-16T10:13:22.550019Z
2768,4,4,46.34,35.6566666666667,139.9155,3.3,6,6,6,6,2,2,2,2,2006-11-13T22:49:58.280052Z
2769,-1,-1,42.61,33.377333333333304,132.210833333333,2.4,0,0,0,0,1,1,1,1,1995-04-08T02:14:19.679971Z
2770,-1,-1,5.58,39.7245,140.7185,2.5,0,0,0,0,1,1,1,1,2004-07-05T17:06:29.400013Z
2771,-1,-1,3.44,43.4835,142.9685,2.7,0,0,0,0,1,1,1,1,2003-12-15T23:14:19.559966Z
2772,1,1,0.0,36.8295,137.783,3.5,2,2,2,2,9,9,9,9,2007-06-27T16:06:28.250003Z
2773,-1,-1,11.7,35.1,135.642833333333,2.6,1,1,1,1,0,0,0,0,1995-04-05T02:36:08.529983Z
2774,-1,-1,13.21,34.854666666666695,134.89533333333299,2.6,2,2,2,2,0,0,0,0,1999-08-27T01:28:42.990038Z
2775,1,1,4.14,37.431999999999995,139.700666666667,4.3,5,5,5,5,0,0,0,0,2006-11-30T11:59:14.760012Z
2776,-1,-1,9.47,31.9785,130.0415,2.8,1,1,1,1,1,1,1,1,1995-04-08T10:55:38.310013Z
2777,1,1,14.92,34.5596666666667,134.298,4.6,3,3,2,2,0,0,0,0,2003-12-13T12:32:33.950003Z
2778,-1,-1,14.83,32.506,130.572,3.4,0,0,0,0,1,1,1,1,2003-12-21T17:20:09.850019Z
2779,-1,-1,8.24,34.0226666666667,135.215666666667,2.7,0,0,0,0,1,1,1,1,1998-11-10T08:47:18.239970Z
2780,4,4,1.07,36.69,139.498333333333,2.9,2,2,2,2,1,1,1,1,1994-09-13T15:51:23.800030Z
2781,1,1,13.3,34.6995,137.895,4.3,3,3,3,3,2,2,2,2,2007-06-01T11:42:45.499969Z
2782,1,1,0.0,43.7376666666667,144.701333333333,4.8,10,10,5,5,29,29,10,10,2004-05-21T23:27:10.860017Z
2783,-1,-1,68.03,35.796833333333296,140.139666666667,4.0,1,1,1,1,0,0,0,0,1999-06-17T22:39:36.930033Z
2784,-1,-1,14.42,35.1928333333333,135.1,3.0,1,1,1,1,0,0,0,0,2007-02-01T21:51:48.029964Z
2785,2,2,11.33,31.9705,130.0415,4.4,0,0,0,0,6,6,5,5,1995-03-07T01:20:45.099972Z
2786,4,4,49.84,36.1345,140.034333333333,4.6,6,6,4,4,9,12,7,5,2007-06-02T14:43:14.929964Z
2787,-1,-1,8.04,35.861833333333294,136.641166666667,2.5,1,1,1,1,0,0,0,0,1999-06-24T15:38:36.009969Z
2788,-1,-1,1.24,34.96,132.798333333333,2.6,0,0,0,0,1,1,1,1,1994-11-11T09:51:17.200016Z
2789,3,3,0.0,37.29,138.731666666667,3.4,5,5,5,5,1,1,1,1,1994-11-10T00:39:53.499973Z
2790,-1,-1,62.33,42.027666666666704,142.591666666667,2.7,1,1,1,1,1,1,1,1,2004-01-28T05:33:27.339980Z
2791,2,1,65.97,35.9888333333333,140.089833333333,5.7,6,35,4,0,4,19,1,0,2004-10-06T23:40:40.160002Z
2792,-1,-1,10.02,34.2236666666667,135.195333333333,2.6,1,1,1,1,0,0,0,0,1995-03-10T20:23:40.629986Z
2793,5,5,8.82,34.1856666666667,135.137666666667,3.3,2,2,2,2,1,1,1,1,1998-12-06T01:58:01.950010Z
2794,1,1,7.39,36.0365,136.736666666667,4.5,2,2,1,1,1,1,1,1,1995-03-10T16:31:42.030014Z
2795,2,2,8.08,34.2141666666667,135.075,4.5,7,7,6,6,2,2,1,1,2004-06-08T08:05:23.929980Z
2796,-1,-1,6.49,36.245,137.6965,3.2,0,0,0,0,1,1,1,1,1998-12-23T17:40:57.419967Z
2797,1,1,15.97,34.7911666666667,136.407666666667,5.4,6,6,3,3,1,1,0,0,2007-04-15T12:19:29.530017Z
2798,-1,-1,67.03,35.7285,140.220833333333,3.1,1,1,1,1,0,0,0,0,1998-12-20T11:39:42.299997Z
2799,-1,-1,1.37,34.07,135.356666666667,3.6,1,1,1,1,0,0,0,0,1994-12-01T02:29:20.099982Z
2800,-1,-1,6.09,34.1726666666667,135.155833333333,3.6,0,0,0,0,1,1,1,1,2007-02-26T14:06:08.089980Z
2801,-1,-1,5.58,38.7891666666667,140.72833333333298,3.4,1,1,1,1,0,0,0,0,1998-12-21T01:18:38.789995Z
2802,5,5,1.05,36.6566666666667,139.493333333333,3.4,3,3,3,3,2,2,2,2,1994-12-12T07:42:07.099979Z
2803,-1,-1,56.53,42.159333333333294,142.6415,3.1,1,1,1,1,1,1,1,1,2007-04-18T14:56:37.360031Z
2804,-1,-1,11.85,34.171,135.04816666666702,3.2,1,1,1,1,0,0,0,0,1999-06-07T23:06:42.429997Z
2805,-1,-1,4.58,38.775833333333296,140.647666666667,2.6,1,1,1,1,0,0,0,0,2004-02-03T14:45:52.370037Z
2806,-1,-1,10.01,42.7433333333333,144.118333333333,3.2,0,0,0,0,2,2,2,2,1994-11-26T06:47:03.400015Z
