,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
2798,3.4,37.54,29.59,8.0,1998-07-14T14:17:12.799994Z,0,3,0,3,4,4,0,0,0,0
2799,3.9,38.842,26.501,10.0,2001-09-18T01:24:52.259957Z,3,1,3,1,2,2,0,0,0,0
2800,3.1,39.613,29.07,7.0,1999-04-22T16:18:18.599962Z,0,4,0,4,4,4,1,0,1,0
2801,2.9,40.751,29.785,7.1,2000-05-19T10:31:03.470044Z,1,0,1,0,0,0,0,1,0,1
2802,3.6,37.94,29.37,8.0,1998-09-15T10:43:43.200021Z,3,3,3,3,0,0,0,0,0,0
2803,3.6,37.292,27.826,5.0,1999-05-01T07:16:03.799979Z,8,16,8,16,4,4,2,0,2,0
2804,2.9,40.281,27.336,5.0,1999-06-16T16:16:39.500027Z,0,1,0,1,0,0,1,0,1,0
2805,4.8,38.11,42.46,12.0,1996-07-03T15:05:36.000008Z,1,0,1,0,0,0,0,0,0,0
2806,3.6,37.75,27.22,12.0,1996-07-01T14:12:48.499979Z,1,1,1,1,0,0,0,0,0,0
2807,3.6,39.7076,30.4291,11.0,1999-10-28T22:12:11.129958Z,0,1,0,1,0,0,0,0,0,0
2808,3.7,38.1159,27.1401,13.0,1996-07-25T23:17:32.879959Z,2,0,2,0,0,0,0,0,0,0
2809,3.8,38.76,26.64,13.0,1997-01-22T18:12:01.999956Z,4,5,4,5,4,4,0,0,0,0
2810,3.0,40.763,30.961,12.0,2001-06-21T15:59:47.599983Z,0,1,0,1,0,0,0,0,0,0
2811,2.9,39.06,27.91,9.0,1996-06-29T19:55:14.700002Z,0,1,0,1,0,0,1,0,1,0
2812,3.3,37.13,37.49,7.0,1997-01-30T09:25:22.899967Z,0,1,0,1,0,0,0,0,0,0
2813,3.3,38.03,26.93,10.0,1996-05-02T17:17:14.799983Z,1,0,1,0,0,0,0,0,0,0
2814,3.7,39.0188,29.7088,9.0,1996-04-29T16:02:00.080043Z,0,3,0,3,0,0,0,0,0,0
2815,3.2,38.95,27.75,9.0,1996-04-29T01:13:37.499978Z,0,1,0,1,0,0,0,0,0,0
2816,4.0,38.955,27.109,17.5,2001-06-03T23:48:26.559997Z,6,3,6,3,2,2,0,1,0,1
2817,3.8,38.107,38.477,8.9,2001-01-06T08:16:41.750001Z,2,1,2,1,3,3,0,1,0,1
2818,3.4,40.65,29.94,5.0,1996-04-23T02:03:43.200030Z,1,0,1,0,0,0,0,0,0,0
2819,3.1,37.9,28.77,5.0,1996-04-16T08:46:15.500006Z,0,1,0,1,0,0,0,0,0,0
2820,3.1,40.672,29.161,6.5,2001-06-18T10:39:58.260042Z,0,1,0,1,0,0,0,0,0,0
2821,3.8,37.8871,27.4025,10.0,1996-05-08T00:20:11.110017Z,5,1,5,1,4,4,0,0,0,0
2822,3.2,40.759,29.18,10.0,2000-11-04T10:40:33.609991Z,0,2,0,2,0,0,0,0,0,0
2823,3.0,37.99,28.69,5.0,1996-04-22T05:07:37.299967Z,1,1,1,1,0,0,0,0,0,0
2824,2.9,36.98,29.78,33.0,1996-04-27T00:24:44.799983Z,0,1,0,1,0,0,1,0,1,0
2825,4.0,37.8489,29.3792,11.0,1996-06-22T16:05:33.670003Z,3,2,3,2,1,1,0,0,0,0
2826,3.0,39.572,30.353,10.0,1999-08-22T22:35:53.499984Z,1,0,1,0,0,0,0,0,0,0
2827,4.0,36.76,29.13,7.0,1996-04-26T13:15:00.199992Z,2,3,2,3,0,0,0,0,0,0
2828,3.5,40.648,29.085,10.1,2000-11-22T06:59:20.719994Z,2,1,2,1,0,0,0,0,0,0
2829,2.9,39.29,28.1,5.0,1996-05-04T18:49:41.099984Z,1,0,1,0,0,0,0,1,0,1
2830,4.2,39.0001,28.0506,11.0,1996-05-05T04:14:01.900037Z,4,8,4,8,1,1,0,0,0,0
2831,3.3,40.701,27.598,7.4,2000-11-11T22:55:52.400039Z,0,4,0,4,4,4,1,0,1,0
2832,3.0,38.62,26.44,8.0,1997-02-23T02:01:35.699977Z,0,1,0,1,0,0,0,0,0,0
2833,3.6,37.172,28.965,9.0,1999-09-19T16:11:55.399979Z,0,1,0,1,0,0,0,0,0,0
2834,2.9,38.492,30.3,5.0,1999-08-23T01:06:47.799998Z,0,1,0,1,0,0,1,0,1,0
2835,2.9,39.214,27.502,10.0,2000-12-06T14:32:15.230022Z,0,1,0,1,0,0,1,0,1,0
2836,3.6,38.551,26.581,9.0,1999-09-23T09:53:51.199985Z,1,0,1,0,0,0,0,0,0,0
2837,4.1,38.8662,27.8729,11.0,1996-09-21T03:34:24.500007Z,1,0,1,0,0,0,0,0,0,0
2838,3.0,39.3,27.66,9.0,1996-11-19T18:18:55.299978Z,0,1,0,1,0,0,0,0,0,0
2839,4.7,39.4133,25.9553,19.4,1996-08-19T01:05:38.610009Z,0,5,0,5,1,1,0,0,0,0
2840,3.1,37.178,30.201,10.0,1999-09-01T09:58:42.200026Z,1,1,1,1,0,0,0,0,0,0
2841,3.0,38.295,28.172,10.0,1999-09-23T14:58:27.400019Z,3,1,3,1,4,4,0,0,0,0
2842,4.8,40.2867,25.7816,8.8,1999-09-09T08:15:36.960019Z,5,6,5,6,1,1,0,0,0,0
2843,3.7,39.418,39.977,10.0,1999-09-20T18:44:29.599984Z,1,0,1,0,0,0,0,0,0,0
2844,3.8,37.9138,27.2422,10.0,1996-10-04T21:42:24.330014Z,1,5,1,5,0,0,0,0,0,0
2845,3.9,37.5271,30.0102,14.0,1996-09-27T22:10:51.770008Z,3,18,3,18,4,4,0,0,0,0
2846,3.5,39.324,27.835,9.0,1999-09-20T16:07:43.599966Z,15,3,15,3,4,4,0,2,0,2
2847,3.3,40.7,29.99,7.0,1996-09-09T09:50:53.600033Z,0,2,0,2,0,0,0,0,0,0
2848,2.9,39.01,29.7,10.0,1996-08-29T21:28:10.600034Z,0,1,0,1,0,0,1,0,1,0
2849,3.0,37.353,29.717,13.0,1999-09-03T11:13:28.100036Z,0,1,0,1,0,0,0,0,0,0
2850,3.6,37.957,27.761,10.0,2000-12-14T19:30:49.129979Z,6,2,6,2,4,4,0,0,0,0
2851,3.2,37.55,30.05,0.0,1996-10-24T05:33:20.899983Z,0,3,0,3,4,4,0,0,0,0
2852,3.1,37.87,29.3,12.0,1996-09-22T00:09:25.599970Z,0,1,0,1,0,0,0,0,0,0
2853,3.4,38.97,27.73,10.0,1996-09-21T05:40:21.000028Z,0,1,0,1,0,0,0,0,0,0
2854,3.0,38.377,28.165,10.0,1999-09-09T13:04:21.700015Z,1,0,1,0,0,0,0,0,0,0
2855,4.3,39.5652,26.1715,21.0,1996-08-25T04:48:19.779983Z,1,1,1,1,0,0,0,0,0,0
2856,3.9,40.685,30.397,12.0,2000-11-23T18:26:10.250012Z,1,2,1,2,1,1,0,0,0,0
2857,5.2,38.0698,28.9836,12.8,1997-01-21T20:47:48.259994Z,2,41,3,42,1,1,0,0,0,0
2858,3.0,39.56,26.38,10.0,1996-07-30T10:38:38.600013Z,1,1,1,1,0,0,0,0,0,0
2859,3.1,40.265,27.146,10.0,2001-06-21T11:17:33.999969Z,4,1,4,1,4,4,0,0,0,0
2860,3.0,38.722,27.267,10.0,1999-10-22T03:25:51.299994Z,0,1,0,1,0,0,0,0,0,0
2861,3.1,40.67,27.43,9.0,1996-08-07T16:46:36.599986Z,1,0,1,0,0,0,0,0,0,0
2862,3.1,40.76,27.43,9.0,1996-07-24T02:38:42.800038Z,1,1,1,1,0,0,0,0,0,0
2863,5.6,38.407,42.953,48.4,2000-11-15T15:05:36.620021Z,0,67,1,67,1,1,0,0,0,0
2864,5.2,40.7102,27.594,13.4,1999-09-20T21:28:01.159972Z,1,15,1,15,1,1,0,0,0,0
2865,3.0,40.853,28.433,8.4,2000-12-02T07:24:33.139985Z,0,2,0,2,0,0,0,0,0,0
2866,3.1,39.888,30.659,10.0,1999-09-10T13:24:27.900001Z,1,0,1,0,0,0,0,0,0,0
2867,2.9,39.194,26.747,10.0,1999-10-05T13:38:12.300025Z,1,0,1,0,0,0,0,1,0,1
2868,3.4,39.15,26.97,9.0,1997-01-04T19:43:03.999992Z,1,2,1,2,1,1,0,0,0,0
2869,3.9,39.142,27.948,7.0,2000-12-05T08:24:15.200006Z,1,3,1,3,2,2,0,0,0,0
2870,5.8,40.7182,35.2232,16.5,1996-08-14T01:55:05.690033Z,0,146,0,175,0,2,0,0,0,0
2871,3.1,40.188,25.065,2.1,2000-11-30T03:05:03.100016Z,0,1,0,1,0,0,0,0,0,0
2872,3.6,40.69,27.55,8.0,1997-08-17T21:52:13.100045Z,3,1,3,1,0,0,0,0,0,0
2873,3.6,39.322,27.862,5.0,2000-01-19T19:42:57.439990Z,0,2,0,2,0,0,0,0,0,0
2874,3.7,37.428,36.226,10.0,2000-01-18T04:32:04.980020Z,2,0,2,0,0,0,0,0,0,0
2875,3.2,39.58,29.16,9.0,1995-11-15T12:35:45.099972Z,1,1,1,1,0,0,0,0,0,0
2876,3.9,37.349,30.287,12.4,2001-05-11T19:06:54.319998Z,0,2,0,2,0,0,0,0,0,0
2877,3.1,37.8,29.05,8.0,1997-08-29T01:08:09.599966Z,0,1,0,1,0,0,0,0,0,0
2878,3.7,39.42,28.12,12.0,1995-10-14T22:46:01.299966Z,0,2,0,2,0,0,0,0,0,0
2879,3.1,39.64,28.77,6.0,1995-11-26T06:11:48.499959Z,1,0,1,0,0,0,0,0,0,0
2880,3.9,40.824,27.561,5.0,2000-10-07T22:44:46.450000Z,0,1,0,1,0,0,0,0,0,0
2881,3.0,37.98,29.87,12.0,1996-01-08T20:54:08.799984Z,1,0,1,0,0,0,0,0,0,0
2882,3.3,40.7119,30.4045,11.0,1999-12-30T21:36:43.630011Z,2,0,2,0,0,0,0,0,0,0
2883,3.0,40.32,25.71,10.0,1999-12-29T15:54:34.899980Z,0,2,0,2,0,0,1,0,1,0
2884,3.9,39.2,28.05,14.0,1995-12-22T19:04:35.099963Z,1,0,1,0,0,0,0,0,0,0
2885,3.9,40.291,33.849,6.0,2001-05-06T07:47:19.230000Z,0,5,0,5,4,4,0,0,0,0
2886,3.6,39.486,26.302,26.7,2001-01-07T11:58:11.420002Z,1,0,1,0,0,0,0,0,0,0
2887,3.1,40.611,28.912,10.0,2000-01-07T15:08:50.830022Z,0,1,0,1,0,0,0,0,0,0
2888,3.0,39.02,27.3,8.0,1995-11-26T23:22:54.600041Z,0,1,0,1,0,0,0,0,0,0
2889,3.5,37.802,27.453,5.0,2000-01-26T04:43:44.890004Z,7,4,7,4,4,4,1,1,1,1
2890,3.7,39.16,28.118,3.7,2000-01-07T04:09:38.810044Z,1,2,1,2,0,0,0,0,0,0
2891,3.2,40.775,28.437,2.4,2000-01-07T01:48:35.669980Z,1,1,1,1,0,0,0,0,0,0
2892,3.8,37.0213,29.3928,9.0,1999-06-22T01:59:47.410019Z,0,2,0,2,0,0,0,0,0,0
2893,3.3,39.413,26.281,0.9,2000-03-09T17:16:49.309998Z,2,0,2,0,0,0,0,0,0,0
2894,3.4,37.26,36.34,10.0,1997-10-13T01:58:30.300007Z,0,2,0,2,0,0,1,0,1,0
2895,3.8,40.8344,32.8548,10.0,1999-07-16T16:06:45.160040Z,2,0,2,0,0,0,0,1,0,1
2896,4.1,39.78,28.54,13.0,1997-10-18T10:18:27.300005Z,2,7,2,7,2,2,0,0,0,0
2897,3.4,40.86,27.76,9.0,1997-11-04T01:01:33.300024Z,1,0,1,0,0,0,0,0,0,0
2898,2.9,39.172,27.168,10.0,1999-06-15T07:51:01.199979Z,0,1,0,1,0,0,1,0,1,0
2899,4.5,40.233,33.809,0.0,2001-08-12T18:31:26.989996Z,0,9,0,9,1,1,0,0,0,0
2900,4.4,40.7272,30.4483,5.7,1997-10-21T10:49:33.749960Z,0,2,0,2,0,0,0,0,0,0
2901,3.0,40.779,30.112,5.2,2000-03-10T20:01:47.020022Z,1,0,1,0,0,0,0,0,0,0
2902,3.2,37.886,29.06,5.0,1999-07-23T04:09:48.699992Z,2,2,2,2,4,4,0,0,0,0
2903,4.8,38.5462,43.2818,24.9,1997-10-12T05:06:08.979987Z,2,1,2,1,1,1,0,0,0,0
2904,4.3,39.3075,39.8293,12.0,1997-11-01T13:50:53.280036Z,1,1,1,1,0,0,0,0,0,0
2905,3.0,38.449,31.527,10.0,2001-01-17T08:39:13.580036Z,1,0,1,0,0,0,0,0,0,0
2906,4.7,42.592,26.473,22.4,2001-08-13T14:26:13.590040Z,3,1,3,1,1,1,0,0,0,0
2907,5.2,39.3374,27.8887,19.5,1999-07-25T06:56:55.759978Z,33,40,40,47,2,2,0,0,0,0
2908,3.8,40.608,32.997,3.4,2001-05-13T09:29:50.559992Z,1,0,1,0,0,0,0,0,0,0
2909,3.2,39.3,36.52,9.0,1997-10-08T12:53:31.900040Z,0,1,0,1,0,0,0,0,0,0
2910,3.0,40.788,27.558,10.1,2000-03-08T04:32:58.729980Z,2,0,2,0,0,0,0,0,0,0
2911,3.1,40.703,30.628,5.0,2000-02-22T00:00:47.150036Z,2,0,2,0,0,0,0,0,0,0
2912,3.0,40.77,29.03,9.0,1997-10-06T04:24:26.199990Z,1,1,1,1,0,0,1,0,1,0
2913,3.0,39.629,27.727,5.0,2001-05-06T03:50:09.599970Z,0,1,0,1,0,0,0,0,0,0
2914,3.1,38.12,28.83,5.0,1997-05-13T06:40:20.299958Z,1,0,1,0,0,0,0,0,0,0
2915,4.0,40.7702,35.4191,10.1,1996-03-17T14:12:57.150002Z,0,5,0,5,1,1,0,0,0,0
2916,3.4,40.26,29.35,14.0,1996-03-25T11:31:38.799984Z,1,0,1,0,0,0,0,0,0,0
2917,3.9,39.6499,28.5795,3.1,1997-05-02T08:45:13.400011Z,1,6,1,6,1,1,0,0,0,0
2918,3.7,40.4067,28.7347,11.0,1999-08-17T18:35:23.499979Z,1,5,1,5,4,4,0,1,0,1
2919,3.8,38.887,26.859,10.3,2001-07-08T02:15:48.530012Z,0,1,0,1,0,0,0,0,0,0
2920,3.0,38.398,31.455,10.0,2001-05-16T10:09:35.699992Z,0,1,0,1,0,0,0,0,0,0
2921,3.0,38.66,27.298,10.0,1999-11-24T11:13:25.099972Z,1,0,1,0,0,0,0,0,0,0
2922,3.0,40.85,28.74,5.0,2001-06-01T07:05:45.199995Z,1,3,1,3,4,4,0,0,0,0
2923,4.3,38.2979,31.0792,10.0,1997-04-01T11:25:38.009997Z,0,3,0,3,1,1,0,0,0,0
2924,3.9,38.491,26.7731,9.3,1996-03-22T17:54:41.039972Z,2,6,2,6,4,4,0,0,0,0
2925,3.7,40.7289,35.4129,16.0,1997-04-22T18:55:01.680009Z,2,0,2,0,0,0,0,0,0,0
2926,4.6,37.9699,30.0169,13.0,1996-06-29T08:14:55.810031Z,15,3,22,3,2,2,0,0,0,0
2927,4.3,38.573,40.276,10.0,2000-12-24T11:30:47.830033Z,1,0,1,0,0,0,0,0,0,0
2928,3.3,39.359,28.176,10.0,2000-12-28T10:56:52.460043Z,6,3,6,3,4,4,0,0,0,0
2929,4.3,40.435,26.162,5.0,1999-11-21T17:52:20.099970Z,9,0,9,0,0,0,0,0,0,0
2930,3.2,40.401,27.949,5.0,1999-08-18T14:29:30.699975Z,0,2,0,2,0,0,0,0,0,0
2931,5.4,37.8138,26.8666,14.0,1996-04-02T07:59:25.749978Z,7,62,7,62,1,1,0,0,0,0
2932,4.7,40.63,33.031,10.8,2001-03-22T14:02:22.949982Z,3,1,6,1,1,1,0,0,0,0
2933,4.1,40.712,29.252,9.7,2000-01-31T14:38:51.240024Z,16,2,36,2,0,0,0,0,0,0
2934,3.4,40.73,30.02,12.0,1996-02-14T01:35:49.099977Z,1,2,1,2,4,4,0,0,0,0
2935,4.2,38.1788,30.1254,13.0,1996-03-18T07:30:09.059989Z,7,3,7,3,1,1,0,0,0,0
2936,3.5,38.09,30.15,9.0,1997-06-22T18:59:37.299989Z,0,2,0,2,0,0,0,0,0,0
2937,3.4,39.64,39.79,10.0,1997-06-14T01:42:56.399993Z,0,1,0,1,0,0,0,0,0,0
2938,6.2,38.0378,30.1132,18.7,1995-10-01T15:57:16.530022Z,33,334,33,347,1,1,0,0,0,0
2939,3.8,38.5635,28.0701,10.0,1999-12-24T08:52:39.769970Z,2,1,2,1,1,1,0,0,0,0
2940,3.7,37.9193,29.0991,10.0,1997-06-16T15:00:42.290034Z,1,5,1,5,4,4,0,0,0,0
2941,3.4,37.941,28.972,10.0,1999-11-23T23:30:55.500018Z,0,7,0,7,4,4,1,0,1,0
2942,3.2,39.43,26.91,13.0,1996-01-15T14:38:00.299966Z,3,0,3,0,4,4,0,0,0,0
2943,3.2,39.66,27.89,6.0,1996-01-14T07:25:53.899967Z,5,1,5,1,4,4,0,0,0,0
2944,3.5,37.959,28.928,5.0,2000-12-30T15:14:22.010040Z,2,1,2,1,0,0,0,0,0,0
2945,4.0,38.1062,27.2747,13.0,1996-02-20T02:53:05.320002Z,0,5,0,5,3,3,0,0,0,0
2946,3.6,39.333,27.877,5.0,1999-10-22T02:20:16.399994Z,2,9,2,9,4,4,1,0,1,0
2947,6.0,40.7,32.982,10.0,2000-06-06T02:41:50.060026Z,6,76,37,94,1,1,0,0,0,0
2948,3.1,38.257,31.667,10.0,2000-12-31T10:15:42.340027Z,1,0,1,0,0,0,0,0,0,0
2949,5.4,37.877,29.364,19.9,2000-04-21T12:23:09.019965Z,0,64,8,232,2,1,0,0,0,0
2950,3.3,40.21,26.33,10.0,1997-06-12T08:19:49.699978Z,1,0,1,0,0,0,0,0,0,0
2951,4.6,38.4037,26.8608,12.0,1996-01-30T17:41:14.909995Z,1,5,1,5,1,1,0,0,0,0
2952,3.0,39.29,28.72,6.0,1996-02-19T13:06:06.700029Z,2,2,2,2,4,4,0,0,0,0
2953,3.9,40.728,27.4995,2.6,1999-12-03T08:20:36.010036Z,0,3,0,3,0,0,0,0,0,0
2954,5.1,39.339,27.905,7.0,2001-06-22T11:54:50.780012Z,23,68,26,68,0,0,0,0,0,0
2955,3.8,37.8819,27.1615,13.0,1997-05-29T22:48:07.300027Z,25,20,25,20,4,4,1,0,1,0
2956,5.4,39.806,41.64,22.5,2001-07-10T21:42:07.630014Z,8,6,8,6,1,1,0,0,0,0
2957,3.2,38.75,26.33,5.0,1996-02-15T01:42:09.999993Z,0,1,0,1,0,0,0,0,0,0
2958,2.9,39.45,26.33,11.0,1997-06-08T15:12:08.400042Z,1,0,1,0,0,0,0,1,0,1
2959,7.5,40.7968,29.9952,16.3,1999-08-17T00:01:40.629991Z,4,702,56,1255,2,1,0,0,0,0
2960,3.0,37.1029,29.0755,2.9,2011-04-15T18:15:29.449988Z,1,1,1,1,0,0,0,1,0,1
2961,2.9,38.1519,38.4939,3.7,2011-04-18T10:53:30.389976Z,0,1,0,1,0,0,1,0,1,0
2962,3.8,38.7498,42.0745,17.6,2011-04-09T12:47:44.469999Z,1,0,1,0,0,0,0,0,0,0
2963,3.0,39.1118,40.4068,2.0,2011-04-06T13:57:50.099994Z,1,0,1,0,0,0,0,0,0,0
2964,4.2,35.5274,26.6263,67.1,2011-04-01T13:45:23.589991Z,2,3,2,3,1,1,0,0,0,0
2965,3.0,42.1873,26.2511,1.3,2011-03-28T18:04:07.360004Z,0,2,0,2,0,0,0,0,0,0
2966,3.3,38.0982,26.7969,9.4,2011-04-23T22:22:14.420037Z,1,0,1,0,0,0,0,0,0,0
2967,5.2,36.6752,27.2161,17.2,2011-05-08T06:50:24.320027Z,0,8,1,8,1,1,0,0,0,0
2968,3.4,36.5914,25.6907,15.7,2011-05-27T01:38:12.650033Z,2,0,2,0,0,0,0,0,0,0
2969,3.6,40.7907,31.5113,0.5,2011-05-13T22:28:30.039977Z,1,2,1,2,1,1,0,0,0,0
2970,3.1,39.6031,26.0135,5.0,2011-05-04T20:18:54.300037Z,1,0,1,0,0,0,0,0,0,0
2971,2.9,40.5737,37.0305,2.0,2011-05-07T21:53:21.499985Z,1,0,1,0,0,0,0,1,0,1
2972,3.8,36.9508,29.329,7.7,2011-05-04T02:16:39.819998Z,2,4,2,4,2,2,0,0,0,0
2973,3.1,37.8769,27.4457,2.0,2011-04-21T08:10:07.499967Z,3,2,3,2,4,4,0,0,0,0
2974,3.3,38.9876,29.834,7.8,2011-04-22T05:43:31.160031Z,0,6,0,6,4,4,1,0,1,0
2975,4.2,37.4701,35.5882,13.8,2011-04-23T05:22:11.919997Z,1,2,1,2,1,1,0,0,0,0
2976,3.1,38.2755,26.4612,18.7,2011-04-29T02:27:21.630035Z,1,0,1,0,0,0,0,0,0,0
2977,3.4,38.3974,25.296,14.5,2011-05-23T10:27:40.390045Z,2,0,2,0,0,0,0,0,0,0
2978,3.0,39.6645,41.1695,7.0,2011-02-25T12:04:03.229992Z,1,0,1,0,0,0,0,0,0,0
2979,3.6,39.3771,40.8553,7.1,2011-03-10T05:28:52.810027Z,1,0,1,0,0,0,0,0,0,0
2980,4.2,39.2222,40.3728,9.5,2011-03-06T07:58:39.969981Z,2,1,2,1,1,1,0,0,0,0
2981,2.9,39.4389,39.0376,10.0,2011-02-13T17:06:56.100040Z,0,1,0,1,0,0,1,0,1,0
2982,3.4,39.9489,40.8259,5.7,2011-02-24T00:28:17.359965Z,1,1,1,1,0,0,0,0,0,0
2983,3.5,39.2802,39.873,0.6,2011-02-12T00:25:15.149969Z,0,3,0,3,0,0,1,0,1,0
2984,3.9,37.2828,30.6052,11.5,2011-03-16T11:18:02.260025Z,2,4,2,4,2,2,0,0,0,0
2985,3.3,40.4511,29.056,2.0,2011-03-14T19:42:38.900018Z,0,1,0,1,0,0,0,0,0,0
2986,4.2,39.0878,42.3372,6.7,2011-05-21T09:35:48.269991Z,5,0,5,0,3,3,0,0,0,0
2987,3.3,38.7972,27.858,2.0,2011-03-29T16:37:58.600009Z,1,0,1,0,0,0,0,0,0,0
2988,3.3,37.8464,27.3288,2.8,2011-03-24T16:25:19.060033Z,2,0,2,0,0,0,0,0,0,0
2989,2.9,40.6943,32.7745,2.4,2011-02-25T01:24:39.619984Z,0,2,0,2,0,0,2,0,2,0
2990,3.0,37.5348,29.4031,2.0,2011-03-02T04:22:17.099986Z,1,2,1,2,4,4,0,0,0,0
2991,4.8,38.6172,44.1562,1.1,2011-03-14T18:57:10.520037Z,5,8,8,8,0,0,0,0,0,0
2992,3.7,38.9702,26.0425,10.4,2011-03-28T16:57:04.969983Z,1,1,1,1,0,0,0,0,0,0
2993,4.9,38.9876,42.3118,6.0,2011-02-22T09:08:17.200029Z,3,26,3,26,0,0,0,0,0,0
2994,3.5,37.8038,26.8903,15.7,2011-05-30T11:46:58.750033Z,0,1,0,1,0,0,0,0,0,0
2995,2.9,36.3062,27.8457,6.2,2011-05-15T07:44:48.829981Z,0,1,0,1,0,0,1,0,1,0
2996,3.0,37.2549,31.7901,5.9,2011-06-01T09:50:30.490020Z,3,1,3,1,4,4,0,3,0,3
2997,3.1,40.0324,38.8014,5.4,2011-05-31T19:47:20.910045Z,0,1,0,1,0,0,0,0,0,0
2998,2.9,39.2153,41.6803,7.2,2011-06-02T15:58:14.380000Z,0,1,0,1,0,0,1,0,1,0
2999,3.7,36.9483,28.2219,6.0,2011-05-07T18:00:49.589975Z,0,3,0,3,0,0,0,0,0,0
3000,3.2,37.7973,29.6878,10.0,2011-05-20T19:32:04.499978Z,0,1,0,1,0,0,0,0,0,0
3001,3.1,39.812,39.527,5.0,2011-05-18T16:48:57.800045Z,0,1,0,1,0,0,0,0,0,0
3002,3.1,36.3255,28.0905,1.6,2011-05-15T07:40:55.199967Z,0,2,0,2,0,0,0,0,0,0
3003,3.0,38.3953,39.1361,2.0,2011-05-17T01:30:25.900041Z,0,1,0,1,0,0,0,0,0,0
3004,3.3,38.5938,37.4374,2.0,2011-05-21T19:37:48.899971Z,0,1,0,1,0,0,0,0,0,0
3005,3.1,40.0263,39.9963,3.9,2011-02-25T23:55:28.270011Z,2,0,2,0,0,0,0,0,0,0
3006,2.9,39.9517,41.421,16.2,2010-10-06T14:05:17.620027Z,0,1,0,1,0,0,1,0,1,0
3007,3.0,38.1383,39.0483,2.0,2010-10-02T12:54:45.199984Z,1,0,1,0,0,0,0,0,0,0
3008,3.1,40.6891,30.5512,10.6,2010-10-25T23:20:04.300019Z,1,0,1,0,0,0,0,0,0,0
3009,3.7,38.8117,27.7671,3.8,2010-10-30T18:43:00.120003Z,2,2,2,2,1,1,0,0,0,0
3010,3.5,39.1071,28.5915,5.9,2010-09-21T05:02:06.500021Z,1,1,1,1,0,0,0,0,0,0
3011,3.8,35.4924,26.2952,9.5,2010-09-18T00:55:31.709971Z,0,4,0,4,1,1,0,0,0,0
3012,3.1,39.2274,33.228,2.0,2010-10-01T17:35:01.700020Z,1,0,1,0,0,0,0,0,0,0
3013,3.1,35.45,26.83,5.0,2010-09-21T08:11:18.899982Z,0,1,0,1,0,0,0,0,0,0
3014,2.9,35.59,27.0,6.0,2010-10-06T17:47:17.500042Z,0,1,0,1,0,0,1,0,1,0
3015,3.8,35.4005,27.3407,14.1,2010-09-24T17:37:03.670028Z,4,10,4,10,4,4,0,0,0,0
3016,3.8,37.0886,28.8154,8.6,2010-11-02T17:43:45.500015Z,1,9,1,9,0,0,0,0,0,0
3017,3.2,39.9277,26.9163,13.9,2010-11-01T21:38:41.970014Z,1,5,1,5,4,4,1,0,1,0
3018,3.7,38.8599,26.0495,10.2,2010-10-21T09:48:45.139998Z,4,4,4,4,4,4,0,0,0,0
3019,3.0,39.4306,26.3155,13.3,2010-10-23T02:09:48.400041Z,1,0,1,0,0,0,0,0,0,0
3020,3.1,35.5511,26.2577,2.0,2010-10-18T19:17:09.399955Z,3,2,3,2,4,4,0,0,0,0
3021,4.0,37.0483,28.5037,3.7,2010-10-30T01:48:46.340038Z,1,3,1,3,0,0,0,0,0,0
3022,2.9,35.39,26.73,19.0,2010-09-20T14:44:58.600031Z,1,0,1,0,0,0,0,1,0,1
3023,3.9,37.0191,27.6161,6.3,2010-09-07T14:17:59.870026Z,2,1,2,1,2,2,0,0,0,0
3024,3.4,35.2281,25.2087,32.8,2010-08-14T19:32:58.050010Z,1,2,1,2,4,4,0,0,0,0
3025,3.5,40.8394,31.6679,5.1,2010-08-16T03:09:01.980031Z,0,1,0,1,0,0,0,0,0,0
3026,3.3,35.6377,27.4517,14.9,2010-08-13T12:00:17.309985Z,0,1,0,1,0,0,0,0,0,0
3027,3.1,35.45,26.75,14.0,2010-08-14T04:05:00.000009Z,1,1,1,1,0,0,0,0,0,0
3028,3.7,35.1896,25.9327,5.1,2010-08-05T03:23:33.449998Z,0,3,0,3,2,2,1,0,1,0
3029,4.5,35.1629,26.9925,17.4,2010-09-21T02:09:20.869975Z,14,13,15,13,4,4,0,0,0,0
3030,3.2,38.6422,35.7493,7.3,2010-08-04T11:12:58.499995Z,0,1,0,1,0,0,0,0,0,0
3031,3.5,37.855,26.7984,17.7,2010-08-11T02:16:19.040016Z,1,5,1,5,4,4,0,0,0,0
3032,3.9,38.71,39.9912,8.2,2010-09-27T16:22:03.650019Z,1,1,1,1,0,0,0,0,0,0
3033,3.2,37.887,29.1668,7.3,2010-09-03T10:39:24.030002Z,5,1,5,1,4,4,0,0,0,0
3034,3.5,36.9216,27.9095,14.7,2010-09-11T19:17:08.479964Z,1,0,1,0,0,0,0,0,0,0
3035,3.1,36.6438,38.4337,6.9,2010-08-17T14:08:18.720040Z,0,1,0,1,0,0,0,0,0,0
3036,3.2,35.746,27.456,52.2,2010-09-05T05:31:26.879982Z,0,1,0,1,0,0,0,0,0,0
3037,2.9,37.5168,35.6053,15.2,2010-09-11T23:17:17.889998Z,0,1,0,1,0,0,1,0,1,0
