,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
230,-999.0,-999.0,0,0,231,10.18,0.040000000000000036,-999.0,37.846,-122.24799999999999,3.43,1,1,0,0,2019-01-16T12:42:09.100022Z,inf,-999.0
231,-999.0,-999.0,2,2,232,2.049,1.3200000000000003,0.20000000000000018,40.17767,-122.70366999999999,4.7,1,1,3,3,2008-01-19T23:13:05.429972Z,inf,12.290738596536448
232,-999.0,-999.0,0,0,233,5.77,0.3899999999999997,0.2599999999999998,38.76933,-122.91383,4.59,1,1,6,7,2000-01-11T14:19:52.089967Z,inf,0.11613491523110238
233,-999.0,-999.0,0,0,234,8.092,0.2200000000000002,-999.0,37.743829999999996,-122.14867,3.6,1,1,0,0,2011-08-24T06:36:54.059968Z,inf,-999.0
234,-999.0,-999.0,0,0,235,3.153,-999.0,0.2599999999999998,38.84067,-122.87100000000001,3.86,0,0,2,2,1992-02-10T18:29:41.890013Z,-999.0,411.7030770006843
235,-999.0,-999.0,4,4,236,4.815,0.029999999999999805,0.06999999999999984,35.504,-120.80717,3.5,2,2,1,1,2004-05-02T13:22:00.300027Z,0.20289607850485009,inf
236,-999.0,-999.0,0,0,237,4.194,-999.0,0.040000000000000036,40.501670000000004,-124.285,3.42,0,0,1,1,1992-08-17T20:52:34.329967Z,-999.0,inf
237,-999.0,-999.0,0,0,238,0.6509999999999999,0.010000000000000231,-999.0,38.81967,-122.79417,3.39,1,1,0,0,1986-09-05T18:13:30.050032Z,inf,-999.0
238,-999.0,-999.0,4,4,239,-1.36,0.20999999999999996,0.020000000000000018,36.17283,-117.8555,3.59,1,1,3,3,2019-11-17T08:02:35.960000Z,inf,238.00341685737564
239,-999.0,-999.0,4,4,240,11.610999999999999,0.18999999999999995,-999.0,35.492,-118.29,3.84,3,3,0,0,2013-07-24T16:46:02.290013Z,0.3268052266345142,-999.0
240,-999.0,-999.0,0,0,241,4.055,0.5200000000000005,-999.0,35.0555,-119.197,4.69,2,2,0,0,2005-04-16T19:18:12.319982Z,131.2840505047933,-999.0
241,-999.0,-999.0,0,0,242,7.32,0.33000000000000007,-999.0,36.635670000000005,-121.25117,3.7,1,1,0,0,1996-09-07T23:19:17.329956Z,inf,-999.0
242,-999.0,-999.0,4,4,243,6.761,0.10000000000000009,0.6299999999999999,36.67484,-121.30016,4.0,11,11,1,1,2008-12-21T17:35:36.640003Z,0.23822798087075925,inf
243,-999.0,-999.0,0,0,244,4.782,0.9399999999999995,-999.0,40.446670000000005,-125.73583,4.31,1,1,0,0,2000-01-16T01:51:32.620036Z,inf,-999.0
244,-999.0,-999.0,0,0,245,-1.651,-999.0,0.06000000000000005,41.08917,-121.92116999999999,3.43,0,0,1,1,1998-01-25T16:42:15.250005Z,-999.0,inf
245,-999.0,-999.0,0,0,246,15.958,-999.0,0.1499999999999999,35.98883,-120.13133,3.52,0,0,1,1,1994-01-07T03:53:17.550037Z,-999.0,inf
246,-999.0,-999.0,0,0,247,5.795,-999.0,0.5499999999999998,37.9655,-118.65983999999999,3.92,0,0,1,1,2004-12-26T03:56:28.209956Z,-999.0,inf
247,-999.0,-999.0,2,2,248,-1.619,0.2999999999999998,1.1199999999999997,38.662,-119.56267,4.6,3,3,1,1,1996-12-12T18:35:49.830031Z,0.29446738053957344,inf
248,-999.0,-999.0,0,0,249,11.378,-999.0,0.56,39.6725,-118.0415,3.92,0,0,1,1,1987-03-16T16:51:05.789986Z,-999.0,inf
249,-999.0,-999.0,0,0,250,5.544,0.20000000000000018,-999.0,36.08133,-117.85217,3.56,1,1,0,0,1994-05-30T03:22:25.009965Z,inf,-999.0
250,-999.0,-999.0,0,0,251,5.365,-999.0,0.3600000000000003,36.70284,-121.29033999999999,3.72,0,0,1,1,2004-05-04T17:25:31.700034Z,-999.0,inf
251,-999.0,-999.0,0,0,252,1.9780000000000002,0.7399999999999998,-999.0,36.13283,-117.98116,4.1,1,1,0,0,1986-07-18T17:00:39.480015Z,inf,-999.0
