,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1425,-999.0,-999.0,4,4,1426,3.3,-999.0,0.2400000000000002,33.192,-115.604,2.89,0,0,3,3,1999-03-19T16:48:24.810020Z,-999.0,2437.6946494134213
1426,-999.0,-999.0,4,4,1427,7.1,0.11999999999999922,0.02999999999999936,32.584,-116.165,4.27,9,9,2,2,1999-03-13T13:31:20.339989Z,0.3024632221991996,204.25047504944342
1427,-999.0,-999.0,0,0,1428,11.6,0.3899999999999997,0.3999999999999999,34.36,-118.655,3.01,1,1,1,1,1994-08-14T12:27:13.550031Z,inf,inf
1428,-999.0,-999.0,1,1,1429,2.5,1.6199999999999997,0.7999999999999998,35.891999999999996,-117.734,4.35,2,2,4,4,1985-08-22T00:21:44.610013Z,6383.45268053177,0.07449857592146544
1429,-999.0,-999.0,0,0,1430,2.3,0.08000000000000007,-999.0,34.229,-116.759,2.69,1,1,0,0,1998-10-18T06:00:43.449955Z,inf,-999.0
1430,-999.0,-999.0,0,0,1431,2.3,-999.0,1.3000000000000003,36.144,-117.87,3.91,0,0,1,1,1992-09-04T15:02:58.290031Z,-999.0,inf
1431,-999.0,-999.0,0,0,1432,4.3,0.11000000000000032,-999.0,33.531,-116.72200000000001,2.72,1,1,0,0,1992-09-08T13:42:57.089981Z,inf,-999.0
1432,-999.0,-999.0,0,0,1433,4.4,-999.0,0.04999999999999982,34.289,-116.34100000000001,2.73,0,0,2,2,1985-11-01T18:43:08.540033Z,-999.0,10.119572616588007
1433,-999.0,-999.0,1,1,1434,4.7,0.8099999999999996,-999.0,35.731,-118.478,4.35,8,8,0,0,1999-07-11T18:20:46.889988Z,1.7712094063713955,-999.0
1434,-999.0,-999.0,4,4,1435,11.5,-999.0,0.05999999999999961,32.676,-117.08200000000001,2.76,0,0,3,3,1986-07-13T11:25:35.569978Z,-999.0,126.3250240557374
1435,-999.0,-999.0,0,0,1436,3.3,-999.0,0.3400000000000003,33.187,-115.603,2.95,0,0,1,1,2001-09-29T12:32:25.590020Z,-999.0,inf
1436,-999.0,-999.0,4,4,1437,-1.4,-999.0,0.040000000000000036,36.246,-118.277,3.11,0,0,4,4,1992-01-05T07:27:52.359986Z,-999.0,0.42384334672266716
1437,-999.0,-999.0,0,0,1438,15.2,-999.0,0.56,34.031,-117.523,3.17,0,0,1,1,1991-02-14T17:57:33.010011Z,-999.0,inf
1438,-999.0,-999.0,0,0,1439,5.1,0.020000000000000018,-999.0,33.978,-116.63799999999999,2.63,1,1,0,0,1991-09-30T11:08:33.159984Z,inf,-999.0
1439,-999.0,-999.0,0,0,1440,2.1,0.43999999999999995,0.6999999999999997,33.89,-116.164,4.01,8,8,5,5,1991-10-12T14:39:32.099971Z,2.800510769324234,13.200864277461598
1440,-999.0,-999.0,0,0,1441,2.2,-999.0,0.16999999999999993,35.356,-118.58200000000001,2.78,0,0,1,1,1991-11-20T22:41:55.799980Z,-999.0,inf
1441,-999.0,-999.0,0,0,1442,4.8,0.20999999999999996,0.22999999999999998,34.391,-116.465,2.84,1,1,1,1,1989-12-30T21:42:31.590033Z,inf,inf
1442,-999.0,-999.0,0,0,1443,9.3,0.46999999999999975,-999.0,32.868,-116.234,3.51,2,2,0,0,2010-07-02T03:27:09.070011Z,0.3411988958929858,-999.0
1443,-999.0,-999.0,0,0,1444,7.0,0.54,0.6000000000000001,35.986999999999995,-118.355,3.21,1,1,1,1,1990-01-07T23:54:10.050017Z,inf,inf
1444,-999.0,-999.0,0,0,1445,5.6,-999.0,0.5300000000000002,33.009,-117.699,3.14,0,0,1,1,1990-06-22T14:33:34.340033Z,-999.0,inf
1445,-999.0,-999.0,2,2,1446,8.0,1.1500000000000004,0.41000000000000014,33.247,-116.04899999999999,4.49,5,5,5,5,1990-08-31T03:38:00.010033Z,3.178679302733119,0.0841760759846623
1446,-999.0,-999.0,0,0,1447,3.4,-999.0,0.26000000000000023,33.256,-116.435,2.87,0,0,1,1,2009-12-03T17:44:37.279970Z,-999.0,inf
1447,0.7610493778114116,-999.0,4,4,1448,-1.8,0.5300000000000002,0.1900000000000004,36.391,-117.861,5.19,46,46,28,48,2009-10-03T01:16:00.310016Z,1.517322762496773,0.8295533653584539
1448,1.1468166571498024,-999.0,4,4,1449,1.7,0.1599999999999997,0.9799999999999995,36.025999999999996,-117.889,4.06,46,46,5,5,1992-02-19T11:19:24.869998Z,1.5785795336530009,0.39531199504735226
1449,-999.0,-999.0,1,1,1450,14.8,1.8700000000000006,1.5200000000000005,32.604,-117.14399999999999,4.48,1,1,2,2,1986-10-29T02:38:15.280000Z,inf,0.10998235915798574
1450,-999.0,-999.0,2,2,1451,5.5,0.09999999999999964,-999.0,35.486,-118.287,4.29,8,8,0,0,2013-07-24T16:46:02.630003Z,0.247913797498711,-999.0
1451,-999.0,-999.0,0,0,1452,7.0,-999.0,0.25,33.76,-116.10799999999999,2.86,0,0,1,1,1988-02-20T05:19:22.389967Z,-999.0,inf
1452,-999.0,-999.0,0,0,1453,11.1,0.3900000000000001,1.35,33.148,-116.479,3.96,4,4,1,1,2017-12-07T00:33:15.329984Z,1.9114884599446502,inf
1453,-999.0,-999.0,1,1,1454,0.9,0.8999999999999999,1.1099999999999999,36.141,-118.065,4.3,8,8,2,2,2013-12-23T13:39:26.299986Z,1.921893225387279,22.007243950866798
1454,-999.0,-999.0,4,4,1455,1.3,-999.0,0.16000000000000014,32.691,-115.97399999999999,3.0,0,0,5,5,1988-01-02T23:14:52.770045Z,-999.0,0.46398820027421744
1455,-999.0,-999.0,0,0,1456,-1.3,1.4399999999999995,-999.0,36.111999999999995,-118.055,4.39,2,2,0,0,2014-03-13T02:11:04.030017Z,236.46940376442336,-999.0
1456,-999.0,-999.0,0,0,1457,10.9,0.11000000000000032,-999.0,33.36,-116.355,2.72,1,1,0,0,1987-09-07T04:06:57.370002Z,inf,-999.0
1457,-999.0,-999.0,0,0,1458,4.0,0.25,-999.0,33.483000000000004,-116.79700000000001,2.96,2,2,0,0,2018-02-01T17:56:50.839982Z,0.577394812644476,-999.0
1458,-999.0,-999.0,0,0,1459,8.9,0.27,-999.0,34.242,-116.369,2.88,1,1,0,0,1987-08-03T21:45:01.830034Z,inf,-999.0
1459,-999.0,-999.0,1,1,1460,3.3,-999.0,0.6200000000000001,33.802,-116.09299999999999,3.49,0,0,3,3,2013-04-07T19:14:02.989972Z,-999.0,3.5264927083403075
1460,-999.0,-999.0,1,1,1461,5.7,0.9500000000000002,0.8599999999999999,32.667,-116.031,3.79,6,6,5,5,1988-04-05T14:38:32.009973Z,0.3715856908920765,0.32377622610189405
1461,-999.0,-999.0,0,0,1462,5.9,0.31000000000000005,0.56,34.335,-119.445,3.36,5,5,2,2,1987-07-19T05:01:43.420002Z,0.39031485371408015,6.595618726315014
1462,-999.0,-999.0,4,4,1463,3.5,0.45999999999999996,0.31999999999999984,33.861999999999995,-116.18,3.76,9,9,11,11,1987-06-14T08:16:08.109981Z,0.6436772992734778,0.6734427974403197
1463,-999.0,-999.0,0,0,1464,1.9,0.2799999999999998,-999.0,36.016,-117.539,3.15,2,2,0,0,2014-03-26T23:50:53.140011Z,2.165065714193086,-999.0
1464,-999.0,-999.0,0,0,1465,5.8,-999.0,0.010000000000000231,33.777,-115.95,2.62,0,0,1,1,2014-05-14T08:03:23.109956Z,-999.0,inf
1465,-999.0,-999.0,0,0,1466,3.3,0.7600000000000002,-999.0,33.484,-116.801,3.37,1,1,0,0,2017-05-03T15:44:55.600004Z,inf,-999.0
