MAG,Time,Lat,Lon,Depth,clID
7.5,2007-01-21T11:27:44.639999Z,1.070000,126.280000,22.0,2498
7.5,2000-05-04T04:21:12.960000Z,-1.110000,123.570000,26.0,574
7.5,2002-10-10T10:50:18.240003Z,-1.760000,134.300000,10.0,490
7.4,2009-01-15T17:49:37.920001Z,46.860000,155.150000,36.0,1350
7.4,2010-02-27T08:01:23.519999Z,-37.770000,-75.050000,41.7,344
7.4,2004-09-05T14:57:15.839997Z,33.180000,137.070000,10.0,914
7.4,2009-01-03T22:33:35.999995Z,-0.690000,133.300000,23.0,2362
7.4,2010-12-21T17:19:40.800006Z,26.900000,143.700000,14.0,2372
7.4,1999-11-26T13:21:12.960000Z,-16.420000,168.210000,33.0,0
7.4,2017-11-12T18:18:17.279997Z,34.910000,45.960000,19.0,496
7.4,2001-10-19T03:28:48.000002Z,-4.100000,123.910000,33.0,0
7.4,1998-05-03T23:30:20.159996Z,22.310000,125.310000,33.0,2256
7.4,2012-11-07T16:35:45.599996Z,13.960000,-91.850000,24.0,1630
7.4,2009-10-07T23:13:46.560004Z,-13.090000,166.500000,31.1,2308
7.4,2006-01-02T06:10:47.999996Z,-60.930000,-21.580000,10.0,0
7.4,1999-09-30T16:31:17.759999Z,16.060000,-96.930000,60.6,0
7.4,2007-09-30T05:23:34.080002Z,-49.270000,164.120000,10.0,861
7.4,2001-01-01T06:57:01.440002Z,6.900000,126.580000,33.0,657
7.4,2011-10-21T17:57:15.839997Z,-28.990000,-176.240000,33.0,1644
7.4,2014-04-13T12:36:17.280003Z,-11.460000,162.050000,39.0,1743
7.3,2008-11-16T17:02:32.640002Z,1.270000,122.090000,30.0,173
7.3,2003-01-20T08:43:09.119997Z,-10.490000,160.770000,33.0,1494
7.3,2003-09-25T21:08:03.840003Z,41.770000,143.590000,33.0,2008
7.3,2010-05-09T05:59:42.719999Z,3.750000,96.020000,38.0,871
7.3,2003-12-27T16:01:03.360003Z,-22.010000,169.770000,10.0,1225
7.3,2010-12-25T13:16:36.479997Z,-19.700000,167.940000,16.0,2381
7.3,2012-08-27T04:37:20.639996Z,12.140000,-88.590000,28.0,1646
7.3,2003-09-27T11:33:21.599999Z,50.040000,87.810000,16.0,1983
7.3,2004-02-07T02:42:34.559996Z,-4.000000,135.020000,10.0,2089
7.3,1994-10-09T07:55:37.920003Z,43.900000,147.900000,23.0,2640
7.3,2019-06-15T22:55:03.360001Z,-30.640000,-178.100000,46.0,1932
7.3,2013-07-15T14:03:41.759995Z,-60.860000,-25.070000,11.0,0
7.3,2008-02-20T08:08:26.880004Z,2.770000,95.960000,26.0,2060
7.3,1992-06-28T11:57:33.119998Z,34.180000,-116.510000,5.0,2448
7.3,2010-08-10T05:23:42.719997Z,-17.540000,168.070000,25.0,2454
7.3,2010-07-18T13:35:02.399999Z,-5.930000,150.590000,35.0,2446
7.3,1995-09-14T14:04:33.599998Z,16.840000,-98.600000,21.0,1073
7.3,2001-02-13T19:28:33.599996Z,-4.680000,102.560000,36.0,2258
7.3,2008-04-09T12:46:13.439996Z,-20.070000,168.890000,33.0,2591
7.3,2014-04-18T14:27:27.359998Z,17.400000,-100.960000,24.0,476
7.3,2011-03-09T02:45:18.719998Z,38.440000,142.840000,32.0,2434
7.3,1995-04-07T22:06:57.600005Z,-15.190000,-173.590000,31.0,1140
7.3,2014-10-14T03:51:33.119996Z,12.530000,-88.120000,40.0,1046
7.3,2009-05-28T08:24:43.199995Z,16.720000,-86.230000,10.0,0
7.3,2011-06-24T03:09:38.880002Z,52.070000,-171.840000,52.0,782
7.2,1996-04-29T14:40:42.239995Z,-6.520000,155.000000,44.0,2121
7.2,2015-05-12T07:05:22.559995Z,27.810000,86.070000,15.0,1729
7.2,2008-02-25T08:36:31.679998Z,-2.490000,99.970000,25.0,2643
7.2,1997-05-10T07:57:30.240003Z,33.830000,59.810000,10.0,137
7.2,1996-06-10T15:24:54.719996Z,51.480000,-176.850000,26.0,281
7.2,2019-07-14T09:10:47.999995Z,-0.590000,128.030000,19.4,1953
7.2,1994-07-13T02:35:57.119997Z,-16.620000,167.510000,33.0,2585
7.2,1991-10-14T15:58:10.560005Z,-9.050000,158.490000,33.0,1155
7.2,2010-04-04T22:40:39.360000Z,32.300000,-115.270000,6.0,2296
7.2,1992-04-25T18:06:02.879997Z,40.370000,-124.320000,15.0,1553
7.2,1992-05-15T07:05:05.280004Z,-6.060000,147.590000,50.0,2389
7.2,2012-12-07T08:18:23.039997Z,37.890000,144.090000,36.1,1625
7.2,2010-05-27T17:14:47.040002Z,-13.700000,166.640000,31.0,2413
7.2,2004-12-26T04:21:30.240001Z,6.910000,92.960000,39.2,1252
7.2,1992-05-17T10:15:27.360004Z,7.170000,126.860000,33.0,1075
7.2,2016-08-12T01:26:32.640000Z,-22.480000,173.120000,16.4,1659
7.2,2003-08-21T12:12:48.960001Z,-45.100000,167.140000,28.0,461
7.2,2018-02-16T23:39:41.759997Z,16.420000,-97.960000,22.0,1830
7.2,2004-11-15T09:06:54.719999Z,4.700000,-77.510000,15.0,0
7.2,1999-11-12T16:57:21.599998Z,40.760000,31.160000,10.0,0
7.2,2004-09-05T10:07:06.240000Z,33.070000,136.620000,14.0,914
7.2,1992-08-19T02:04:33.599998Z,42.080000,73.560000,22.0,0
7.2,2011-01-18T20:23:25.439996Z,28.780000,63.940000,68.0,0
7.2,2012-12-07T08:18:23.039997Z,37.890000,144.090000,36.1,1625
7.2,2007-09-02T01:05:13.920000Z,-11.610000,165.760000,35.0,2635
7.2,2007-12-19T09:30:23.040001Z,51.360000,-179.520000,29.4,2575
7.2,2005-08-16T02:46:27.840002Z,38.280000,142.040000,36.0,1336
7.2,2002-01-02T17:22:50.880005Z,-17.600000,167.860000,21.0,2277
7.2,1991-11-19T22:28:50.879997Z,4.560000,-77.490000,21.0,1576
7.2,2005-06-15T02:50:55.679999Z,41.300000,-125.970000,10.0,0
7.2,2018-12-20T17:01:58.080001Z,55.100000,164.700000,16.6,1768
7.2,1993-09-10T19:12:51.839996Z,14.730000,-92.680000,34.0,2321
7.2,2015-12-07T07:50:09.599997Z,38.230000,72.750000,33.0,0
7.2,2002-11-02T01:26:06.720004Z,2.820000,96.080000,30.0,2022
7.2,2005-07-24T15:42:02.879999Z,7.920000,92.190000,16.0,2096
7.2,1995-11-22T04:15:10.080003Z,28.820000,34.860000,10.0,1123
7.2,1992-12-20T20:52:39.360004Z,-6.510000,130.390000,33.0,0
7.2,2012-01-10T18:37:00.480000Z,2.430000,93.210000,19.0,1224
7.2,1999-12-11T18:03:35.999995Z,15.770000,119.740000,33.0,0
7.1,1992-10-18T15:11:57.119999Z,7.120000,-76.890000,10.0,1
7.1,2013-02-08T15:26:38.400001Z,-10.930000,166.020000,21.0,1818
7.1,2009-02-11T17:34:48.000004Z,3.880000,126.400000,22.0,2472
7.1,2000-02-25T01:43:58.080005Z,-19.530000,173.820000,33.0,0
7.1,2004-11-26T02:25:00.479996Z,-3.610000,135.400000,10.0,2089
7.1,2013-02-06T01:23:22.560001Z,-11.180000,164.880000,10.0,1818
7.1,2011-04-07T14:32:47.039998Z,38.280000,141.590000,42.0,2434
7.1,2004-11-22T20:26:26.880000Z,-46.680000,164.720000,10.0,0
7.1,1997-02-27T21:08:03.840003Z,29.980000,68.210000,33.0,2012
7.1,2014-04-11T07:07:23.520001Z,-6.590000,155.050000,60.5,1942
7.1,2015-09-16T23:18:40.319998Z,-31.560000,-71.430000,28.4,1906
7.1,2007-09-13T03:35:25.440000Z,-2.130000,99.630000,22.0,2643
7.1,2007-03-25T00:40:01.920003Z,-20.620000,169.360000,34.0,825
7.1,1994-11-14T19:15:27.360004Z,13.530000,121.090000,33.0,0
7.1,2016-09-01T16:37:55.199997Z,-37.360000,179.150000,19.0,1720
7.1,2011-01-02T20:20:15.359997Z,-38.370000,-73.350000,24.0,2435
7.1,2010-01-03T22:36:28.800003Z,-8.800000,157.350000,25.0,2447
7.1,1997-10-15T01:03:30.240005Z,-30.930000,-71.220000,58.0,16
7.1,2013-10-15T00:12:31.680001Z,9.880000,124.120000,19.0,1863
7.1,2018-01-14T09:18:43.199993Z,-15.770000,-74.710000,39.0,478
7.1,2013-10-25T17:10:19.200004Z,37.160000,144.660000,35.0,376
7.1,2004-01-03T16:23:22.560001Z,-22.250000,169.680000,22.0,1225
7.1,1998-08-04T18:59:19.679998Z,-0.590000,-80.390000,33.0,0
7.1,1995-07-03T19:50:52.800004Z,-29.200000,-177.610000,33.0,2541
7.1,2019-11-14T16:17:36.960005Z,1.620000,126.420000,33.0,1679
7.1,2018-11-30T17:29:28.320004Z,61.350000,-149.960000,46.7,0
7.1,2002-03-31T06:52:50.880005Z,24.280000,122.180000,32.8,1538
7.1,1999-10-16T09:46:47.999998Z,34.590000,-116.270000,0.0,0
7.1,1997-01-11T20:28:27.839996Z,18.220000,-102.760000,33.0,449
7.1,2012-03-25T22:37:03.360005Z,-35.200000,-72.220000,40.7,0
7.1,1996-02-07T21:36:43.199999Z,45.320000,149.910000,33.0,419
7.1,1999-03-04T08:52:04.800003Z,5.400000,121.940000,33.0,65
7.1,1996-02-25T03:08:21.120004Z,16.200000,-97.960000,33.0,468
7.1,2008-04-12T00:30:14.399996Z,-55.660000,158.450000,16.0,0
7.1,2008-03-20T22:33:01.440004Z,35.490000,81.470000,10.0,2588
7.1,1995-10-18T10:37:29.280001Z,27.920000,130.340000,27.0,2524
7.1,2011-10-23T10:41:22.559997Z,38.720000,43.510000,16.0,1578
7.1,1995-04-21T00:34:50.879999Z,12.060000,125.930000,23.0,2468
7.1,1992-05-17T09:49:14.879999Z,7.260000,126.750000,33.0,1075
7.1,1996-06-11T18:22:53.760000Z,12.610000,125.150000,33.0,2468
7.1,2015-02-13T18:59:11.040003Z,52.650000,-31.900000,16.7,1339
7.1,2014-11-15T02:31:37.920005Z,1.900000,126.520000,45.0,1914
7.1,2016-08-29T04:30:00.000000Z,-0.050000,-17.830000,10.0,355
7.1,2001-08-21T06:52:07.679998Z,-36.810000,-179.570000,33.0,1400
7.1,2011-08-20T16:55:03.360001Z,-18.360000,168.140000,32.0,2411
7.1,2001-12-12T14:02:32.640002Z,-42.810000,124.690000,10.0,672
7.1,1995-02-05T22:51:10.080005Z,-37.710000,178.770000,59.0,2613
7.1,1991-12-27T04:05:57.119997Z,-56.040000,-25.330000,33.0,0
7.1,2017-09-19T18:14:41.280002Z,18.550000,-98.490000,48.0,0
7.1,1993-03-06T03:05:45.600006Z,-10.960000,164.190000,14.0,991
7.1,2015-12-04T22:24:57.600001Z,-47.620000,85.090000,35.0,0
7.0,2015-05-22T21:45:21.600004Z,-11.050000,163.690000,11.2,1820
7.0,2008-06-30T06:17:42.719995Z,-58.220000,-22.100000,19.0,1295
7.0,1998-11-09T05:38:41.280000Z,-6.920000,128.950000,33.0,2140
7.0,2015-05-07T07:10:16.319999Z,-7.220000,154.560000,10.0,1693
7.0,2013-08-30T16:25:06.239996Z,51.610000,-175.360000,33.5,1865
7.0,1993-12-29T07:48:17.279997Z,-20.170000,169.760000,33.0,2417
7.0,2004-02-05T21:05:02.399999Z,-3.620000,135.540000,16.6,2089
7.0,1998-01-30T12:16:07.679996Z,-23.910000,-70.210000,42.0,391
7.0,2016-04-28T19:33:27.360000Z,-16.040000,167.380000,24.0,1785
7.0,2010-01-12T21:53:08.159996Z,18.450000,-72.550000,13.0,2307
7.0,2013-09-25T16:42:40.319996Z,-15.850000,-74.560000,45.8,0
7.0,2014-10-09T02:14:29.760001Z,-32.110000,-110.810000,16.5,679
7.0,2001-10-12T15:02:18.239997Z,12.690000,144.980000,37.0,0
7.0,1997-11-25T12:14:32.639996Z,1.240000,122.540000,24.0,247
7.0,1998-07-17T08:49:12.000004Z,-2.960000,141.930000,10.0,2155
7.0,1998-04-01T17:56:24.000005Z,-0.540000,99.260000,55.7,0
7.0,2003-03-17T16:36:20.159998Z,51.270000,177.980000,33.0,944
7.0,1994-09-01T15:15:50.399995Z,40.410000,-125.650000,10.0,3
7.0,2007-09-30T02:08:26.880004Z,10.450000,145.720000,14.0,1323
7.0,1999-11-19T13:56:47.039996Z,-6.350000,148.760000,33.0,0
7.0,2009-02-18T21:53:42.719997Z,-27.420000,-176.330000,25.0,2580
7.0,2016-04-15T16:25:06.239996Z,32.790000,130.750000,10.0,1018
7.0,1994-02-12T17:58:24.960001Z,-20.580000,169.360000,33.0,1113
7.0,1993-11-13T01:18:02.880001Z,51.920000,158.700000,34.0,160
7.0,2000-12-06T17:11:02.399991Z,39.570000,54.800000,30.0,0
7.0,2009-09-02T07:55:03.360001Z,-7.780000,107.300000,46.0,0
7.0,2003-05-26T09:24:37.440005Z,38.850000,141.570000,68.0,0
7.0,2017-11-19T22:43:32.159998Z,-21.330000,168.670000,10.0,1911
7.0,1997-09-20T16:11:34.079998Z,-28.680000,-177.620000,30.0,62
7.0,2001-02-24T07:23:48.479997Z,1.270000,126.250000,35.0,2275
7.0,2003-10-31T01:06:31.679998Z,37.810000,142.620000,10.0,494
7.0,2019-07-06T03:19:52.319996Z,35.770000,-117.600000,8.0,617
7.0,2018-12-29T03:39:10.080001Z,5.900000,126.920000,60.2,602
7.0,2018-10-10T20:48:20.160002Z,-5.700000,151.210000,39.0,1858
7.0,1999-12-06T23:12:37.440001Z,57.410000,-154.490000,66.0,2190
7.0,2015-07-27T21:41:19.680002Z,-2.630000,138.530000,48.0,0
7.0,1995-10-03T01:51:27.359996Z,-2.770000,-77.880000,27.0,2518
7.0,2011-08-20T18:19:26.400000Z,-18.310000,168.220000,28.0,2411
7.0,2012-04-12T07:15:44.640005Z,28.700000,-113.100000,13.0,1505
7.0,2013-04-06T04:42:31.680001Z,-3.520000,138.480000,66.0,0
7.0,2006-12-26T12:26:21.120000Z,21.800000,120.550000,10.0,1284
7.0,2011-10-28T18:54:34.560000Z,-14.440000,-75.970000,24.0,1583
7.0,2010-09-29T17:11:28.319997Z,-4.960000,133.760000,26.0,780
7.0,1996-07-22T14:19:32.160000Z,1.000000,120.450000,33.0,1997
7.0,2011-07-10T00:57:10.079997Z,38.030000,143.260000,23.0,0
7.0,2006-02-22T22:19:12.000004Z,-21.320000,33.580000,11.0,2526
7.0,2008-09-29T15:19:35.039995Z,-29.760000,-177.680000,36.0,2353
7.0,1991-08-17T22:17:11.039999Z,41.610000,-125.510000,10.0,11
7.0,2010-09-03T16:35:45.599996Z,-43.530000,171.810000,12.0,0
7.0,2012-03-14T09:08:38.399994Z,40.890000,144.940000,12.0,22
7.0,2010-03-11T14:55:23.519997Z,-34.320000,-71.800000,18.0,2428
7.0,2012-02-02T13:34:36.480003Z,-17.830000,167.130000,23.0,1595
7.0,1994-03-14T04:30:08.639995Z,-1.390000,-24.120000,10.0,550
7.0,1993-05-11T18:26:47.039996Z,7.230000,126.620000,33.0,1075
7.0,2005-11-14T21:38:52.800000Z,38.110000,144.900000,11.0,0
7.0,2004-11-28T18:32:15.360001Z,43.010000,145.120000,39.0,797
7.0,2010-06-16T03:16:24.959996Z,-2.170000,136.540000,18.0,790
7.0,2013-02-06T01:54:11.519998Z,-10.500000,165.590000,8.8,1818
7.0,2010-02-26T20:31:29.279999Z,25.930000,128.430000,25.0,0
7.0,1995-05-05T03:53:51.360003Z,12.620000,125.310000,33.0,2468
7.0,2014-04-01T23:57:59.040004Z,-19.890000,-70.950000,28.4,1893
7.0,1991-04-29T09:12:48.960001Z,42.490000,43.650000,10.0,792
