,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
45,0.9704904623536378,-999.0,1,1,46,15.11,1.2999999999999998,-999.0,-42.7373,173.054,7.8,40,40,0,0,2016-11-13T11:02:56.340035Z,0.7546682619146192,-999.0
46,0.975942655962363,-999.0,1,1,47,25.7,1.2999999999999998,2.7,1.186,122.85700000000001,7.8,40,40,1,1,1990-04-18T13:39:19.009983Z,0.7644931611367068,inf
47,-999.0,-999.0,1,1,48,12.0,1.7000000000000002,-999.0,-45.762,166.562,7.8,22,22,0,0,2009-07-15T09:22:29.029989Z,0.5391835351969654,-999.0
48,-999.0,-999.0,0,0,49,30.0,-999.0,-999.0,-5.233,153.102,7.8,0,0,0,0,2000-11-16T07:42:16.929970Z,-999.0,-999.0
49,-999.0,-999.0,1,1,50,14.0,1.5,-999.0,52.788000000000004,-132.101,7.8,26,26,0,0,2012-10-28T03:04:08.819984Z,1.6205400917557018,-999.0
50,-999.0,-999.0,1,1,51,31.0,0.5999999999999996,2.0,2.383,97.04799999999999,7.8,6,6,3,3,2010-04-06T22:15:01.579969Z,0.17362058528358879,0.09496535353075392
51,-999.0,-999.0,1,1,52,20.59,0.8999999999999995,2.7,0.3819,-79.9218,7.8,13,13,1,1,2016-04-16T23:58:36.979971Z,0.41037145455665575,inf
52,-999.0,-999.0,1,1,53,8.22,0.5,2.8,28.2305,84.7314,7.8,30,30,1,1,2015-04-25T06:11:25.949981Z,1.4136687930098908,inf
53,-999.0,-999.0,0,0,54,33.0,-999.0,-999.0,-5.496,151.781,7.8,0,0,0,0,2000-11-17T21:01:56.490014Z,-999.0,-999.0
54,-999.0,-999.0,1,1,55,24.0,2.2,-999.0,-4.9521,94.3299,7.8,4,4,0,0,2016-03-02T12:49:48.110044Z,0.0781482106735333,-999.0
55,0.9225494004357678,-999.0,1,1,56,26.5,0.7999999999999998,2.5999999999999996,40.525,143.41899999999998,7.8,53,53,1,1,1994-12-28T12:19:23.029972Z,0.9346262340487687,inf
56,1.1675272630190832,-999.0,1,1,57,18.4,1.2000000000000002,2.0,-10.477,112.835,7.8,91,91,5,5,1994-06-02T18:17:34.020032Z,1.7185289715581973,3.528220413873648
57,-999.0,-999.0,1,1,58,20.1,1.5,-999.0,-3.487,100.08200000000001,7.8,19,19,0,0,2010-10-25T14:42:22.460031Z,0.45573380841570266,-999.0
58,-999.0,-999.0,1,1,59,10.0,1.5999999999999996,-999.0,56.953,-143.032,7.8,4,4,0,0,1988-03-06T22:35:38.139968Z,0.07983042391649985,-999.0
59,-999.0,-999.0,1,1,60,10.0,2.2,-999.0,35.946,90.541,7.8,11,11,0,0,2001-11-14T09:26:10.010002Z,0.4627853547855564,-999.0
60,1.1355067947894897,-999.0,1,1,61,40.0,0.8999999999999995,2.8,-10.6812,161.3273,7.8,77,77,1,1,2016-12-08T17:38:46.279973Z,1.614560277769392,inf
61,1.2808685180556743,-999.0,1,1,62,33.0,1.3999999999999995,2.3,54.841,162.035,7.8,64,64,3,3,1997-12-05T11:26:54.689998Z,1.2004274855619286,7.619188700853321
62,-999.0,-999.0,1,1,63,59.3,1.5999999999999996,2.7,12.982000000000001,144.80100000000002,7.8,18,18,2,2,1993-08-08T08:34:24.929982Z,0.36660486268267045,0.07359312997113882
