,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1238,-999.0,-999,0,0,1239,33.0,0.20000000000000018,0.10000000000000053,-6.268,153.366,5.7,1,1,1,1,2000-11-17T04:22:55.819983Z,inf,inf
1239,-999.0,-999,0,0,1240,11.5,0.09999999999999964,-999.0,11.045,124.73299999999999,5.6,1,1,0,0,2000-05-08T10:25:23.210001Z,inf,-999.0
1240,-999.0,-999,0,0,1241,25.0,0.0,-999.0,-3.221,150.75799999999998,5.5,1,1,0,0,2000-12-21T13:05:00.000019Z,inf,-999.0
1241,-999.0,-999,1,1,1242,20.0,0.9000000000000004,-999.0,3.886,126.387,7.2,19,20,0,3,2009-02-11T17:34:50.489972Z,0.5485031044156228,-999.0
1242,-999.0,-999,0,0,1243,9.0,-999.0,1.0,80.324,-1.8530000000000002,6.5,0,0,1,1,2009-03-06T10:50:29.409968Z,-999.0,inf
1243,-999.0,-999,0,0,1244,10.0,-999.0,1.4000000000000004,29.039,-112.90299999999999,6.9,0,0,1,1,2009-08-03T17:59:56.169966Z,-999.0,inf
1244,-999.0,-999,0,0,1245,46.0,1.5,-999.0,-7.782,107.29700000000001,7.0,1,1,0,0,2009-09-02T07:55:01.050015Z,inf,-999.0
1245,-999.0,-999,1,1,1246,33.0,1.2000000000000002,-999.0,-4.721,102.087,7.9,11,15,0,0,2000-06-04T16:28:26.170032Z,0.22080445759549622,-999.0
1246,-999.0,-999,4,0,1247,35.0,-999.0,-999.0,-15.270999999999999,-173.21900000000002,6.1,0,2,0,10,2010-04-21T17:20:29.110044Z,-999.0,-999.0
1247,-999.0,-999,1,0,1248,43.6,0.5999999999999996,-999.0,57.3424,-154.3469,7.0,1,3,0,0,1999-12-06T23:12:33.536964Z,inf,-999.0
1248,-999.0,-999,0,0,1249,10.0,-999.0,0.20000000000000018,4.276,-32.607,5.7,0,0,1,1,2000-09-23T02:17:43.980030Z,-999.0,inf
1249,-999.0,-999,0,0,1250,33.0,-999.0,0.5999999999999996,-1.112,129.332,6.1,0,0,1,1,2000-09-10T19:06:15.629985Z,-999.0,inf
1250,-999.0,-999,0,0,1251,61.1,-999.0,-999.0,43.04600000000001,146.83700000000002,6.8,0,2,0,0,2000-01-28T14:21:07.339971Z,-999.0,-999.0
1251,-999.0,-999,0,0,1252,10.0,0.7999999999999998,0.40000000000000036,33.900999999999996,139.376,6.5,2,2,10,10,2000-07-30T12:25:45.570031Z,0.10785134107970279,0.3242119612659802
1252,-999.0,-999,0,0,1253,33.0,0.9000000000000004,-999.0,9.416,-85.329,6.4,1,2,0,0,2000-07-21T01:53:35.810013Z,inf,-999.0
1253,-999.0,-999,0,0,1254,10.0,-999.0,-999.0,0.738,-25.862,5.9,0,1,0,0,2000-05-22T04:24:38.370031Z,-999.0,-999.0
1254,-999.0,-999,0,0,1255,16.0,1.9000000000000004,-999.0,23.419,70.232,7.7,2,2,0,0,2001-01-26T03:16:40.499985Z,1.1567661854501883,-999.0
1255,-999.0,-999,0,0,1256,24.0,0.9000000000000004,-999.0,14.423,-92.36399999999999,6.7,1,1,0,1,2008-10-16T19:41:25.719998Z,inf,-999.0
1256,-999.0,-999,0,0,1257,14.0,-999.0,0.7000000000000002,21.014,121.149,6.2,0,0,1,1,2008-07-13T14:58:33.009967Z,-999.0,inf
1257,-999.0,-999,0,0,1258,10.0,0.20000000000000018,-999.0,48.69,-128.71,6.0,2,2,0,0,2001-09-14T04:45:07.999983Z,1.3153688057126298,-999.0
1258,-999.0,-999,0,0,1259,10.0,-999.0,0.20000000000000018,44.371,-129.417,5.7,0,0,1,1,2008-07-17T22:51:55.319983Z,-999.0,inf
1259,-999.0,-999,4,0,1260,20.0,-999.0,-999.0,1.011,97.44200000000001,6.2,0,5,0,0,2008-01-22T17:14:57.949981Z,-999.0,-999.0
1260,-999.0,-999,1,0,1261,53.0,0.5,-999.0,-5.757000000000001,147.09799999999998,6.8,2,4,0,0,2007-11-22T08:48:27.529998Z,159.1013699500917,-999.0
1261,-999.0,-999,4,0,1262,18.0,0.39999999999999947,-999.0,32.56,105.42299999999999,6.1,3,4,0,0,2008-05-25T08:21:49.990031Z,0.051778915584172754,-999.0
1262,-999.0,-999,2,0,1263,11.0,0.39999999999999947,-999.0,-11.040999999999999,164.493,6.6,2,3,0,0,2008-07-19T09:27:01.459984Z,33.16125794163405,-999.0
1263,-999.0,-999,0,0,1264,43.0,-999.0,-999.0,-5.141,151.82299999999998,5.8,0,0,0,2,2009-03-24T23:28:28.050033Z,-999.0,-999.0
