,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
1450,-999.0,-999.0,1,1,1451,0.86,1.2000000000000002,1.7000000000000002,40.583166666666706,142.95183333333298,4.7,2,2,1,1,1998-02-01T15:46:39.389986Z,49.685011931781624,inf
1451,-999.0,-999.0,0,0,1452,0.92,0.9999999999999996,-999.0,37.385,139.655,4.1,2,2,0,0,1990-06-01T23:59:16.399965Z,0.5859619389914678,-999.0
1452,-999.0,-999.0,1,0,1453,0.29,1.6,-999.0,36.695,142.153333333333,5.2,1,1,0,3,1993-02-16T07:39:44.400019Z,inf,-999.0
1453,-999.0,-999.0,0,0,1454,0.31,0.2999999999999998,0.8999999999999999,37.588333333333296,143.053333333333,3.9,1,1,1,1,1992-03-17T08:50:53.599996Z,inf,inf
1454,-999.0,-999.0,1,0,1455,51.96,-999.0,1.0999999999999996,37.079666666666704,141.1205,5.6,0,0,1,6,2005-10-22T22:12:46.779986Z,-999.0,inf
1455,-999.0,-999.0,1,1,1456,6.74,1.2999999999999998,-999.0,41.405,143.003333333333,5.0,5,5,0,0,1991-11-18T05:24:39.799983Z,0.6941511976677055,-999.0
1456,-999.0,-999.0,1,1,1457,0.33,1.1000000000000005,-999.0,39.108833333333294,143.683166666667,4.9,3,3,0,0,2005-12-07T13:17:54.849980Z,2.1737866976440317,-999.0
1457,-999.0,-999.0,4,4,1458,0.0,0.2999999999999998,0.10000000000000009,39.7093333333333,143.533833333333,3.5,2,2,1,1,1997-09-03T12:07:37.519969Z,1.0438769002729327,inf
1458,-999.0,-999.0,0,0,1459,45.97,-999.0,0.5,40.739166666666705,142.22716666666702,3.5,0,0,1,1,2005-06-27T06:41:56.630003Z,-999.0,inf
1459,-999.0,-999.0,0,0,1460,0.39,-999.0,0.3999999999999999,41.1891666666667,142.5825,3.4,0,0,1,1,1998-02-10T15:48:50.160017Z,-999.0,inf
1460,-999.0,-999.0,0,0,1461,34.88,0.8999999999999999,-999.0,37.841666666666704,142.36666666666702,3.9,1,1,0,0,1998-08-11T11:08:02.999989Z,inf,-999.0
1461,-999.0,-999.0,0,0,1462,30.65,0.3999999999999999,-999.0,40.6791666666667,142.618666666667,3.4,1,1,0,0,2005-06-12T15:34:26.069984Z,inf,-999.0
1462,-999.0,-999.0,0,0,1463,0.13,-999.0,0.20000000000000018,39.42,142.956666666667,3.2,0,0,2,2,1990-05-13T14:33:04.100034Z,-999.0,3.843749794037319
1463,-999.0,-999.0,0,0,1464,0.3,0.10000000000000009,-999.0,41.3116666666667,142.41,3.1,1,1,0,0,1991-03-21T14:15:17.100028Z,inf,-999.0
1464,-999.0,-999.0,1,1,1465,25.48,0.8999999999999999,0.7000000000000002,37.208833333333295,142.229333333333,4.5,6,6,6,6,1999-04-12T09:22:34.830018Z,7.28188274431142,0.1491959782965907
