,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,na_all_apr,na_apr,nf,nf_all,nf_all_apr,nf_apr,ot0,rate_a,rate_f
60,0.9127545043390382,-999.0,1,1,2005,8.22,0.5,-999.0,28.2305,84.7314,7.8,31,49,6,5,0,0,0,0,2015-04-25T06:11:25.949981Z,1.4607910861102205,-999.0
61,-999.0,-999.0,1,1,2008,24.0,0.9000000000000004,-999.0,13.988,-91.895,7.4,11,45,21,4,0,2,2,0,2012-11-07T16:35:46.930043Z,0.2087897024439833,-999.0
62,-999.0,-999.0,2,1,2009,14.0,1.5,-999.0,52.788000000000004,-132.101,7.8,26,47,7,2,0,0,0,0,2012-10-28T03:04:08.819984Z,1.6205400917557018,-999.0
63,-999.0,-999.0,5,5,2014,45.0,0.2999999999999998,-999.0,1.8929,126.5217,7.1,26,61,49,21,0,0,0,0,2014-11-15T02:31:41.720044Z,0.5335146345745788,-999.0
64,1.3528241503245364,-999.0,5,1,2017,10.0,1.5,1.6000000000000005,-23.051,171.6565,7.7,107,107,14,14,13,197,37,4,2021-02-10T13:19:55.530989Z,5.837899236195822,1.7232158174617842
65,1.2094276711229819,-999.0,1,1,2018,47.39,1.0999999999999996,3.1999999999999993,15.0222,-93.8993,8.2,44,114,6,1,1,3,1,0,2017-09-08T04:49:19.179983Z,0.7645626006910423,inf
66,1.4549967414017602,-999.0,5,1,2032,33.0,1.0999999999999996,1.6999999999999993,1.6213,126.4156,7.1,33,44,31,24,1,28,18,1,2019-11-14T16:17:40.578000Z,1.7580931211955675,inf
67,-999.0,-999.0,1,1,2090,11.0,1.2999999999999998,-999.0,-21.324,33.583,7.0,9,14,14,9,0,0,0,0,2006-02-22T22:19:07.800017Z,0.17701343747862913,-999.0
68,-999.0,-999.0,1,-1,2103,15.0,-999.0,-999.0,4.695,-77.508,7.2,0,3,2,0,0,0,0,0,2004-11-15T09:06:56.559972Z,-999.0,-999.0
69,-999.0,-999.0,1,1,2118,19.9,1.5999999999999996,-999.0,1.015,127.73299999999999,7.0,4,5,5,4,0,0,0,0,1994-01-21T02:24:29.959984Z,1.1247504461199898,-999.0
70,-999.0,-999.0,1,1,2135,22.0,1.0,-999.0,60.949,167.08900000000003,7.6,28,35,6,6,0,0,0,0,2006-04-20T23:25:02.150033Z,0.8313939811012949,-999.0
71,-999.0,-999.0,1,1,2136,13.0,1.0999999999999996,-999.0,-61.028999999999996,-34.371,7.0,4,6,6,4,0,0,0,0,2006-08-20T03:41:48.040017Z,0.23637857032844306,-999.0
72,-999.0,-999.0,1,-1,2145,16.0,0.6000000000000005,-999.0,41.292,-125.95299999999999,7.2,1,8,5,1,0,0,0,0,2005-06-15T02:50:54.190036Z,inf,-999.0
73,-999.0,-999.0,1,1,2151,24.0,1.6999999999999993,-999.0,18.77,-104.104,7.6,4,20,5,1,0,0,0,0,2003-01-22T02:06:34.610034Z,0.15330121320937468,-999.0
74,-999.0,-999.0,1,1,2164,10.0,1.3999999999999995,-999.0,33.825,59.809,7.3,4,5,4,3,0,0,0,0,1997-05-10T07:57:29.719949Z,0.08623874002439265,-999.0
75,-999.0,-999.0,2,2,2171,28.4,0.2999999999999998,-999.0,27.929000000000002,130.175,7.1,18,27,24,16,0,0,0,0,1995-10-18T10:37:26.379987Z,0.3385353325845086,-999.0
76,-999.0,-999.0,1,1,2177,24.4,0.5,-999.0,-2.75,-77.881,7.0,14,16,16,14,0,0,0,0,1995-10-03T01:51:23.900026Z,0.3318589651939178,-999.0
77,-999.0,-999.0,2,1,2202,33.0,1.2999999999999998,-999.0,-36.813,-179.575,7.1,17,23,17,11,0,0,0,0,2001-08-21T06:52:06.250001Z,0.5304806323161517,-999.0
78,-999.0,-999.0,2,1,2216,17.0,1.6999999999999993,-999.0,40.748000000000005,29.864,7.6,7,22,7,1,0,0,0,0,1999-08-17T00:01:39.129999Z,0.16279948662040153,-999.0
79,-999.0,-999.0,-1,-1,2218,10.0,-999.0,-999.0,10.797,-42.254,7.0,0,1,1,0,0,0,0,0,1996-06-02T02:52:09.550017Z,-999.0,-999.0
