,m0,lat0,lon0,depth0,ot0,nf,na,nf_all,na_all,c_type,c_type60,na_apr,nf_apr,na_all_apr,nf_all_apr
457,5.0,51.4309,-174.8585,25.0,2013-08-31T09:54:17.279999Z,0,0,0,0,-1,-1,0,0,0,0
458,5.0,51.3815,-174.2064,10.0,2016-03-19T01:22:13.439998Z,0,0,0,0,-1,-1,0,0,0,0
459,5.0,51.3325,-179.0661,44.0,2014-01-16T07:45:41.759999Z,0,0,0,0,-1,-1,0,0,0,0
460,5.0,56.145,-148.7067,12.0,2018-01-23T10:16:01.919995Z,0,0,0,0,-1,-1,0,0,0,0
461,5.0,55.02,-157.9389,14.3,2020-08-18T18:28:30.720001Z,0,0,0,0,-1,-1,0,0,0,0
462,5.0,55.9828,-150.146,9.47,2018-01-26T16:42:05.760004Z,0,0,0,0,-1,-1,0,0,0,0
463,5.0,54.1728,-162.7435,46.38,2020-08-20T16:35:11.040005Z,0,0,0,0,-1,-1,0,0,0,0
464,5.0,51.2698,-174.9744,22.65,2020-02-13T15:26:21.120000Z,0,1,0,1,-1,-1,1,0,1,0
465,5.0,51.5746,-173.2402,10.0,2015-11-02T08:27:44.639999Z,0,0,0,0,-1,-1,0,0,0,0
466,5.0,51.5001,-174.4882,38.0,2013-09-05T09:34:24.960002Z,0,0,0,0,-1,-1,0,0,0,0
467,5.0,55.6399,-158.8948,48.3,2018-10-10T06:27:56.159999Z,0,0,0,0,-1,-1,0,0,0,0
468,5.0,56.2827,-148.6467,10.0,2019-10-12T02:44:18.240001Z,0,7,0,7,1,1,6,0,6,0
469,5.0,54.9836,-157.9563,9.8,2019-11-07T21:48:40.319998Z,0,0,0,0,-1,-1,0,0,0,0
470,5.0,51.6432,-178.5379,18.65,2017-05-11T02:50:47.040004Z,0,0,0,0,-1,-1,0,0,0,0
471,5.0,65.2283,-151.5744,14.8,2018-10-27T16:57:30.240003Z,0,0,0,0,-1,-1,0,0,0,0
472,5.0,58.2809,-151.1795,25.4,2019-06-07T14:57:33.119998Z,0,1,0,1,-1,-1,1,0,1,0
473,5.0,51.4236,-174.4689,41.9,2015-08-05T14:53:31.199997Z,0,0,0,0,-1,-1,0,0,0,0
474,5.0,53.6766,-164.952,54.15,2020-11-04T12:23:45.600002Z,0,0,0,0,-1,-1,0,0,0,0
475,5.0,52.11,-169.6336,30.0,2015-08-01T22:06:05.760002Z,0,0,0,0,-1,-1,0,0,0,0
476,5.0,52.6764,-169.7281,44.3,2015-07-31T19:17:36.960005Z,0,0,0,0,-1,-1,0,0,0,0
477,5.0,52.8132,-169.7774,17.1,2010-07-19T19:09:07.199996Z,0,0,0,0,-1,-1,0,0,0,0
478,5.0,52.2782,-169.3993,31.1,2015-07-27T08:27:53.280004Z,0,0,0,0,-1,-1,0,0,0,0
479,5.0,52.2001,-169.2449,21.1,2015-07-27T06:19:35.039995Z,0,0,0,0,-1,-1,0,0,0,0
480,5.0,51.4911,-177.7476,51.76,2018-09-01T14:23:25.439996Z,0,0,0,0,-1,-1,0,0,0,0
481,5.0,52.7616,-169.4279,32.9,2011-02-15T09:18:25.920002Z,1,3,1,3,1,1,2,1,2,1
482,5.0,53.5249,-163.5755,30.2,2014-02-17T13:59:39.840004Z,0,0,0,0,-1,-1,0,0,0,0
483,5.0,51.2941,-178.1312,45.4,2020-12-16T19:13:17.760003Z,1,0,1,0,-1,-1,0,1,0,1
484,5.0,51.191,-172.752,21.9,2014-08-10T18:27:38.879998Z,0,0,0,0,-1,-1,0,0,0,0
485,5.0,51.2749,-178.3278,54.4,2011-05-22T19:29:25.439998Z,0,0,0,0,-1,-1,0,0,0,0
486,5.0,65.4772,-166.8565,14.6,2011-05-21T08:33:21.599999Z,0,0,0,0,-1,-1,0,0,0,0
487,5.0,52.3609,-168.4855,29.0,2013-11-10T03:35:42.720001Z,0,1,0,1,-1,-1,1,0,1,0
488,5.0,59.9037,-136.7498,10.0,2017-09-16T23:38:06.719998Z,0,2,0,2,-1,-1,0,0,0,0
489,5.0,52.203,-169.2891,31.5,2015-05-25T11:34:04.799997Z,0,1,0,1,-1,-1,1,0,1,0
490,5.0,52.5383,-169.2867,27.2,2015-03-23T20:18:05.759996Z,0,0,0,0,-1,-1,0,0,0,0
491,5.0,51.7721,-175.2234,45.4,2015-04-24T01:29:51.360005Z,1,0,1,0,-1,-1,0,1,0,1
492,5.0,59.1033,-136.9727,9.8,2019-09-01T04:32:26.880002Z,1,7,1,7,1,1,4,1,4,1
493,5.0,52.2707,-168.7997,24.2,2015-08-09T18:20:44.159999Z,0,0,0,0,-1,-1,0,0,0,0
494,5.0,51.5065,-174.8513,22.5,2012-05-14T02:45:18.719998Z,0,0,0,0,-1,-1,0,0,0,0
495,5.0,63.5367,-150.8786,14.5,2011-01-23T23:37:49.439997Z,0,0,0,0,-1,-1,0,0,0,0
496,5.0,52.7049,-169.4387,13.8,2010-07-20T12:53:51.360003Z,0,0,0,0,-1,-1,0,0,0,0
497,5.0,52.1704,-168.3925,26.0,2013-10-29T14:44:18.240001Z,0,2,0,2,-1,-1,2,0,2,0
498,5.0,51.6624,-176.1892,51.5,2011-01-25T07:46:33.600002Z,0,1,0,1,-1,-1,0,0,0,0
499,5.0,50.8947,-179.1929,10.0,2019-11-24T13:26:24.000005Z,0,3,0,3,1,1,2,0,2,0
500,5.0,51.5022,-174.9162,44.23,2015-09-04T12:42:02.879999Z,0,0,0,0,-1,-1,0,0,0,0
501,5.0,51.3154,-174.2535,20.1,2015-09-05T07:08:49.919995Z,0,0,0,0,-1,-1,0,0,0,0
502,5.0,54.6253,-159.7075,28.23,2020-10-20T08:37:14.879996Z,0,0,0,0,-1,-1,0,0,0,0
503,4.9,55.6311,-149.2213,17.02,2018-03-09T00:37:17.760001Z,0,4,0,4,5,5,4,0,4,0
504,4.9,52.1504,-171.5286,52.9,2011-09-02T19:49:00.480004Z,0,0,0,0,-1,-1,0,0,0,0
505,4.9,54.4204,-159.6553,20.0,2020-10-20T00:00:34.560002Z,0,0,0,0,-1,-1,0,0,0,0
506,4.9,57.8327,-154.1159,23.7,2015-06-26T04:39:47.519998Z,0,0,0,0,-1,-1,0,0,0,0
507,4.9,54.6984,-159.8277,32.4,2020-12-19T00:10:39.360000Z,0,3,0,3,1,1,1,0,1,0
508,4.9,56.0567,-150.0008,4.5,2018-01-24T00:02:09.600001Z,0,0,0,0,-1,-1,0,0,0,0
509,4.9,51.1922,-179.628,46.35,2015-10-08T13:23:05.280001Z,0,0,0,0,-1,-1,0,0,0,0
510,4.9,57.5232,-154.2273,60.4,2015-06-29T10:13:00.480002Z,0,0,0,0,-1,-1,0,0,0,0
511,4.9,52.1656,-170.5799,20.0,2015-06-27T11:52:39.360004Z,0,0,0,0,-1,-1,0,0,0,0
512,4.9,52.0682,-171.739,44.7,2013-07-15T21:59:36.959999Z,0,0,0,0,-1,-1,0,0,0,0
513,4.9,54.548,-159.8387,33.27,2020-10-19T23:42:17.280005Z,0,0,0,0,-1,-1,0,0,0,0
514,4.9,51.1074,-178.9915,19.6,2014-06-24T15:40:45.120000Z,0,0,0,0,-1,-1,0,0,0,0
515,4.9,54.8436,-160.6789,42.63,2020-07-22T11:02:15.360001Z,0,0,0,0,-1,-1,0,0,0,0
516,4.9,51.2457,-179.7087,42.2,2012-11-01T09:50:58.560004Z,0,0,0,0,-1,-1,0,0,0,0
517,4.9,56.2253,-157.0247,32.4,2011-04-02T18:32:41.279998Z,0,0,0,0,-1,-1,0,0,0,0
518,4.9,55.5542,-158.8542,26.8,2018-02-23T03:31:14.880003Z,1,1,1,1,-1,-1,1,0,1,0
519,4.9,51.3482,-178.9417,44.99,2020-07-22T23:06:34.560004Z,0,1,0,1,-1,-1,1,0,1,0
520,4.9,56.6386,-156.6171,68.1,2015-06-13T01:14:52.800002Z,0,0,0,0,-1,-1,0,0,0,0
521,4.9,53.6387,-163.2481,28.39,2016-10-28T08:36:31.679998Z,0,0,0,0,-1,-1,0,0,0,0
522,4.9,57.6374,-153.9182,59.6,2021-01-03T08:45:01.439998Z,0,0,0,0,-1,-1,0,0,0,0
523,4.9,53.6309,-163.3135,12.69,2016-10-27T12:44:55.679997Z,0,0,0,0,-1,-1,0,0,0,0
524,4.9,51.3828,-174.0614,19.27,2021-01-14T05:13:46.560004Z,0,0,0,0,-1,-1,0,0,0,0
525,4.9,51.5613,-167.0248,3.1,2013-07-03T06:29:39.840004Z,0,0,0,0,-1,-1,0,0,0,0
526,4.9,55.1372,-156.9698,24.8,2021-07-29T06:57:01.440002Z,0,0,0,0,-1,-1,0,0,0,0
527,4.9,57.2462,-154.9548,57.8,2021-12-30T13:24:40.320000Z,0,0,0,0,-1,-1,0,0,0,0
528,4.9,60.2288,-145.9447,1.8,2021-01-25T22:02:03.840001Z,0,0,0,0,-1,-1,0,0,0,0
529,4.9,54.0044,-163.4202,50.4,2010-05-13T15:11:57.119999Z,0,0,0,0,-1,-1,0,0,0,0
530,4.9,60.2758,-145.9614,10.49,2021-01-25T22:02:03.840001Z,0,1,0,1,-1,-1,0,0,0,0
531,4.9,53.7507,-164.0672,37.5,2021-01-11T07:19:03.359999Z,0,3,0,3,-1,-1,3,0,3,0
532,4.9,54.502,-159.7452,27.82,2020-10-20T08:18:40.319998Z,0,0,0,0,-1,-1,0,0,0,0
533,4.9,51.6987,-175.9653,49.7,2010-02-25T08:03:41.759995Z,1,2,1,2,2,2,1,1,1,1
534,4.9,51.132,-170.7041,25.6,2010-11-30T23:36:40.320004Z,0,0,0,0,-1,-1,0,0,0,0
535,4.9,54.0968,-160.0388,16.11,2016-11-22T14:10:36.479995Z,0,0,0,0,-1,-1,0,0,0,0
536,4.9,54.0479,-164.1153,43.1,2012-09-25T15:48:48.960003Z,1,0,1,0,-1,-1,0,0,0,0
537,4.9,51.8981,-171.4817,42.0,2011-09-02T17:39:15.840001Z,0,0,0,0,-1,-1,0,0,0,0
538,4.9,51.7599,-175.9429,60.57,2016-11-14T10:12:17.280005Z,0,0,0,0,-1,-1,0,0,0,0
539,4.9,57.0687,-157.6624,10.3,2016-11-12T21:52:33.600004Z,0,4,0,4,1,1,3,0,3,0
540,4.9,56.081,-149.3467,10.0,2018-07-13T21:32:49.920003Z,5,1,5,1,1,1,1,3,1,3
541,4.9,57.0077,-153.6752,25.1,2010-02-22T23:29:45.600004Z,0,0,0,0,-1,-1,0,0,0,0
542,4.9,55.2309,-159.6341,39.54,2020-07-23T11:08:35.519999Z,0,0,0,0,-1,-1,0,0,0,0
543,4.9,53.3702,-163.9039,11.4,2014-03-18T12:08:55.679995Z,1,0,1,0,-1,-1,0,1,0,1
544,4.9,51.3937,-177.705,41.7,2013-04-26T03:15:50.400005Z,0,0,0,0,-1,-1,0,0,0,0
545,4.9,49.9835,-178.9792,26.9,2013-08-09T21:46:47.999998Z,0,0,0,0,-1,-1,0,0,0,0
546,4.9,53.5562,-159.5954,35.0,2011-06-29T04:27:24.480003Z,0,0,0,0,-1,-1,0,0,0,0
547,4.9,52.0577,-169.586,25.9,2015-07-31T05:12:37.440001Z,0,0,0,0,-1,-1,0,0,0,0
548,4.9,61.2833,-149.9082,45.8,2018-11-30T17:36:40.320004Z,0,0,0,0,-1,-1,0,0,0,0
549,4.9,54.277,-159.6023,15.04,2020-10-21T06:37:35.040001Z,0,0,0,0,-1,-1,0,0,0,0
550,4.9,51.7997,-168.9206,48.1,2013-03-25T00:02:09.600001Z,0,0,0,0,-1,-1,0,0,0,0
551,4.9,61.0105,-166.8035,2.5,2018-10-24T06:42:11.520005Z,0,0,0,0,-1,-1,0,0,0,0
552,4.9,61.5193,-149.9162,40.3,2020-11-07T12:23:11.040001Z,0,0,0,0,-1,-1,0,0,0,0
553,4.9,52.0311,-169.5279,29.04,2020-08-23T01:49:00.480004Z,0,0,0,0,-1,-1,0,0,0,0
554,4.9,51.7632,-175.1124,10.0,2013-09-04T06:28:48.000002Z,0,0,0,0,-1,-1,0,0,0,0
555,4.9,56.1123,-153.3455,25.1,2018-03-24T05:52:39.360004Z,0,1,0,1,-1,-1,1,0,1,0
556,4.9,56.3329,-149.5767,16.16,2018-10-27T01:00:02.879995Z,0,0,0,0,-1,-1,0,0,0,0
557,4.9,51.3221,-178.2959,47.8,2013-09-02T22:49:00.480004Z,0,0,0,0,-1,-1,0,0,0,0
558,4.9,61.29,-150.1027,35.0,2018-12-27T14:21:15.839995Z,0,0,0,0,-1,-1,0,0,0,0
559,4.9,55.0354,-157.7635,27.1,2020-09-25T05:57:59.040004Z,0,0,0,0,-1,-1,0,0,0,0
560,4.9,52.5811,-162.5825,11.7,2020-11-04T03:27:21.599997Z,0,0,0,0,-1,-1,0,0,0,0
561,4.9,51.4362,-174.9088,43.22,2015-09-04T12:24:20.160004Z,0,2,0,2,-1,-1,2,0,2,0
562,4.9,51.9021,-169.5992,10.0,2020-10-10T06:41:28.319997Z,0,0,0,0,-1,-1,0,0,0,0
563,4.9,56.638,-168.9424,6.4,2015-01-31T03:24:54.719995Z,0,0,0,0,-1,-1,0,0,0,0
564,4.9,51.408,-174.8638,22.1,2013-08-30T20:09:35.999997Z,0,0,0,0,-1,-1,0,0,0,0
565,4.9,51.7112,-175.2691,49.6,2015-08-25T00:55:00.479996Z,0,0,0,0,-1,-1,0,0,0,0
566,4.9,52.0511,-169.7025,34.5,2010-06-18T16:52:45.120004Z,0,0,0,0,-1,-1,0,0,0,0
567,4.9,51.2642,-176.1613,47.0,2010-12-21T07:08:58.560001Z,0,0,0,0,-1,-1,0,0,0,0
568,4.9,52.1265,-169.451,21.38,2015-09-10T16:59:39.840004Z,0,0,0,0,-1,-1,0,0,0,0
569,4.9,53.6014,-164.7974,27.7,2013-09-04T10:41:39.839998Z,0,1,0,1,-1,-1,1,0,1,0
570,4.9,52.035,-173.3247,66.5,2010-06-10T18:18:25.920002Z,0,1,0,1,-1,-1,1,0,1,0
571,4.9,51.0423,-179.6239,19.7,2010-12-18T00:43:20.639998Z,1,0,1,0,-1,-1,0,0,0,0
572,4.9,60.1415,-151.4902,45.2,2021-10-16T17:47:19.680004Z,0,0,0,0,-1,-1,0,0,0,0
573,4.9,66.3129,-174.778,13.8,2010-02-13T17:37:58.080003Z,0,0,0,0,-1,-1,0,0,0,0
574,4.9,55.5285,-149.0322,10.0,2018-01-24T16:46:42.239997Z,0,0,0,0,-1,-1,0,0,0,0
575,4.9,51.1806,-178.0558,28.8,2013-04-25T17:06:51.840004Z,0,1,0,1,-1,-1,1,0,1,0
576,4.9,51.5797,-174.8853,32.5,2013-09-05T10:57:12.960002Z,0,0,0,0,-1,-1,0,0,0,0
577,4.9,58.099,-156.9606,15.3,2010-06-13T13:43:06.240002Z,0,2,0,2,-1,-1,2,0,2,0
578,4.9,51.6102,-173.3957,54.0,2010-03-20T08:44:44.159997Z,2,1,2,1,2,2,1,2,1,2
579,4.9,52.2069,-169.4568,29.28,2016-04-02T23:23:42.719997Z,0,0,0,0,-1,-1,0,0,0,0
580,4.9,51.2319,-174.9593,14.6,2013-08-31T06:43:29.280003Z,0,0,0,0,-1,-1,0,0,0,0
581,4.9,51.0846,-178.9927,25.36,2020-11-29T15:57:36.000003Z,1,0,1,0,-1,-1,0,0,0,0
582,4.9,52.171,-169.2574,20.4,2015-07-27T06:45:12.959998Z,0,0,0,0,-1,-1,0,0,0,0
583,4.9,54.8364,-159.4649,28.62,2015-10-12T19:30:34.560002Z,0,0,0,0,-1,-1,0,0,0,0
584,4.9,51.2547,-176.1462,47.0,2010-12-19T22:36:28.800003Z,0,0,0,0,-1,-1,0,0,0,0
585,4.9,50.9522,-178.1447,12.5,2014-02-01T00:00:43.199997Z,0,0,0,0,-1,-1,0,0,0,0
586,4.9,49.9651,-177.5321,32.5,2013-08-18T08:25:43.680003Z,0,0,0,0,-1,-1,0,0,0,0
587,4.9,53.7102,-164.6018,45.8,2013-04-12T14:51:04.320005Z,0,1,0,1,-1,-1,1,0,1,0
588,4.9,51.7941,-173.589,10.0,2016-03-19T04:00:02.879995Z,0,0,0,0,-1,-1,0,0,0,0
589,4.9,51.6558,-176.0988,56.9,2011-01-11T02:44:00.960000Z,0,0,0,0,-1,-1,0,0,0,0
590,4.9,59.4299,-144.7441,7.6,2016-05-02T13:38:47.040000Z,1,0,1,0,-1,-1,0,0,0,0
591,4.9,57.5508,-149.1404,19.4,2012-01-13T01:38:29.759999Z,0,0,0,0,-1,-1,0,0,0,0
592,4.9,65.1193,-149.0008,5.9,2014-10-21T00:37:00.480000Z,0,0,0,0,-1,-1,0,0,0,0
593,4.9,51.9288,-170.4514,5.1,2017-05-06T20:43:17.760003Z,0,1,0,1,-1,-1,1,0,1,0
594,4.9,51.7764,-175.2157,45.87,2020-01-17T14:13:37.919999Z,0,0,0,0,-1,-1,0,0,0,0
595,4.9,65.029,-134.2162,14.05,2017-05-10T15:14:24.000001Z,0,0,0,0,-1,-1,0,0,0,0
596,4.9,51.6245,-173.4149,51.6,2010-03-10T08:05:25.440000Z,0,0,0,0,-1,-1,0,0,0,0
597,4.9,50.0122,-178.2877,31.8,2010-04-25T15:51:50.399997Z,0,0,0,0,-1,-1,0,0,0,0
598,4.9,59.752,-136.8085,7.77,2017-05-01T14:59:51.360005Z,0,0,0,0,-1,-1,0,0,0,0
599,4.9,53.4423,-163.4584,25.2,2013-12-05T01:13:17.760003Z,1,0,1,0,-1,-1,0,0,0,0
600,4.9,59.7991,-136.6611,5.0,2017-05-01T14:20:24.000003Z,0,0,0,0,-1,-1,0,0,0,0
601,4.9,53.8658,-163.4823,30.0,2013-11-16T10:35:11.040005Z,0,0,0,0,-1,-1,0,0,0,0
602,4.9,60.42,-177.54,12.2,2010-05-01T17:04:16.319997Z,0,0,0,0,-1,-1,0,0,0,0
603,4.9,51.7713,-173.4739,56.0,2014-11-18T19:32:09.600001Z,0,0,0,0,-1,-1,0,0,0,0
604,4.9,51.5096,-178.5505,10.0,2017-08-05T02:07:43.679997Z,0,0,0,0,-1,-1,0,0,0,0
605,4.9,51.6318,-178.4591,10.24,2017-05-08T21:53:08.159996Z,0,0,0,0,-1,-1,0,0,0,0
606,4.9,51.5575,-173.4255,45.4,2010-03-10T06:11:31.200003Z,0,0,0,0,-1,-1,0,0,0,0
607,4.9,63.1438,-172.2512,25.3,2018-01-16T04:41:05.279996Z,0,4,0,4,1,1,4,0,4,0
608,4.9,62.0325,-149.8863,53.1,2014-09-27T03:53:08.159996Z,0,1,0,1,-1,-1,1,0,1,0
609,4.9,56.3443,-149.2686,4.3,2019-04-08T19:57:38.879998Z,1,0,1,0,-1,-1,0,0,0,0
610,4.9,63.1225,-151.1656,11.9,2017-04-29T11:15:47.520000Z,0,2,0,2,-1,-1,1,0,1,0
611,4.9,51.884,-172.0234,37.4,2011-12-10T00:06:02.879997Z,0,0,0,0,-1,-1,0,0,0,0
612,4.9,59.2052,-136.2686,10.6,2014-11-05T16:03:56.160001Z,0,1,0,1,-1,-1,0,0,0,0
613,4.9,51.5821,-173.1636,27.3,2013-10-05T08:57:24.480003Z,1,0,1,0,-1,-1,0,1,0,1
614,4.9,51.5559,-178.3907,9.83,2017-06-21T21:58:53.760002Z,0,0,0,0,-1,-1,0,0,0,0
615,4.9,51.0727,-176.3559,39.3,2010-11-05T06:33:59.039996Z,7,0,7,0,3,3,0,5,0,5
616,4.9,51.7626,-175.1293,51.72,2017-12-09T18:37:35.040001Z,0,0,0,0,-1,-1,0,0,0,0
617,4.9,52.6963,-166.9557,32.1,2012-01-24T13:34:53.760004Z,0,0,0,0,-1,-1,0,0,0,0
618,4.9,51.052,-176.7465,10.0,2017-05-09T09:02:00.959996Z,0,0,0,0,-1,-1,0,0,0,0
619,4.9,61.1276,-150.0096,62.2,2012-05-16T15:02:52.799998Z,0,0,0,0,-1,-1,0,0,0,0
620,4.9,51.5936,-175.2732,37.8,2013-10-21T23:17:05.279998Z,0,0,0,0,-1,-1,0,0,0,0
621,4.9,51.2914,-179.1677,42.4,2014-08-05T13:06:23.040003Z,0,0,0,0,-1,-1,0,0,0,0
622,4.9,50.9396,-176.9852,10.0,2017-05-08T15:36:43.199999Z,0,0,0,0,-1,-1,0,0,0,0
623,4.9,51.9903,-170.4612,21.86,2017-05-19T01:21:38.879996Z,1,0,1,0,-1,-1,0,1,0,1
624,4.9,55.3296,-157.7955,25.35,2017-02-27T16:07:23.520001Z,0,0,0,0,-1,-1,0,0,0,0
625,4.9,61.1441,-150.2723,47.9,2010-09-20T21:24:20.160004Z,0,2,0,2,-1,-1,0,0,0,0
626,4.8,55.9897,-150.2306,18.52,2018-02-08T03:58:01.919999Z,0,0,0,0,-1,-1,0,0,0,0
627,4.8,60.5166,-177.5426,10.0,2018-01-21T01:54:46.080000Z,0,0,0,0,-1,-1,0,0,0,0
628,4.8,51.2413,-179.2378,40.2,2020-10-04T07:11:42.720003Z,0,1,0,1,-1,-1,1,0,1,0
629,4.8,50.2949,-176.2309,34.7,2011-12-15T00:44:55.679997Z,0,0,0,0,-1,-1,0,0,0,0
630,4.8,53.3443,-165.7921,10.0,2019-09-27T23:27:36.000003Z,0,0,0,0,-1,-1,0,0,0,0
631,4.8,52.0943,-173.6274,13.9,2012-07-02T19:26:15.359999Z,0,0,0,0,-1,-1,0,0,0,0
632,4.8,51.6292,-174.4007,38.0,2013-09-05T09:49:58.079997Z,0,0,0,0,-1,-1,0,0,0,0
633,4.8,54.8358,-158.1711,33.9,2020-07-30T16:08:15.360004Z,0,0,0,0,-1,-1,0,0,0,0
634,4.8,62.1032,-150.6399,10.1,2016-01-18T04:05:57.119997Z,0,0,0,0,-1,-1,0,0,0,0
635,4.8,59.3314,-152.085,59.6,2013-05-17T05:24:51.840001Z,0,0,0,0,-1,-1,0,0,0,0
636,4.8,55.3978,-134.8596,12.1,2013-01-08T18:45:04.320003Z,0,0,0,0,-1,-1,0,0,0,0
637,4.8,52.9862,-169.8083,12.7,2010-07-18T10:07:23.520001Z,0,0,0,0,-1,-1,0,0,0,0
638,4.8,61.3707,-150.0039,39.8,2018-11-30T19:26:32.640000Z,0,0,0,0,-1,-1,0,0,0,0
639,4.8,51.8638,-170.0829,36.58,2017-10-13T08:00:48.959997Z,0,0,0,0,-1,-1,0,0,0,0
640,4.8,51.1471,-179.8459,29.05,2020-01-26T08:11:54.240004Z,0,0,0,0,-1,-1,0,0,0,0
641,4.8,51.2441,-179.429,44.0,2012-05-29T16:37:29.280001Z,0,0,0,0,-1,-1,0,0,0,0
642,4.8,51.4802,-167.1455,10.0,2013-07-09T06:50:06.720002Z,0,0,0,0,-1,-1,0,0,0,0
643,4.8,52.7364,-166.9639,26.0,2011-01-21T04:07:58.080003Z,0,0,0,0,-1,-1,0,0,0,0
644,4.8,51.7142,-175.9516,60.8,2010-01-14T03:19:26.400000Z,0,0,0,0,-1,-1,0,0,0,0
645,4.8,52.6604,-162.7077,12.4,2014-09-28T10:16:45.120003Z,0,0,0,0,-1,-1,0,0,0,0
646,4.8,52.3396,-168.4234,39.6,2018-10-11T06:30:48.959997Z,0,0,0,0,-1,-1,0,0,0,0
647,4.8,53.6,-163.6144,41.0,2010-07-01T20:30:02.879995Z,0,0,0,0,-1,-1,0,0,0,0
648,4.8,51.0801,-169.3817,34.0,2010-12-16T14:57:41.760004Z,0,0,0,0,-1,-1,0,0,0,0
649,4.8,51.7018,-175.8478,59.77,2018-05-25T03:54:25.920004Z,0,0,0,0,-1,-1,0,0,0,0
650,4.8,51.3,-178.3639,46.67,2020-10-07T01:34:19.200002Z,0,0,0,0,-1,-1,0,0,0,0
651,4.8,51.209,-178.419,20.6,2011-03-11T07:36:11.520003Z,0,1,0,1,-1,-1,0,0,0,0
652,4.8,61.3458,-149.9987,40.3,2018-12-06T21:45:12.959998Z,0,1,0,1,-1,-1,1,0,1,0
653,4.8,50.9994,-176.188,17.0,2010-12-27T11:57:33.119998Z,8,1,8,1,1,1,1,8,1,8
654,4.8,58.9499,-137.7846,14.6,2010-02-15T17:29:11.040003Z,0,0,0,0,-1,-1,0,0,0,0
655,4.8,51.3235,-176.2244,47.0,2010-12-18T05:37:06.240000Z,0,0,0,0,-1,-1,0,0,0,0
656,4.8,55.4143,-157.4797,7.9,2021-12-12T09:55:26.400002Z,0,0,0,0,-1,-1,0,0,0,0
657,4.8,54.5869,-160.9357,33.0,2020-08-02T14:39:24.479997Z,0,0,0,0,-1,-1,0,0,0,0
658,4.8,50.8251,-179.3053,10.0,2021-02-21T15:02:35.519997Z,0,0,0,0,-1,-1,0,0,0,0
659,4.8,52.4386,-170.1213,41.2,2012-12-09T19:09:33.120002Z,0,0,0,0,-1,-1,0,0,0,0
660,4.8,51.2494,-176.1607,28.0,2010-12-26T06:33:33.120000Z,0,0,0,0,-1,-1,0,0,0,0
661,4.8,65.407,-153.2799,17.1,2019-01-06T03:45:30.239999Z,0,3,0,3,1,1,2,0,2,0
662,4.8,59.1075,-138.0609,9.4,2011-09-15T02:06:51.840004Z,0,0,0,0,-1,-1,0,0,0,0
663,4.8,52.0637,-165.7266,12.6,2012-05-08T22:23:48.479997Z,0,0,0,0,-1,-1,0,0,0,0
664,4.8,56.9417,-152.9323,17.4,2012-06-22T07:50:18.240003Z,0,0,0,0,-1,-1,0,0,0,0
665,4.8,51.0261,-179.4373,27.15,2020-01-05T04:59:57.120005Z,0,0,0,0,-1,-1,0,0,0,0
666,4.8,51.3541,-178.9068,58.6,2014-03-26T10:26:06.720004Z,0,0,0,0,-1,-1,0,0,0,0
667,4.8,51.6576,-176.7861,66.3,2012-06-15T22:18:28.799997Z,1,0,1,0,-1,-1,0,0,0,0
668,4.8,56.6659,-169.0495,12.7,2015-01-31T17:16:13.439996Z,0,0,0,0,-1,-1,0,0,0,0
669,4.8,58.4303,-151.0088,14.9,2020-10-19T21:31:06.239998Z,0,0,0,0,-1,-1,0,0,0,0
670,4.8,61.5085,-140.5425,4.77,2021-05-09T02:03:41.759995Z,0,0,0,0,-1,-1,0,0,0,0
671,4.8,51.9458,-171.1386,35.0,2021-10-01T00:24:37.440005Z,0,0,0,0,-1,-1,0,0,0,0
672,4.8,66.3481,-174.8566,10.0,2012-12-25T17:54:05.759998Z,0,0,0,0,-1,-1,0,0,0,0
673,4.8,59.7693,-136.6779,10.0,2017-05-01T14:21:15.839995Z,0,0,0,0,-1,-1,0,0,0,0
674,4.8,51.1613,-179.35,35.0,2020-01-02T12:04:01.920002Z,1,0,1,0,-1,-1,0,1,0,1
675,4.8,51.6948,-178.3853,35.0,2013-08-16T20:25:43.680003Z,0,0,0,0,-1,-1,0,0,0,0
676,4.8,55.3696,-155.5474,10.0,2021-07-29T09:55:17.759997Z,0,0,0,0,-1,-1,0,0,0,0
677,4.8,51.1262,-176.328,31.6,2014-02-22T01:41:39.839998Z,0,0,0,0,-1,-1,0,0,0,0
678,4.8,51.4233,-174.7751,31.9,2013-09-04T18:57:27.359998Z,0,0,0,0,-1,-1,0,0,0,0
679,4.8,52.0955,-168.5497,12.18,2016-03-27T18:27:21.599997Z,0,0,0,0,-1,-1,0,0,0,0
680,4.8,54.3621,-159.7249,10.0,2020-10-20T00:40:10.559999Z,0,0,0,0,-1,-1,0,0,0,0
681,4.8,51.9517,-171.4511,50.8,2011-09-02T11:27:44.639999Z,0,0,0,0,-1,-1,0,0,0,0
682,4.8,51.397,-175.1685,16.9,2013-08-31T18:59:45.600004Z,0,0,0,0,-1,-1,0,0,0,0
683,4.8,55.5434,-151.4277,10.65,2020-01-02T08:54:31.680005Z,0,0,0,0,-1,-1,0,0,0,0
684,4.8,51.6025,-178.4108,10.0,2018-09-27T05:55:06.239996Z,0,0,0,0,-1,-1,0,0,0,0
685,4.8,61.3423,-149.9799,43.8,2021-04-27T17:54:40.320000Z,0,0,0,0,-1,-1,0,0,0,0
