,b_a,b_f,cid,depth0,dm_a,dm_f,dm_a_all,dm_f_all,lat0,lon0,m0,na,nf,na_all,nf_all,ot0,rate_a,rate_f,c_type,c_type60,nf_all_apr,na_all_apr,nf_apr,na_apr
139,-999.000,-999.000,643,35.0,2.8,-999.0,2.8,-999.0, 9.616,-84.321,5.2,1,0,1,0,2019-05-13T01:01:51.000002,-999.000,-999.000,-1,-1, 0, 0,0,0
140,-999.000,-999.000,642,32.0,1.7,-999.0,1.7,-999.0, 8.501,-82.898,6.0,44,0,46,0,2019-05-12T19:24:46.999998,-999.000,-999.000,1,1, 0, 5,0,5
141,-999.000,-999.000,645,14.0,0.8,-999.0,0.8,-999.0, 9.449,-84.376,3.3,2,0,2,0,2019-05-17T15:35:59.999997,-999.000,-999.000,-1,-1, 0, 2,0,2
142,-999.000,-999.000,644,13.0,0.4,-999.0,0.4,-999.0, 9.333,-83.246,3.1,1,0,1,0,2019-04-10T19:40:45.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
143,-999.000,-999.000,438,10.0,0.8,-999.0,0.8,-999.0, 9.330,-83.287,4.5,2,0,2,0,2017-12-31T13:38:13.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
144,-999.000,-999.000,439,27.0,0.6,-999.0,0.6,-999.0, 9.213,-83.868,3.2,1,0,1,0,2017-12-31T00:28:18.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
145,-999.000,-999.000,436,12.0,0.1,-999.0,0.1,-999.0, 9.361,-84.572,3.4,4,0,4,0,2017-12-28T03:33:31.000001,-999.000,-999.000,4,4, 0, 4,0,4
146,-999.000,-999.000,437,0.0,0.4,1.0,0.4,1.0, 9.200,-84.504,3.4,2,1,2,1,2017-12-30T03:32:32.999999,-999.000,-999.000,5,5, 1, 2,1,2
147,-999.000,-999.000,434,19.0,-999.0,-999.0,-999.0,-999.0, 9.475,-84.581,3.9,5,0,5,0,2017-12-26T19:15:12.000002,-999.000,-999.000,2,2, 0, 5,0,5
148,-999.000,-999.000,435,29.0,-999.0,0.8,-999.0,0.8, 9.137,-83.893,3.4,0,1,0,1,2017-12-27T10:34:29.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
149,-999.000,-999.000,432,31.0,0.3,-999.0,0.3,-999.0, 9.368,-84.420,2.8,1,0,1,0,2017-12-23T10:29:41.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
150,-999.000,-999.000,433,13.0,-999.0,-999.0,-999.0,-999.0, 9.427,-84.463,2.6,1,0,1,0,2017-12-12T02:40:00.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
151,-999.000,-999.000,430,8.0,-999.0,-999.0,-999.0,-999.0, 9.346,-84.351,3.0,2,0,2,0,2017-12-17T12:31:56.000002,-999.000,-999.000,-1,-1, 0, 2,0,2
152,-999.000,-999.000,431,7.0,0.9,-999.0,0.9,-999.0, 9.198,-84.428,4.2,5,0,5,0,2017-12-21T14:32:50.000000,-999.000,-999.000,1,1, 0, 5,0,5
153,-999.000,-999.000,826,19.0,0.5,-999.0,0.5,-999.0, 8.933,-84.102,3.8,1,0,1,0,2020-06-16T08:17:23.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
154,-999.000,-999.000,339,16.0,-999.0,0.2,-999.0,0.2, 9.964,-85.681,2.7,0,1,0,1,2017-03-10T11:21:05.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
155,-999.000,-999.000,338,13.0,0.7,-999.0,0.7,-999.0, 8.847,-84.112,3.3,1,0,1,0,2017-03-08T22:50:00.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
156,-999.000,-999.000,335,14.0,0.5,-999.0,0.5,-999.0, 9.674,-84.153,3.1,1,0,1,0,2017-02-23T03:08:58.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
157,-999.000,-999.000,334,33.0,1.3,-999.0,1.3,-999.0, 8.416,-83.054,4.6,2,0,2,0,2017-01-21T04:54:20.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
158,-999.000,-999.000,337,22.0,-999.0,-999.0,-999.0,-999.0, 9.286,-84.772,2.5,1,1,1,1,2017-03-03T16:33:00.000000,-999.000,-999.000,-1,-1, 1, 1,1,1
159,-999.000,-999.000,336,1.0,0.5,-999.0,0.5,-999.0, 9.730,-83.923,3.2,1,0,1,0,2017-02-28T05:54:13.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
160,-999.000,-999.000,331,4.0,1.0,-999.0,1.0,-999.0, 9.305,-82.904,3.8,1,0,1,0,2016-12-01T20:59:18.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
161,-999.000,-999.000,330,2.0,1.1,-999.0,1.1,-999.0, 9.954,-83.787,4.9,33,0,33,0,2016-12-01T00:25:17.999998,-999.000,-999.000,1,1, 0, 8,0,8
162,-999.000,-999.000,333,49.0,0.1,-999.0,0.1,-999.0, 9.454,-84.034,3.1,1,0,1,0,2016-12-14T07:19:38.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
163,-999.000,-999.000,332,33.0,-999.0,-999.0,-999.0,-999.0, 9.481,-83.946,3.8,3,0,3,0,2016-12-04T11:34:27.000001,-999.000,-999.000,2,2, 0, 3,0,3
164,-999.000,-999.000,559,15.0,0.2,-999.0,0.2,-999.0, 8.956,-84.235,3.0,1,0,1,0,2018-09-28T13:11:59.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
165,-999.000,-999.000,1026,25.0,0.7,-999.0,0.7,-999.0, 8.270,-82.817,4.0,5,0,5,0,2021-05-16T05:27:36.000003,-999.000,-999.000,1,1, 0, 5,0,5
166,-999.000,-999.000,745,7.0,0.7,-999.0,0.7,-999.0, 8.955,-82.919,3.2,1,0,1,0,2019-12-26T00:46:18.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
167,-999.000,-999.000,854,46.0,0.5,-999.0,0.5,-999.0, 8.723,-83.110,3.3,1,0,1,0,2020-08-04T10:35:45.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
168,-999.000,-999.000,818,20.0,-999.0,-999.0,-999.0,-999.0, 9.369,-84.257,2.6,1,0,1,0,2020-05-26T03:28:47.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
169,-999.000,-999.000,856,24.0,-999.0,-999.0,0.4,-999.0, 8.284,-82.769,3.1,0,0,1,0,2020-05-14T12:28:02.000000,-999.000,-999.000,-1,-1, 0, 1,0,0
170,-999.000,-999.000,857,26.0,-999.0,0.2,-999.0,0.2, 9.296,-83.230,2.8,0,1,0,1,2020-08-20T16:21:14.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
171,-999.000,-999.000,850,16.0,-999.0,-999.0,2.3,-999.0, 9.422,-84.678,5.0,0,0,1,0,2019-11-22T09:07:38.999998,-999.000,-999.000,-1,-1, 0, 0,0,0
172,-999.000,-999.000,851,7.0,1.6,-999.0,1.6,-999.0, 9.752,-83.965,4.3,2,0,2,0,2020-08-11T01:06:13.000003,-999.000,-999.000,-1,-1, 0, 2,0,2
173,-999.000,-999.000,852,34.0,1.2,0.5,1.2,0.5, 9.211,-84.052,3.7,1,1,1,1,2020-08-15T05:19:27.000001,-999.000,-999.000,-1,-1, 1, 1,1,1
174,-999.000,-999.000,858,13.0,0.8,-999.0,0.8,-999.0, 8.453,-83.127,3.6,3,0,3,0,2020-08-21T18:12:56.999997,-999.000,-999.000,1,1, 0, 3,0,3
175,-999.000,-999.000,859,23.0,2.0,-999.0,2.0,-999.0, 9.502,-84.667,6.0,33,0,35,0,2020-08-24T21:51:06.000001,-999.000,-999.000,1,1, 0, 1,0,1
176,-999.000,-999.000,748,18.0,-999.0,-999.0,-999.0,-999.0, 9.610,-84.872,2.8,5,0,5,0,2019-12-29T12:56:47.000003,-999.000,-999.000,4,4, 0, 5,0,5
177,-999.000,-999.000,6,38.0,0.1,-999.0,0.1,-999.0, 9.540,-84.124,3.3,2,0,2,0,2014-01-28T18:58:40.000002,-999.000,-999.000,-1,-1, 0, 2,0,2
178,-999.000,-999.000,425,17.0,0.6,-999.0,0.6,-999.0, 9.472,-84.812,4.0,3,0,3,0,2017-12-11T03:49:00.000000,-999.000,-999.000,1,1, 0, 3,0,3
179,-999.000,-999.000,43,43.0,0.1,-999.0,0.1,-999.0, 9.518,-84.101,2.6,1,0,1,0,2014-04-15T20:00:26.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
180,-999.000,-999.000,99,46.0,1.0,-999.0,1.0,-999.0,10.148,-85.312,4.0,1,0,1,0,2014-10-09T19:38:28.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
181,-999.000,-999.000,98,21.0,0.1,-999.0,0.1,-999.0, 8.356,-83.128,5.1,29,0,30,0,2014-10-10T06:22:54.000001,-999.000,-999.000,4,4, 0, 12,0,12
182,-999.000,-999.000,8,30.0,-999.0,-999.0,-999.0,-999.0, 9.538,-84.193,2.8,1,0,1,0,2014-02-02T12:23:51.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
183,-999.000,-999.000,91,13.0,1.0,-999.0,1.0,-999.0, 8.884,-84.127,5.4,40,0,47,0,2014-08-31T10:01:33.000003,-999.000,-999.000,1,1, 0, 3,0,3
184,-999.000,-999.000,90,10.0,0.6,-999.0,0.6,-999.0, 8.323,-82.945,4.4,3,0,3,0,2014-08-28T10:52:18.999997,-999.000,-999.000,1,1, 0, 3,0,3
185,-999.000,-999.000,93,10.0,0.6,-999.0,0.6,-999.0, 8.998,-84.193,3.0,1,0,1,0,2014-09-11T03:29:18.000004,-999.000,-999.000,-1,-1, 0, 1,0,1
186,-999.000,-999.000,92,19.0,2.0,0.2,2.0,0.2, 9.651,-85.102,4.7,1,1,1,1,2014-09-09T16:07:53.999996,-999.000,-999.000,-1,-1, 1, 1,1,1
187,-999.000,-999.000,95,20.0,-999.0,0.6,-999.0,0.6, 8.902,-84.044,3.2,0,1,0,1,2014-10-06T03:39:20.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
188,-999.000,-999.000,94,20.0,0.4,-999.0,0.4,-999.0, 8.255,-82.795,2.8,1,0,1,0,2014-10-04T07:10:11.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
189,-999.000,-999.000,97,19.0,0.5,-999.0,0.5,-999.0, 9.581,-84.917,3.1,2,0,2,0,2014-10-09T03:45:05.999999,-999.000,-999.000,-1,-1, 0, 2,0,2
190,-999.000,-999.000,96,10.0,-999.0,0.4,-999.0,0.4, 8.458,-83.134,3.3,0,2,0,2,2014-10-08T01:38:45.000003,-999.000,-999.000,-1,-1, 2, 0,2,0
191,-999.000,-999.000,424,1.0,0.6,-999.0,0.6,-999.0, 9.374,-84.539,3.4,1,0,1,0,2017-12-10T06:29:44.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
192,-999.000,-999.000,814,11.0,0.6,-999.0,0.6,-999.0, 9.588,-84.538,3.1,1,0,1,0,2020-04-28T20:33:18.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
193,-999.000,-999.000,314,25.0,0.6,-999.0,0.6,-999.0, 8.919,-84.101,3.2,1,0,1,0,2016-10-06T11:30:16.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
194,-999.000,-999.000,815,6.0,-999.0,0.2,-999.0,0.2, 9.348,-84.478,3.6,0,2,0,2,2020-05-06T02:54:53.000001,-999.000,-999.000,-1,-1, 2, 0,2,0
195,-999.000,-999.000,153,40.0,1.6,-999.0,1.6,-999.0, 8.329,-82.910,4.2,1,0,1,0,2015-03-01T17:45:06.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
196,-999.000,-999.000,740,52.0,-999.0,0.6,-999.0,0.6, 9.559,-84.042,3.8,0,1,0,1,2019-12-20T19:20:48.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
197,-999.000,-999.000,741,15.0,1.5,-999.0,1.5,-999.0, 8.566,-83.222,4.2,1,0,1,0,2019-12-21T11:35:57.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
198,-999.000,-999.000,742,55.0,0.8,-999.0,0.8,-999.0, 9.622,-84.034,3.5,1,0,1,0,2019-12-22T08:37:22.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
199,-999.000,-999.000,743,17.0,1.3,-999.0,1.3,-999.0, 9.397,-84.596,4.1,1,0,1,0,2019-12-23T06:28:38.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
200,-999.000,-999.000,744,24.0,-999.0,-999.0,-999.0,-999.0, 8.486,-82.999,3.1,2,0,2,0,2019-12-25T19:28:48.000001,-999.000,-999.000,-1,-1, 0, 2,0,2
201,-999.000,-999.000,558,8.0,-999.0,-999.0,0.1,-999.0, 9.095,-84.059,3.8,0,0,2,0,2018-04-19T23:00:37.999997,-999.000,-999.000,-1,-1, 0, 2,0,0
202,-999.000,-999.000,746,24.0,-999.0,-999.0,0.2,-999.0, 8.293,-82.792,2.8,0,0,2,0,2015-02-21T12:21:40.000000,-999.000,-999.000,-1,-1, 0, 2,0,0
203,-999.000,-999.000,747,16.0,0.3,-999.0,0.3,-999.0, 9.520,-84.868,2.7,1,0,1,0,2019-12-28T21:48:03.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
204,-999.000,-999.000,555,47.0,-999.0,1.0,-999.0,1.0,10.279,-85.359,4.3,0,1,0,1,2018-09-22T04:54:44.999998,-999.000,-999.000,-1,-1, 1, 0,1,0
205,-999.000,-999.000,554,33.0,1.2,-999.0,1.2,-999.0, 9.131,-83.425,3.8,1,0,1,0,2018-09-21T01:15:29.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
206,-999.000,-999.000,557,6.0,-999.0,-999.0,-999.0,-999.0, 9.656,-83.598,2.9,1,0,1,0,2018-09-25T04:38:33.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
207,-999.000,-999.000,556,31.0,0.5,-999.0,0.5,-999.0, 8.848,-83.034,3.1,1,0,1,0,2018-09-24T08:07:19.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
208,-999.000,-999.000,551,14.0,0.2,-999.0,0.2,-999.0, 9.792,-85.537,2.7,2,0,2,0,2018-09-16T15:35:27.999998,-999.000,-999.000,-1,-1, 0, 2,0,2
209,-999.000,-999.000,550,18.0,1.1,0.1,1.1,0.1, 9.165,-83.926,3.5,1,4,1,4,2018-09-16T00:36:39.999998,-999.000,-999.000,2,2, 4, 1,4,1
210,-999.000,-999.000,553,3.0,1.3,-999.0,1.3,-999.0, 9.060,-82.735,4.0,1,0,1,0,2018-09-20T23:55:06.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
211,-999.000,-999.000,552,35.0,1.0,-999.0,1.0,-999.0, 9.209,-83.862,3.8,2,0,2,0,2018-09-15T10:07:02.999997,-999.000,-999.000,-1,-1, 0, 2,0,2
212,-999.000,-999.000,238,20.0,1.1,-999.0,1.1,-999.0, 9.587,-84.091,3.7,1,0,1,0,2016-01-12T08:15:16.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
213,-999.000,-999.000,239,31.0,0.6,0.3,0.6,0.3, 8.930,-84.238,5.1,28,22,29,22,2016-01-16T16:57:58.000003,-999.000,-999.000,5,5, 5, 12,5,12
214,-999.000,-999.000,234,30.0,-999.0,0.4,-999.0,0.4, 9.033,-83.907,3.1,0,1,0,1,2016-01-04T17:53:55.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
215,-999.000,-999.000,235,28.0,1.9,-999.0,1.9,-999.0, 8.170,-82.829,4.7,1,0,1,0,2016-01-03T07:06:36.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
216,-999.000,-999.000,236,34.0,0.9,-999.0,0.9,-999.0, 9.710,-84.447,3.3,1,0,1,0,2016-01-09T20:19:59.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
217,-999.000,-999.000,237,16.0,0.4,-999.0,0.4,-999.0, 8.258,-83.025,2.8,1,0,1,0,2016-01-10T09:45:54.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
218,-999.000,-999.000,230,23.0,-999.0,0.3,-999.0,0.3, 9.492,-84.516,2.9,0,1,0,1,2015-12-03T08:13:27.000000,-999.000,-999.000,-1,-1, 1, 0,1,0
219,-999.000,-999.000,231,22.0,-999.0,-999.0,-999.0,-999.0, 9.620,-84.877,2.6,1,0,1,0,2015-12-04T21:24:30.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
220,-999.000,-999.000,232,26.0,1.4,-999.0,1.4,-999.0, 9.885,-85.712,4.9,5,0,5,0,2015-12-10T00:03:12.000000,-999.000,-999.000,1,1, 0, 3,0,3
221,-999.000,-999.000,233,9.0,0.4,-999.0,0.4,-999.0, 8.983,-84.205,3.0,1,0,1,0,2015-12-15T08:56:03.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
222,-999.000,-999.000,1050,18.0,-999.0,0.1,-999.0,0.1, 9.992,-84.636,2.8,0,1,0,1,2021-07-04T06:40:17.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
223,-999.000,-999.000,1051,25.0,-999.0,0.5,-999.0,0.5, 8.389,-83.038,3.0,0,1,0,1,2021-07-04T11:57:26.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
224,-999.000,-999.000,1052,22.0,-999.0,0.1,-999.0,0.1, 9.463,-83.680,2.5,0,1,0,1,2021-07-06T11:41:21.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
225,-999.000,-999.000,1053,4.0,-999.0,0.8,-999.0,0.8, 9.810,-83.945,3.2,0,1,0,1,2021-07-06T19:20:07.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
226,-999.000,-999.000,1054,16.0,1.1,0.8,1.1,0.8, 9.200,-83.874,3.7,1,1,1,1,2021-07-09T05:07:35.000001,-999.000,-999.000,-1,-1, 1, 1,1,1
227,-999.000,-999.000,1055,27.0,0.6,-999.0,0.6,-999.0, 8.430,-82.872,3.8,1,0,1,0,2021-07-09T08:57:27.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
228,-999.000,-999.000,1056,28.0,1.1,-999.0,1.1,-999.0, 9.558,-83.979,4.2,2,0,2,0,2021-07-15T03:09:36.000001,-999.000,-999.000,-1,-1, 0, 2,0,2
229,-999.000,-999.000,1057,11.0,1.2,-999.0,1.2,-999.0, 8.430,-83.068,4.1,2,0,2,0,2021-07-15T13:34:16.999998,-999.000,-999.000,-1,-1, 0, 2,0,2
230,-999.000,-999.000,1058,25.0,1.5,-999.0,1.5,-999.0, 8.850,-82.877,4.0,1,0,1,0,2021-07-15T09:16:44.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
231,-999.000,-999.000,1059,33.0,-999.0,0.5,-999.0,0.5, 9.546,-83.917,3.8,0,1,0,1,2021-07-17T03:10:08.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
232,-999.000,-999.000,1,24.0,0.1,0.7,0.1,0.7, 8.851,-84.185,3.4,2,1,2,1,2014-01-03T15:34:16.999997,-999.000,-999.000,2,2, 1, 2,1,2
233,-999.000,-999.000,155,14.0,1.6,-999.0,1.6,-999.0, 8.136,-82.874,4.2,1,0,1,0,2015-03-09T00:04:09.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
234,-999.000,-999.000,146,27.0,0.5,0.2,0.5,0.2, 8.278,-82.748,3.3,1,1,1,1,2015-02-01T12:03:23.999999,-999.000,-999.000,-1,-1, 1, 1,1,1
235,-999.000,-999.000,147,6.0,-999.0,0.6,-999.0,0.6, 9.996,-83.912,3.4,0,1,0,1,2015-02-11T15:33:30.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
236,-999.000,-999.000,144,31.0,-999.0,-999.0,-999.0,-999.0, 8.652,-83.454,2.4,1,0,1,0,2015-01-31T03:28:52.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
237,-999.000,-999.000,145,9.0,-999.0,0.4,-999.0,0.4, 8.725,-84.153,3.3,0,2,0,2,2015-02-01T10:40:34.999997,-999.000,-999.000,-1,-1, 2, 0,2,0
238,-999.000,-999.000,142,46.0,1.1,0.8,1.1,0.8, 8.845,-84.087,5.2,26,3,26,3,2015-01-10T06:56:07.999999,-999.000,-999.000,1,1, 1, 3,1,3
239,-999.000,-999.000,143,14.0,0.1,-999.0,0.1,-999.0, 8.179,-82.951,4.3,4,0,4,0,2015-01-11T16:34:49.999997,-999.000,-999.000,4,4, 0, 4,0,4
240,-999.000,-999.000,140,15.0,-999.0,0.2,-999.0,0.2, 9.440,-84.423,3.1,0,1,0,1,2015-01-07T09:34:00.000002,-999.000,-999.000,-1,-1, 1, 0,1,0
241,-999.000,-999.000,141,14.0,-999.0,-999.0,-999.0,-999.0, 9.399,-84.374,2.5,1,0,1,0,2015-01-09T05:21:07.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
242,-999.000,-999.000,612,18.0,-999.0,0.3,-999.0,0.3, 9.504,-84.561,2.8,0,1,0,1,2019-03-17T14:55:24.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
243,-999.000,-999.000,613,62.0,0.9,-999.0,0.9,-999.0, 8.806,-83.033,3.4,1,0,1,0,2019-03-22T21:39:04.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
244,-999.000,-999.000,610,8.0,0.5,-999.0,0.5,-999.0, 9.752,-83.915,3.3,1,0,1,0,2019-03-02T17:44:48.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
245,-999.000,-999.000,611,18.0,0.1,-999.0,0.1,-999.0, 9.068,-84.080,2.6,1,0,1,0,2019-03-04T06:52:08.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
246,-999.000,-999.000,616,16.0,-999.0,0.1,-999.0,0.1, 8.849,-84.113,2.6,0,1,0,1,2019-03-28T15:52:45.999997,-999.000,-999.000,-1,-1, 1, 0,1,0
247,-999.000,-999.000,617,6.0,1.4,1.3,1.4,1.3, 9.442,-83.333,4.3,1,1,1,1,2019-03-29T14:54:09.999997,-999.000,-999.000,-1,-1, 1, 1,1,1
248,-999.000,-999.000,148,30.0,-999.0,0.1,-999.0,0.1, 9.189,-83.894,2.5,0,1,0,1,2015-02-16T21:29:23.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
249,-999.000,-999.000,149,27.0,2.1,-999.0,1.5,-999.0, 8.908,-82.912,4.9,1,0,3,0,2015-02-18T16:59:33.000002,-999.000,-999.000,1,-1, 0, 2,0,0
250,-999.000,-999.000,511,23.0,0.6,-999.0,0.6,-999.0, 9.490,-84.676,4.1,2,0,2,0,2018-07-02T07:27:45.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
251,-999.000,-999.000,510,22.0,-999.0,0.2,-999.0,0.2, 9.512,-84.713,2.6,0,1,0,1,2018-06-24T21:23:50.000001,-999.000,-999.000,-1,-1, 1, 0,1,0
252,-999.000,-999.000,154,2.0,-999.0,0.5,-999.0,0.5, 8.822,-84.106,4.1,0,3,0,3,2015-03-03T22:34:26.999998,-999.000,-999.000,1,1, 3, 0,3,0
253,-999.000,-999.000,513,4.0,0.2,-999.0,0.2,-999.0,10.095,-83.721,2.6,1,0,1,0,2018-07-03T14:25:20.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
254,-999.000,-999.000,512,24.0,0.4,-999.0,0.4,-999.0, 9.138,-83.784,4.0,1,0,1,0,2018-06-30T16:41:44.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
255,-999.000,-999.000,948,20.0,0.4,-999.0,0.4,-999.0, 8.863,-84.154,2.8,1,0,1,0,2021-02-22T13:51:38.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
256,-999.000,-999.000,949,22.0,0.6,-999.0,0.6,-999.0, 9.546,-84.799,3.1,1,0,1,0,2021-02-22T22:04:24.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
257,-999.000,-999.000,946,12.0,0.9,-999.0,0.9,0.6, 8.607,-83.292,3.3,1,0,1,1,2021-02-18T23:34:10.000003,-999.000,-999.000,-1,-1, 1, 1,0,1
258,-999.000,-999.000,947,22.0,0.3,-999.0,0.3,-999.0, 9.609,-83.830,2.7,1,0,1,0,2021-02-18T15:02:48.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
259,-999.000,-999.000,944,10.0,0.2,-999.0,0.2,-999.0, 8.151,-82.775,3.2,1,0,1,0,2021-02-15T00:24:20.999997,-999.000,-999.000,-1,-1, 0, 1,0,1
260,-999.000,-999.000,945,19.0,0.3,0.1,0.3,0.1, 9.492,-84.830,3.2,1,1,1,1,2021-02-18T13:22:25.000001,-999.000,-999.000,-1,-1, 1, 1,1,1
261,-999.000,-999.000,942,4.0,0.3,-999.0,0.3,-999.0, 9.495,-83.640,2.7,1,0,1,0,2021-02-11T04:34:22.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
262,-999.000,-999.000,943,18.0,0.9,1.5,0.9,1.5, 8.626,-83.296,4.9,31,2,31,2,2021-02-16T01:31:25.999999,-999.000,-999.000,1,1, 2, 8,2,8
263,-999.000,-999.000,940,27.0,0.9,-999.0,0.9,-999.0, 8.356,-82.921,3.3,1,0,1,0,2021-02-10T01:03:47.000001,-999.000,-999.000,-1,-1, 0, 1,0,1
264,-999.000,-999.000,941,26.0,-999.0,-999.0,-999.0,-999.0, 9.162,-83.851,2.7,1,0,1,0,2021-02-10T10:27:08.999999,-999.000,-999.000,-1,-1, 0, 1,0,1
265,-999.000,-999.000,689,12.0,-999.0,0.5,-999.0,0.5, 9.385,-84.681,3.0,0,1,0,1,2019-09-10T18:51:47.999997,-999.000,-999.000,-1,-1, 1, 0,1,0
266,-999.000,-999.000,688,13.0,-999.0,0.4,-999.0,0.4, 9.428,-84.659,3.2,0,1,0,1,2019-09-09T21:35:24.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
267,-999.000,-999.000,685,24.0,0.6,-999.0,0.6,-999.0, 8.092,-82.753,3.8,1,0,1,0,2019-09-05T01:32:25.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
268,-999.000,-999.000,684,27.0,-999.0,-999.0,-999.0,-999.0, 8.531,-83.090,2.5,1,0,1,0,2019-09-02T02:15:51.000000,-999.000,-999.000,-1,-1, 0, 1,0,1
269,-999.000,-999.000,687,21.0,-999.0,-999.0,-999.0,-999.0, 9.650,-84.917,2.5,1,0,1,0,2019-09-08T05:16:02.000003,-999.000,-999.000,-1,-1, 0, 1,0,1
270,-999.000,-999.000,686,20.0,0.5,-999.0,0.5,-999.0, 8.406,-83.031,3.0,1,0,1,0,2019-09-05T20:27:56.999998,-999.000,-999.000,-1,-1, 0, 1,0,1
271,-999.000,-999.000,681,14.0,0.6,-999.0,0.6,-999.0, 9.534,-84.561,3.2,2,0,2,0,2019-08-28T05:00:59.999998,-999.000,-999.000,-1,-1, 0, 2,0,2
272,-999.000,-999.000,680,19.0,1.3,-999.0,1.3,-999.0, 8.700,-83.264,3.9,1,0,1,0,2019-08-26T22:49:10.000002,-999.000,-999.000,-1,-1, 0, 1,0,1
273,-999.000,-999.000,683,27.0,-999.0,-999.0,-999.0,-999.0, 8.312,-82.984,3.6,0,0,1,0,2019-04-30T23:21:25.999999,-999.000,-999.000,-1,-1, 0, 1,0,0
274,-999.000,-999.000,682,36.0,1.6,1.8,1.6,1.8, 8.419,-82.907,5.2,12,1,13,1,2019-08-28T23:17:21.000001,-999.000,-999.000,1,1, 1, 2,1,2
275,-999.000,-999.000,458,22.0,-999.0,0.3,-999.0,0.3, 8.199,-83.007,3.0,0,1,0,1,2018-02-09T13:45:08.999999,-999.000,-999.000,-1,-1, 1, 0,1,0
276,-999.000,-999.000,459,18.0,0.1,-999.0,0.1,-999.0, 8.208,-82.868,3.4,2,0,2,0,2018-02-09T20:26:54.000000,-999.000,-999.000,-1,-1, 0, 2,0,2
277,-999.000,-999.000,133,33.0,-999.0,0.2,-999.0,0.2, 9.000,-84.094,2.9,0,1,0,1,2014-12-04T03:54:13.000003,-999.000,-999.000,-1,-1, 1, 0,1,0
