,b_a,b_f,c_type,c_type60,cid,depth0,dm_a,dm_f,lat0,lon0,m0,na,na_all,nf,nf_all,ot0,rate_a,rate_f
92,-999.0,-999,0,0,93,20,-999.0,0.10000000000000009,38.82,27.98,3.5,0,0,1,1,2014-01-12T01:19:34.800012Z,-999.0,inf
93,-999.0,-999,0,0,94,30,-999.0,1.0000000000000004,39.76,24.09,4.4,0,0,1,1,2014-06-06T17:10:23.199973Z,-999.0,inf
94,-999.0,-999,0,0,95,25,0.6000000000000001,-999.0,35.94,27.51,4.0,1,1,0,0,2013-06-30T13:16:13.200029Z,inf,-999.0
95,-999.0,-999,0,0,96,17,-999.0,0.8999999999999999,37.79,20.25,4.3,0,0,1,1,2013-09-09T11:18:56.699973Z,-999.0,inf
96,-999.0,-999,0,0,97,32,0.0,-999.0,38.84,25.99,3.4,1,1,0,0,2013-08-26T20:05:22.100037Z,inf,-999.0
97,-999.0,-999,0,0,98,21,-999.0,0.20000000000000018,35.19,23.68,3.6,0,0,1,1,2014-02-07T21:51:34.600032Z,-999.0,inf
98,-999.0,-999,0,0,99,17,0.30000000000000027,-999.0,35.53,23.45,3.7,1,1,0,0,2012-07-06T05:17:33.999970Z,inf,-999.0
99,-999.0,-999,0,0,100,41,0.6999999999999997,-999.0,34.97,23.35,4.1,1,1,0,0,2012-07-24T20:19:43.700020Z,inf,-999.0
100,-999.0,-999,0,0,101,35,-999.0,0.5999999999999996,36.25,28.57,4.1,0,0,2,2,2012-02-15T02:34:08.900035Z,-999.0,0.5405961762317877
101,-999.0,-999,0,0,102,17,0.5,-999.0,38.68,21.13,3.9,1,1,0,0,2013-03-11T21:27:26.599970Z,inf,-999.0
102,-999.0,-999,0,0,103,22,-999.0,0.49999999999999956,36.75,22.97,4.1,0,0,2,2,2013-04-24T20:12:35.499969Z,-999.0,4.170800050977567
103,-999.0,-999,0,0,104,34,-999.0,0.3999999999999999,40.82,19.66,3.8,0,0,1,1,2012-11-27T19:06:21.799988Z,-999.0,inf
104,-999.0,-999,0,0,105,4,-999.0,0.30000000000000027,40.247,21.5937,3.7,0,0,1,1,2017-05-06T06:15:43.000015Z,-999.0,inf
105,-999.0,-999,0,0,106,29,-999.0,0.10000000000000009,39.4,20.72,3.5,0,0,1,1,2016-11-01T02:13:12.299981Z,-999.0,inf
106,-999.0,-999,0,0,107,6,0.10000000000000009,-999.0,38.6207,20.6143,3.5,1,1,0,0,2017-01-20T16:45:10.999957Z,inf,-999.0
107,-999.0,-999,0,0,108,16,-999.0,0.0,39.13,23.22,3.4,0,0,1,1,2015-01-29T08:15:22.399979Z,-999.0,inf
108,-999.0,-999,0,0,109,8,0.40000000000000036,-999.0,35.48,27.82,4.2,2,2,0,0,2015-03-12T00:39:21.500005Z,0.3074767017187598,-999.0
109,-999.0,-999,0,0,110,11,0.10000000000000009,-999.0,34.29,26.15,3.5,1,1,0,0,2015-08-14T04:46:59.600002Z,inf,-999.0
110,-999.0,-999,0,0,111,17,0.8000000000000003,-999.0,39.3457,26.2793,4.2,1,1,0,0,2019-04-29T18:02:43.999985Z,inf,-999.0
111,-999.0,-999,0,0,112,7,0.10000000000000009,-999.0,38.0633,20.3432,3.5,1,1,0,0,2018-01-04T00:15:17.200014Z,inf,-999.0
112,-999.0,-999,0,0,113,7,-999.0,0.30000000000000027,37.2208,28.8785,3.7,0,0,1,1,2018-11-05T18:07:57.100017Z,-999.0,inf
113,-999.0,-999,0,0,114,12,-999.0,0.3999999999999999,35.9943,21.5633,3.8,0,0,1,1,2018-10-18T07:37:37.599972Z,-999.0,inf
114,-999.0,-999,0,0,115,59,0.10000000000000009,-999.0,35.4028,27.0858,3.5,1,1,0,0,2019-02-02T12:14:40.200003Z,inf,-999.0
115,-999.0,-999,0,0,116,13,-999.0,0.3999999999999999,35.6213,28.3411,3.8,0,0,1,1,2019-06-07T12:21:38.499988Z,-999.0,inf
116,-999.0,-999,4,4,117,8,-999.0,0.20000000000000018,38.7722,27.8692,3.7,0,0,4,4,2018-05-04T18:10:08.000002Z,-999.0,0.7246528752521995
117,-999.0,-999,0,0,118,15,-999.0,0.5,34.4971,24.0967,3.9,0,0,1,1,2018-05-02T04:04:38.900003Z,-999.0,inf
118,-999.0,-999,0,0,119,19,-999.0,0.6000000000000001,38.1157,21.5687,4.0,0,0,1,1,2018-09-18T02:48:43.799986Z,-999.0,inf
119,-999.0,-999,0,0,120,5,1.1,-999.0,34.9087,25.9917,4.5,1,1,0,0,2018-07-13T12:42:39.399988Z,inf,-999.0
120,-999.0,-999,0,0,121,44,1.1999999999999997,-999.0,34.6685,26.6088,4.6,1,1,0,0,2019-01-10T18:24:40.099998Z,inf,-999.0
121,-999.0,-999,0,0,122,22,0.30000000000000027,0.20000000000000018,34.9453,24.7266,3.7,1,1,1,1,2019-03-17T17:41:30.399963Z,inf,inf
